year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.3,243.2,0,1.3,25.6,0,0.3,3.2
2021,19,2021-05-09,0,15,184.1,0,1,20.6,0,0.1,2.7
2021,20,2021-05-16,0,12.2,143.7,0,1.4,20.2,0,0.1,2.8
2021,21,2021-05-23,0,7.6,86.6,0,0.8,11.8,0,0,1.5
2021,22,2021-05-30,0,4.9,62,0,0.7,10.4,0,0.1,1.2
2021,23,2021-06-06,0,3.9,46.1,0,0.9,7.6,0,0,0.8
2021,24,2021-06-13,0,4.9,36.1,0,1,5.9,0,0.1,0.3
2021,25,2021-06-20,0,3.9,30.6,0,0.7,6.3,0,0.1,0.5
2021,26,2021-06-27,0,5.7,30.8,0,0.7,5.5,0,0,0.4
2021,27,2021-07-04,0,7.4,42.4,0,0.7,6.6,0,0,0.7
2021,28,2021-07-11,0,14.6,70.3,0,1,12.7,0,0,2.4
2021,29,2021-07-18,0,26,112,0,1.4,14.6,0,0.1,1
2021,30,2021-07-25,0,46.4,175.9,0,1.8,18.5,0,0.3,2.3
2021,31,2021-08-01,0,69.6,247.5,0,2.1,26.8,0,0.2,3.2
2021,32,2021-08-08,0,87.5,313.6,0,3,32.7,0,0.5,4.7
2021,33,2021-08-15,0,111.9,394,0,3.7,39.4,0,0.6,5.9
2021,34,2021-08-22,0,115,402.2,0,4,38,0,0.9,6.5
2021,35,2021-08-29,0,136.2,467.3,0,4.2,44.1,0,0.7,8.3
2021,36,2021-09-05,0,134,485.8,0,4.4,49.1,0,0.8,10.1
2021,37,2021-09-12,0,158.3,529.2,0,5.5,56.6,0,1.1,11.9
2021,38,2021-09-19,0,163,562.3,0,5.5,53.1,0,1.2,10.2
2021,39,2021-09-26,0,213.8,687.2,0,6.7,59.6,0,1.3,12.6
2021,40,2021-10-03,0,219.3,722.6,0,6.2,64.2,0,1.3,16
2021,41,2021-10-10,37.7,188.8,625.3,3.3,6,60.1,0.4,1.6,13.2
2021,42,2021-10-17,36.8,178,563.6,2.1,6,54.2,0.9,1.8,13.8
2021,43,2021-10-24,56.9,232.8,679.5,4.8,7.9,65.1,0.5,2.3,12.9
2021,44,2021-10-31,97.3,315.8,879.7,4,9.8,82,0.5,2.6,20.7
2021,45,2021-11-07,75.2,389.6,1041.1,2.5,13.6,99.9,0.4,3.6,26.1
2021,46,2021-11-14,94.6,414.3,1061.8,2.3,12.5,105.8,0.7,3.1,29.3
2021,47,2021-11-21,98,369,963.8,4.4,16.1,109.7,0.8,4.6,28.8
2021,48,2021-11-28,113.8,538,1268.7,1.9,18.6,127.6,0.4,4.3,31.6
2021,49,2021-12-05,82.6,362.7,945.7,3.1,13.5,117.8,0.4,3.9,30.6
2021,50,2021-12-12,107.4,363.3,842.8,2.9,12.6,100.5,0.5,2.3,24.2
2021,51,2021-12-19,229.1,477.6,785.8,1.5,13.1,83.2,0.2,2.5,23.1
2021,52,2021-12-26,623.1,1195.2,1429.3,5.1,20.4,84.6,0.6,3.8,19.9
2022,01,2022-01-02,1210.9,2052.3,2499.7,9,34.9,118.5,1.6,6.5,23.5
2022,02,2022-01-09,1088.6,1765.5,2774.6,9.3,36.2,118.2,1.5,8.6,23.2
2022,03,2022-01-16,1038,1464.8,1766.2,12.4,38.4,107.9,1.2,7.3,17.2
2022,04,2022-01-23,629.3,869.1,1147,10.1,34.1,93.6,1.4,6,19.2
2022,05,2022-01-30,378.4,483.4,712.6,7.6,22.7,61.3,0.9,4.1,12.5
2022,06,2022-02-06,244.9,285.3,437.9,6.6,19.8,40.5,0.7,2.2,6.9
2022,07,2022-02-13,152.4,171.1,253.4,4.1,10.7,29.9,0.4,1.5,3.9
2022,08,2022-02-20,94.4,97.5,142.5,3.6,8.4,19.8,0.3,1.1,1.6
2022,09,2022-02-27,75.1,68,113.9,2.8,7.3,16.3,0.2,1.1,1.7
2022,10,2022-03-06,45.9,46.3,109.6,2.2,5.2,13.4,0,0.8,1.2
2022,11,2022-03-13,55.9,46.3,66.5,2,5.8,8.5,0.1,0.2,0.6
2022,12,2022-03-20,66.4,46.9,61.4,2.3,4.5,6.6,0.1,0.3,0.9
2022,13,2022-03-27,71.8,47.5,61.8,1.7,4.5,5.3,0.2,0,0.3
2022,14,2022-04-03,91.9,61.5,81.3,2,4.5,10.2,0.2,0.5,0.3
2022,15,2022-04-10,142.4,96.6,116.4,2.2,6.8,9.6,0.3,0.7,0.8
2022,16,2022-04-17,187.8,139.5,162.4,3.9,7.7,12.4,0.3,0.5,1
2022,17,2022-04-24,255,200.5,224.9,4.9,9.8,17.2,0.4,0.7,1.3
2022,18,2022-05-01,347.7,249.8,313,6.6,11.6,24,0.4,2,0.6
2022,19,2022-05-08,359.2,275.5,338.2,7.2,16.5,26.6,0.5,0.9,2
2022,20,2022-05-15,291.9,223.3,311.4,6.4,15.6,22,0.4,1.4,1.7
2022,21,2022-05-22,275.7,221.5,298.1,6.4,11.1,26.7,0.4,1.4,2.7
2022,22,2022-05-29,237.5,200.4,271.3,5.7,14.2,28.7,0.3,0.9,1
2022,23,2022-06-05,237.4,192.6,277.3,8.3,13.1,27.6,0.3,0.4,0.4
2022,24,2022-06-12,189.1,155.9,411.7,5.1,9.9,26.6,0.3,0.3,1.7
