year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.859119401,7.089757481,0,0.253205624
2021,25,2021-06-20,0.380823526,7.841431489,0,0.145211694
2021,26,2021-06-27,0.654448881,11.92618875,0,0.619542273
2021,27,2021-07-04,1.218602714,11.396582232,0,0.802576213
2021,28,2021-07-11,1.446175685,15.359229321,0,0.330306007
2021,29,2021-07-18,4.730445318,29.905499101,0.278261489,0.168957622
2021,30,2021-07-25,5.653759466,53.466313941,0,0.344943961
2021,31,2021-08-01,8.380939346,76.920400169,0,1.404938816
2021,32,2021-08-08,14.079869819,97.750668197,0,0.535131395
2021,33,2021-08-15,17.740764194,109.794315119,0,1.451825654
2021,34,2021-08-22,18.953494711,117.101012026,0.242993522,1.111718469
2021,35,2021-08-29,19.910431657,144.947796671,0,1.716487066
2021,36,2021-09-05,23.188233382,179.617401061,0.222963783,0.994559253
2021,37,2021-09-12,41.253069384,335.571479893,0,1.663303494
2021,38,2021-09-19,49.901713096,433.640092032,0.206205426,2.144609753
2021,39,2021-09-26,45.676444673,459.643894784,0,2.201359649
2021,40,2021-10-03,49.286124557,411.039335587,0,3.828859564
2021,41,2021-10-10,36.425206963,307.862477338,0.194787203,2.055461644
2021,42,2021-10-17,34.125849688,229.55812308,0.385602821,1.155881788
2021,43,2021-10-24,40.480724445,277.171880026,0,1.403401924
2021,44,2021-10-31,55.659833049,289.81393722399997,0.18931916,1.181949173
2021,45,2021-11-07,70.104047244,366.19785752,0.187946507,0.954261518
2021,46,2021-11-14,84.209202385,419.565947814,0.933583175,2.646344854
2021,47,2021-11-21,76.133843133,278.074985766,0,1.70150778
2021,48,2021-11-28,102.168147981,425.267763011,0.367511324,3.930840097
2021,49,2021-12-05,113.082510435,528.66515458,0.546999237,2.807376152
2021,50,2021-12-12,134.323087948,450.045421642,0.36110241,2.59136574
2021,51,2021-12-19,247.767906958,358.996986517,0,1.784128406
2021,52,2021-12-26,689.159332699,651.741945205,2.085443216,3.374071695
2022,01,2022-01-02,1480.022003081,1426.924648852,3.53229295,5.630576276
2022,02,2022-01-09,1810.979192578,1631.539136036,4.732428622,9.335436329
2022,03,2022-01-16,1298.001194492,1160.954774227,2.149948729,8.142558385
2022,04,2022-01-23,652.205872806,651.70967152,4.498639859,3.576584213
2022,05,2022-01-30,381.44198056,335.462413165,2.785868889,2.897410524
2022,06,2022-02-06,215.274141549,226.191874118,2.756293248,2.509386943
2022,07,2022-02-13,116.887740834,101.456106033,1.687511619,2.153879885
2022,08,2022-02-20,81.97750068,57.311184855,0.509144358,1.631766481
2022,09,2022-02-27,58.121232821,44.643182252,1.181001025,1.279389611
2022,10,2022-03-06,39.538824976,24.913239405,0.671436696,1.000372131
2022,11,2022-03-13,36.666817242,28.793065903,1.419579887,0.61963131
2022,12,2022-03-20,34.000788985,19.776491064,0.789418229,0.338521221
2022,13,2022-03-27,32.768470661,20.302828379,0.332956752,0.625378037
2022,14,2022-04-03,41.633254257,24.987966478,0.332410603,0.28606323
2022,15,2022-04-10,70.717405309,37.29797048,0.781212762,0.629267224
2022,16,2022-04-17,107.657034161,56.958901899,0.779428563,1.034016379
2022,17,2022-04-24,164.135657889,91.662990885,1.159005396,2.183966777
2022,18,2022-05-01,207.478310263,117.782532268,0.992506964,1.094018544
2022,19,2022-05-08,205.130048059,115.750947721,0.661047783,1.730341485
2022,20,2022-05-15,172.500623915,106.702257832,0.773888828,1.560144898
2022,21,2022-05-22,160.084035133,109.897126836,1.050421612,3.301369267
2022,22,2022-05-29,121.299792974,80.922339998,0.441788925,2.086287366
2022,23,2022-06-05,97.365687309,71.555667874,3.080252445,2.557345091
2022,24,2022-06-12,82.19091352,57.533942591,0.933431481,0.930951363
2022,25,2022-06-19,81.078882355,54.826090248,0.931962595,1.633197824
2022,26,2022-06-26,73.134689049,49.618232648,1.806437938,0.759281226
2022,27,2022-07-03,63.370933207,51.741213626,0.929283237,1.520806292
2022,28,2022-07-10,76.336371179,64.063848262,1.144560391,1.40448913
2022,29,2022-07-17,88.293711766,75.819922889,1.249986015,1.524983895
2022,30,2022-07-24,72.780369218,74.176894494,0.925700738,1.820955678
2022,31,2022-07-31,73.34632253,73.64658216,1.415280739,1.823517577
2022,32,2022-08-07,67.500717448,74.999987917,0.163493716,1.590654482
2022,33,2022-08-14,65.627181547,66.496748512,0.758683617,0.708509257
2022,34,2022-08-21,56.086442492,51.839282668,1.083917806,1.950820583
2022,35,2022-08-28,45.479515396,49.573427817,0.429867586,1.598745341
2022,36,2022-09-04,38.897160447,52.755964524,0.917698397,2.19753855
2022,37,2022-09-11,77.651401215,99.731193259,0.488580363,1.840409589
2022,38,2022-09-18,77.782568791,90.309268078,1.342253563,3.566249016
2022,39,2022-09-25,45.692513195,54.858873986,1.014868321,1.250039037
2022,40,2022-10-02,33.382422598,37.404337527,1.175707791,1.071843531
2022,41,2022-10-09,27.606044335,31.532106957,0.162550667,1.252866802
2022,42,2022-10-16,28.910321019,23.388425269,0.749011994,0.775905692
2022,43,2022-10-23,32.722075411,31.724751617,1.171947487,0.776517515
2022,44,2022-10-30,36.865536301,46.130836626,0.423004934,0.777108478
2022,45,2022-11-06,36.306519535,44.141154099,0.584909046,1.1934685
2022,46,2022-11-13,36.664893581,44.227486727,0.324534427,0.660697491
2022,47,2022-11-20,31.110971549,39.751335782,0.16220891,0.181278865
2022,48,2022-11-27,25.541322452,44.226561846,0.162156992,0.843316795
