year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.825747959,236.688427463,0,1.650716938,23.252108841,0,0.302161901,2.931514219
2021,19,2021-05-09,0,15.935064352,178.338584249,0,1.165644205,18.83294772,0,0.145226272,2.349261741
2021,20,2021-05-16,0,12.869697963,138.508570539,0,1.687453545,18.369411534,0,0.095647515,2.49935825
2021,21,2021-05-23,0,8.085705214,83.594932978,0,0.802758349,11.06790372,0,0.047275753,1.474933897
2021,22,2021-05-30,0,5.2378872,58.884711844,0,0.789653856,9.452306938,0,0.122366876,1.063726392
2021,23,2021-06-06,0,4.231835598,44.032267877,0,0.918148219,6.958146056,0,0.023230142,0.728716558
2021,24,2021-06-13,0,5.043826869,33.864244996,0,1.133107131,5.109634528,0,0.073720082,0.251760167
2021,25,2021-06-20,0,4.384191355,28.446594347,0,0.790987494,5.517436445,0,0.074767748,0.39946252
2021,26,2021-06-27,0,6.044326404,29.412598315,0,0.930396477,4.921617399,0,0.022937571,0.348967804
2021,27,2021-07-04,0,8.029456678,39.91283305,0,0.938195891,5.396291372,0,0.022883038,0.620772264
2021,28,2021-07-11,0,15.207429316,65.410695801,0,1.074641495,11.142142354,0,0.068523869,1.89558077
2021,29,2021-07-18,0,27.137608162,105.387777599,0,1.410254868,13.226272301,0,0.114014496,0.845842706
2021,30,2021-07-25,0,47.838815983,167.559488364,0,1.931754273,16.271432513,0,0.344540662,1.96063173
2021,31,2021-08-01,0,71.522002342,235.47445203,0,2.340471233,23.890925282,0,0.230617342,2.749882343
2021,32,2021-08-08,0,89.393657032,299.479271088,0,3.130505941,29.553627954,0,0.547183137,4.025764119
2021,33,2021-08-15,0,113.802181282,374.711954263,0,3.929750279,35.031542579,0,0.651485454,5.26127998
2021,34,2021-08-22,0,117.276046456,382.523308012,0,4.3763695480000004,33.672176719,0,0.923266166,5.498671843
2021,35,2021-08-29,0,138.409425522,444.609784422,0,4.486575313,38.488121623,0,0.656166942,7.360882383
2021,36,2021-09-05,0,136.280069171,459.420073404,0,4.633244093,42.595500666,0,0.796702784,8.569937592
2021,37,2021-09-12,0,161.059132601,497.240972194,0,5.905224432,48.39526766,0,1.157911147,10.217082752
2021,38,2021-09-19,0,166.122277988,531.382170401,0,5.704087151,46.910767994,0,1.204723883,8.928247039
2021,39,2021-09-26,0,216.020405521,651.687635561,0,6.999107254,51.839207645,0,1.305575948,10.874875031
2021,40,2021-10-03,0,221.620196291,684.178858807,0,6.596542344,56.063088195,0,1.446283139,13.824603972
2021,41,2021-10-10,42.250074098,190.790441351,590.23374411,5.513242749,6.171446268,52.6706728,0.357270302,1.677308262,11.466039409
2021,42,2021-10-17,40.810455899,180.525016091,533.95392628,3.504880649,6.236651596,47.089916455,0.862516195,1.88961389,11.628084847
2021,43,2021-10-24,63.111909893,236.201776247,638.434684416,4.980763334,8.266742073,55.390983925,0.460449775,2.261490242,11.26948237
2021,44,2021-10-31,101.426261838,320.556903927,826.068100859,4.401660501,10.303623091,69.875904545,0.51600598,2.669696251,17.705336898
2021,45,2021-11-07,80.721112388,394.818438587,976.375222453,1.928901788,14.06754393,85.81872654,0.384971355,3.760891668,21.414569565
2021,46,2021-11-14,98.331382847,421.186196797,987.940244166,2.354879092,13.120098323,89.511538677,0.693025134,3.254712232,23.901982682
2021,47,2021-11-21,100.521248106,375.018043896,893.770955518,4.732468537,16.598637886,92.564422071,0.799648494,4.746464694,23.55100675
2021,48,2021-11-28,119.005485728,545.857358877,1186.126786895,2.612059947,19.286981808,107.129530588,0.512359164,4.709349019,24.782119592
2021,49,2021-12-05,86.612510712,369.558698941,875.104456887,3.547626154,14.255571411,97.04410222,0.429374406,4.046015673,24.402641132
2021,50,2021-12-12,113.474037847,372.636924565,773.087243908,3.264897467,13.309581493,82.135570762,0.536561113,2.547607378,19.523194447
2021,51,2021-12-19,238.182349949,494.112516113,712.964582509,1.692132874,14.004897643,68.316006025,0.294265361,2.504576229,17.926036061
2021,52,2021-12-26,647.306194116,1222.474384847,1309.538155118,5.467146158,21.099767729,69.209493504,0.755150123,3.634340739,15.646420479
2022,01,2022-01-02,1288.930428205,2131.317691165,2201.224963029,10.299170466,38.971064173,92.470940738,1.706424565,6.458341965,19.236199165
2022,02,2022-01-09,1240.081387081,1993.982342977,2148.443765718,11.265268761,41.820264995,86.089876179,1.765556359,9.07543526,17.669983926
2022,03,2022-01-16,1018.872844396,1487.383693382,1663.01712826,13.390082966,42.993131034,81.614389877,1.363916725,7.549325921,13.593884844
2022,04,2022-01-23,633.65017707,873.677766328,1061.875777703,10.767922819,36.845416959,71.872450283,1.539154915,6.68404824,14.146733675
2022,05,2022-01-30,383.162334392,483.569437722,651.038936854,7.950709855,23.031500003,49.329152821,1.057511551,3.980420409,9.71691489
2022,06,2022-02-06,247.097034082,287.307445397,395.462308619,6.937670857,19.919971039,32.193466757,0.724630632,2.348693998,5.466580051
2022,07,2022-02-13,154.130514749,170.818965763,227.005706965,4.293256128,10.931827917,24.120058794,0.456686994,1.284997569,3.294716733
2022,08,2022-02-20,96.295268895,95.212809319,130.302051316,3.773346624,8.08252779,15.988237766,0.337885481,1.233350898,1.377968288
2022,09,2022-02-27,76.858576465,65.973328213,99.713899161,3.173995119,6.89856041,12.761165389,0.279791187,1.007140009,1.264120127
2022,10,2022-03-06,57.39148383,52.54461764,67.286928213,2.5733609,5.957066946,8.449408373,0.075396707,0.922234456,0.898129399
2022,11,2022-03-13,57.060390809,45.556382765,58.662833673,2.208766535,6.007302738,6.57645892,0.125379693,0.175751322,0.489101082
2022,12,2022-03-20,67.355057693,44.252379498,54.757359923,2.345426235,4.204532738,5.5208586,0.125159975,0.154696206,0.773789385
2022,13,2022-03-27,72.956660666,45.971333606,57.009435351,1.785395313,4.327414257,4.551007374,0.183845863,0.17964916,0.206230325
2022,14,2022-04-03,95.123197666,54.181695704,69.549529569,2.269767132,4.555941388,7.862594092,0.208426226,0.726453044,0.413111123
2022,15,2022-04-10,149.014318687,79.452458626,101.918530779,2.708502173,5.820271158,6.836255181,0.257502102,0.73784101,0.670948542
2022,16,2022-04-17,196.255849092,112.244029059,138.119768437,4.324087145,7.069829712,9.030933247,0.306717845,0.754858988,0.709840643
2022,17,2022-04-24,266.613988257,165.74647184,192.680479833,5.72867307,8.884516021,12.748178802,0.460900489,0.5488108,0.931664879
2022,18,2022-05-01,361.578174537,212.879333159,266.647840189,7.336807854,10.965879036,17.634503529,0.466117676,1.985121958,1.079338966
2022,19,2022-05-08,376.249667349,240.33028079299999,283.096711613,9.019850874,12.361696239,19.074668104,0.668388576,0.77365042,1.763092985
2022,20,2022-05-15,303.608377295,206.267624576,260.133458244,7.463452039,14.056896741,17.373707988,0.601318666,1.496132542,1.426923285
2022,21,2022-05-22,289.669087888,202.817112837,247.977182655,7.11230961,11.49434346,20.632019241,0.654869934,1.443398406,2.550566144
2022,22,2022-05-29,250.866704524,185.467523982,222.462490971,7.039843247,13.389197062,21.225843379,0.427714442,0.868514273,1.122221142
2022,23,2022-06-05,250.592380113,184.019236489,229.879699413,7.704422421,11.631679756,19.499046081,0.602158846,0.75273097,1.211084372
2022,24,2022-06-12,236.647559958,174.809391494,213.880499101,6.926013997,10.323533387,16.710346184,0.754318689,0.624583107,1.364271308
2022,25,2022-06-19,219.380402594,155.983482586,204.803930764,7.733024718,9.807728919,17.357538853,0.552136511,1.930841755,0.914423171
2022,26,2022-06-26,238.821474494,169.128725657,216.414758084,7.287836548,11.584873741,19.347207202,0.478416294,0.468193364,0.467716627
2022,27,2022-07-03,199.41438734,160.387946915,205.758249312,6.928097759,14.071808725,16.572348512,0.453647199,0.950195352,1.843424247
2022,28,2022-07-10,210.487137084,167.116987608,237.126698151,6.933509196,13.222154507,22.11176771,0.509731695,1.200794667,1.707501078
2022,29,2022-07-17,221.184721204,171.73020454,244.515425985,6.960603708,11.096467483,21.275422621,0.453348194,1.453562431,1.638125349
2022,30,2022-07-24,229.84652667700001,187.584300293,252.58740394,8.329053858,15.452049587,21.654160736,0.578618665,1.073788961,1.716922447
2022,31,2022-07-31,221.43687326,184.357387477,268.337447446,8.197232953,13.993620403,19.255671437,0.609315187,1.927940076,1.490518988
2022,32,2022-08-07,220.062184447,188.574363302,247.301055586,8.815526977,15.960024042,19.731469391,0.568499996,1.267081521,1.74480184
2022,33,2022-08-14,207.446054607,180.559374366,250.30669994,8.364419567,15.417795824,25.130400537,0.781368121,0.768495579,2.112271772
2022,34,2022-08-21,180.164813843,166.974168664,208.681917495,7.378445784,15.060124954,20.09207905,0.583084273,1.826712131,0.560512652
2022,35,2022-08-28,150.431221781,124.928048031,177.212378591,7.203156796,11.725308599,19.526498407,0.739814212,1.135732972,1.573352822
2022,36,2022-09-04,124.733818606,102.669832094,143.130745979,7.342180656,11.070033619,16.892803988,0.715617094,1.314586561,1.339589012
2022,37,2022-09-11,134.383395593,110.396662441,157.537526384,7.445210175,13.504213571,17.520455231,0.495225284,0.712437453,1.26131146
2022,38,2022-09-18,130.996949677,108.128344694,141.975018714,7.356414987,9.037685936,15.75151435,0.502611444,0.799067097,0.472815297
2022,39,2022-09-25,122.600403793,103.879859052,143.318970105,7.441009117,11.994146478,17.916673226,0.603550659,1.721246944,1.971971829
2022,40,2022-10-02,113.419877399,104.419663571,141.808481711,7.701060196,11.672647919,17.88734246,0.734666859,0.093582849,2.06360558
2022,41,2022-10-09,102.146781616,101.978789688,122.564564336,6.341847688,14.552003844,17.386388508,0.685656801,0.97203862,1.274165522
2022,42,2022-10-16,107.852247493,112.405987077,140.92003467,9.002953766,15.6192289,18.879359491,0.978150098,3.15740256,2.211137282
2022,43,2022-10-23,111.979464139,115.524982996,148.988868478,7.85263651,15.584186248,18.925624934,1.059858479,2.254350603,2.212105418
2022,44,2022-10-30,102.728381487,112.741161599,144.990110392,7.283768761,14.902346208,18.610746798,0.90947208,2.024347647,1.9869117060000001
2022,45,2022-11-06,95.837972023,116.558110714,126.905842768,7.420922712,16.772134977,16.383597469,1.121350936,2.576134928,2.214019943
2022,46,2022-11-13,102.974658526,116.890744878,137.909888768,8.794297002,13.820292733,20.660134417,0.888441504,2.324630203,2.542823248
2022,47,2022-11-20,99.096235261,119.249213155,139.089876441,8.335556833,15.832286444,23.830624047,0.832909196,2.116144872,1.897769511
2022,48,2022-11-27,125.002365621,149.958017968,171.908067709,9.901305022,22.39667881,27.479845672,0.914755407,2.795663369,2.610305896
2022,49,2022-12-04,110.054039341,142.304917128,149.055068413,9.014915071,22.982739046,18.783717238,0.807211716,2.955967661,2.059321217
2022,50,2022-12-11,112.43781234,132.342142773,154.274984005,8.384511078,16.336656332,20.129034628,0.828784481,1.782930562,1.4245378
2022,51,2022-12-18,107.200367634,123.074668263,131.528501293,9.013592381,19.721745901,21.422468257,0.948850115,2.261881117,3.722592456
2022,52,2022-12-25,96.233721485,122.070213898,135.938873661,9.356339345,21.431330034,24.548059679,1.046445873,1.430353883,2.850745144
2023,01,2023-01-01,80.468150663,103.680112003,104.492773602,8.491137049,22.972178574,17.26264599,0.749479441,1.792246315,1.359438252
2023,02,2023-01-08,71.7696958,90.884897461,98.405858393,5.533323427,13.682838035,14.401133991,0.612681328,0.45405979,1.506049762
2023,03,2023-01-15,75.647245768,89.863665452,92.371977211,5.402363662,11.986325788,12.71415683,0.385969348,0.657136271,0.950646291
2023,04,2023-01-22,84.354613855,101.74646193,101.076206726,5.849752675,9.076373262,16.722841935,0.499131674,0.930730734,1.360084104
2023,05,2023-01-29,85.516156007,100.93579895,96.309062855,5.397371886,13.778275288,10.173970661,0.453531865,0.577106889,1.349414517
2023,06,2023-02-05,96.182224246,117.566544124,109.955532672,7.297861964,14.223531418,14.404502363,0.732613763,1.040824841,0.475575394
2023,07,2023-02-12,92.001911624,110.34996785,109.912913623,6.386187944,11.939313632,11.874689272,0.521143815,1.432990074,1.189071334
2023,08,2023-02-19,75.537712951,96.575684394,96.96779238,6.228207054,13.256204768,14.128767777,0.588554511,1.441807728,0.475681685
2023,09,2023-02-26,67.916973963,86.577325489,83.287567513,5.997315828,12.41480108,11.792716258,0.339679316,1.542704111,1.665025445
2023,10,2023-03-05,54.542433346,66.114942179,61.677642429,4.989624594,7.626526274,9.994575314,0.211012677,0.97079583,0
