year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.30019876,241.5966126,0,1.354321359,25.06804447,0,0.298283558,3.1171478
2021,19,2021-05-09,0,15.02011674,182.7322445,0,0.973468418,20.17046756,0,0.118961798,2.645841434
2021,20,2021-05-16,0,12.21993773,142.4002847,0,1.422559133,19.74860085,0,0.094019617,2.702027295
2021,21,2021-05-23,0,7.592121218,85.87373043,0,0.765889335,11.56147089,0,0.046472013,1.449576335
2021,22,2021-05-30,0,4.888207756,61.35717252,0,0.736337549,10.20820274,0,0.120738639,1.160471923
2021,23,2021-06-06,0,3.895302918,45.61378525,0,0.889415882,7.455821744,0,0.022835071,0.80478279
2021,24,2021-06-13,0,4.860699462,35.57851077,0,1.031330949,5.765299567,0,0.072899118,0.267662606
2021,25,2021-06-20,0,3.866917094,30.2549236,0,0.713488087,6.148306183,0,0.074510943,0.433974492
2021,26,2021-06-27,0,5.7287889849999996,30.56822002,0,0.749117667,5.440709007,0,0.022547498,0.385414873
2021,27,2021-07-04,0,7.388121519,42.01904913,0,0.682040286,6.433760206,0,0.022493881,0.677306155
2021,28,2021-07-11,0,14.5925613,69.34802397,0,0.969531666,12.33067848,0,0.044905598,2.277348903
2021,29,2021-07-18,0,25.99026808,110.8640005,0,1.376473633,14.23566887,0,0.11207379,0.925539533
2021,30,2021-07-25,0,46.40235963,174.2681821,0,1.773211978,18.01204058,0,0.339630297,2.163884076
2021,31,2021-08-01,0,69.62350083,244.9900528,0,2.124525475,25.99944231,0,0.227098994,3.021422493
2021,32,2021-08-08,0,87.55486937,310.3875851,0,3.020413282,31.82139528,0,0.538809219,4.475143439
2021,33,2021-08-15,0,111.9561065,389.6194363,0,3.753584575,38.2185798,0,0.643878283,5.629235858
2021,34,2021-08-22,0,115.0177487,397.8242033,0,3.999877489,36.86220418,0,0.862075031,6.175637156
2021,35,2021-08-29,0,136.1977234,462.0012668,0,4.256581569,42.58685907,0,0.69358869,7.928332011
