year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.804586722,238.435032797,0,1.641491199,23.813080843,0,0.300054958,3.027964573
2021,19,2021-05-09,0,15.837952266,179.900273607,0,1.156913088,19.257529873,0,0.143886729,2.441108501
2021,20,2021-05-16,0,12.860917637,139.968929093,0,1.681680769,18.860678778,0,0.094768061,2.603555155
2021,21,2021-05-23,0,8.075518991,84.433055812,0,0.799183226,11.297881304,0,0.04684149,1.531247068
2021,22,2021-05-30,0,5.286499577,59.503340970000004,0,0.78567907,9.691683954,0,0.121487722,1.113170791
2021,23,2021-06-06,0,4.226027292,44.572087445,0,0.914921705,7.135053858,0,0.0230167,0.767470959
2021,24,2021-06-13,0,5.091504075,34.282833826,0,1.131450529,5.256526849,0,0.07327731,0.259855912
2021,25,2021-06-20,0,4.378797611,28.777564607,0,0.788129091,5.646812766,0,0.074623429,0.41698371
2021,26,2021-06-27,0,6.036353306,29.654289839,0,0.926849785,5.011117681,0,0.02272699,0.367425613
2021,27,2021-07-04,0,7.972794843,40.339075301,0,0.935417711,5.574503506,0,0.02267297,0.649370465
2021,28,2021-07-11,0,15.200548554,66.242179903,0,1.068860847,11.540454079,0,0.067894777,2.002772587
2021,29,2021-07-18,0,27.126082292,106.466391756,0,1.403859612,13.563809766,0,0.112967417,0.886065237
2021,30,2021-07-25,0,47.791255082,169.359476584,0,1.920762965,16.76667659,0,0.341887797,2.063072645
2021,31,2021-08-01,0,71.482068171,237.925453196,0,2.328243678,24.651727034,0,0.228720679,2.88666529
2021,32,2021-08-08,0,89.321827468,302.373167287,0,3.111204538,30.455705609,0,0.542664321,4.25179881
2021,33,2021-08-15,0,113.684602549,378.93269879,0,3.906541013,36.178508627,0,0.647379728,5.367368544
2021,34,2021-08-22,0,117.192637031,386.742306769,0,4.351142931,34.807331749,0,0.916096855,5.838652807
2021,35,2021-08-29,0,138.398254085,449.364409657,0,4.436302652,39.983083366,0,0.650634011,7.770435974
2021,36,2021-09-05,0,136.202517922,465.708820629,0,4.609079467,44.260061011,0,0.790038334,9.091675091
2021,37,2021-09-12,0,161.131227816,503.385188071,0,5.844658521,50.439870937,0,1.14918075,10.847843025
2021,38,2021-09-19,0,166.066103848,538.398514769,0,5.671426316,48.856794848,0,1.194914226,9.409429269
2021,39,2021-09-26,0,215.834674973,660.641977442,0,6.95950177,53.988435675,0,1.294600462,11.527325457
2021,40,2021-10-03,0,221.602869539,694.351242858,0,6.579412768,58.374415059,0,1.41103538,14.686649724
2021,41,2021-10-10,42.032193759,190.661569986,600.186539259,5.511199186,6.179785437,54.978707404,0.354780186,1.664153184,12.183052653
2021,42,2021-10-17,40.794154903,180.499089727,541.351360146,3.500677504,6.194741639,49.21132217,0.85948512,1.872607171,12.350347975
2021,43,2021-10-24,63.110578371,235.888626603,648.63412978,4.972423661,8.210815862,58.00000594,0.457357732,2.240748502,11.962831982
2021,44,2021-10-31,100.622759923,320.218759131,839.590320716,4.394101895,10.221415852,73.362302899,0.514283414,2.644471311,18.697215184
2021,45,2021-11-07,81.492413705,394.631616972,991.303431543,2.515129437,13.968229391,89.779369598,0.382377716,3.660636629,22.777165807
2021,46,2021-11-14,98.547256261,420.955669471,1003.540635111,2.347411414,13.024130534,93.923160026,0.690880488,3.179251437,25.555726392
2021,47,2021-11-21,100.488150084,374.37091166,909.0790688,4.726481648,16.518046151,96.924096059,0.795130856,4.698558269,24.951919747
2021,48,2021-11-28,118.941431551,544.40952295500006,1204.926545511,2.600953055,19.080093219,112.507628945,0.508259296,4.600397391,26.491393373
2021,49,2021-12-05,86.510974485,368.540759164,889.863462734,3.541736883,14.183562973,101.898671688,0.427916841,4.002709142,26.136797285
2021,50,2021-12-12,113.551972947,372.576523106,785.050083727,3.257834502,13.26607349,86.552966876,0.533031695,2.440097649,21.019207936
2021,51,2021-12-19,237.829487247,493.04632432,724.542290969,1.68459187,13.903720792,71.682647111,0.293015106,2.480829539,19.231929043
2021,52,2021-12-26,644.698753258,1225.114800718,1324.863384966,5.439823654,21.045429694,72.686515879,0.720914871,3.614884054,16.758188145
2022,01,2022-01-02,1285.059668709,2135.136310442,2225.2039842,10.245769785,38.877424969,96.927217756,1.693636109,6.425448775,20.716665818
2022,02,2022-01-09,1236.345184846,1999.173054938,2173.954160381,11.14234694,41.75283595,90.46084666,1.698604667,9.025814233,19.059079022
2022,03,2022-01-16,1016.361348091,1490.421504348,1686.377886441,13.27345129,42.95468001,85.71830742,1.351703415,7.507648664,14.637607812
2022,04,2022-01-23,631.844044826,874.594270985,1082.897584674,10.713438959,36.768442425,75.902463657,1.524923599,6.508177667,15.549361291
2022,05,2022-01-30,382.196499611,484.70658896,665.861592493,7.906880312,22.902938698,52.183449514,1.023039856,3.962211319,10.537746772
2022,06,2022-02-06,246.442298741,287.411872099,404.708199062,6.904864743,19.870884203,33.765929747,0.717842991,2.180187377,5.919234852
2022,07,2022-02-13,153.25011572,171.362005016,233.124319373,4.271703476,10.912263703,25.293387953,0.452242063,1.280554884,3.356940307
2022,08,2022-02-20,95.915130317,95.060101571,134.087066831,3.753467506,7.898882371,17.063565302,0.334854293,1.06125259,1.716273948
2022,09,2022-02-27,76.568870602,65.867272133,102.863730158,3.156519968,6.88163647,13.449007814,0.277833108,1.003160015,1.360586868
2022,10,2022-03-06,57.365709995,52.590587582,68.53431839,2.637107728,5.942771083,8.74524699,0.074661649,0.919378752,0.975894276
2022,11,2022-03-13,56.752257385,45.668310693,60.244606675,2.197555264,5.990144679,6.905351064,0.124157336,0.174863288,0.528296609
2022,12,2022-03-20,67.505142918,44.4715291,55.65058064,2.334063703,4.201914217,5.751001095,0.099150759,0.155161322,0.832869277
2022,13,2022-03-27,72.753925348,45.844233048,58.451888842,1.773843699,4.319444806,4.724396483,0.182305647,0,0.225864403
2022,14,2022-04-03,94.894110239,54.348024804,71.336428514,2.258069326,4.546021818,8.308715276,0.206642888,0.723028889,0.452521177
2022,15,2022-04-10,148.655795205,79.035631538,105.251347783,2.692495215,5.809995255,7.234414988,0.255239343,0.734443534,0.710595506
2022,16,2022-04-17,195.503848007,112.391092948,142.265215623,4.299136903,7.05833162,9.579007174,0.304695536,0.75135309,0.771601104
2022,17,2022-04-24,265.88240701,166.831113699,197.765396161,5.69763039,8.867591539,13.456210928,0.456916442,0.54754143,1.016307978
2022,18,2022-05-01,360.607507182,213.079866909,274.949511623,7.300021058,10.950511335,18.969211561,0.461587923,1.976205394,1.187727619
2022,19,2022-05-08,374.920890826,240.781029774,292.837280654,8.966536285,12.34548197,20.285090732,0.662128797,0.771605733,1.918935061
2022,20,2022-05-15,302.985541475,205.535819194,269.319350401,7.373232334,13.951797931,18.855292095,0.595963039,1.491630465,1.461667865
2022,21,2022-05-22,288.342072978,203.083335099,258.493231581,7.12137305,11.263069372,22.061849763,0.600450689,1.438846398,2.782979814
2022,22,2022-05-29,250.136825615,186.020228352,229.409557055,7.002954744,13.361276373,22.704106007,0.424038791,0.86512737,1.240567436
2022,23,2022-06-05,249.161151922,183.400405234,238.064745068,7.661247229,11.615460434,20.766302166,0.596283784,0.529034829,1.331996972
2022,24,2022-06-12,235.51379108,175.237845154,222.078280912,6.89151661,10.392220511,17.429130602,0.724118095,0.623459783,1.510650012
2022,25,2022-06-19,218.4284942,155.37621791,211.326142847,7.706733504,9.795848658,18.734453674,0.547481312,1.60779588,1.01318267
2022,26,2022-06-26,237.091598273,169.053061678,223.727965735,7.173809647,11.575348789,20.812073326,0.473739451,0.466659944,0.493201418
2022,27,2022-07-03,198.011877651,159.650987174,211.360310341,6.889970055,14.143483428,17.500894599,0.449201974,0.947380056,2.044584438
2022,28,2022-07-10,209.393946922,167.065126398,246.494677946,6.896334791,13.217367699,23.48987187,0.505680126,1.197433651,1.884362575
2022,29,2022-07-17,220.454948392,172.313156139,253.99494383,6.89726555,11.243519721,22.351313083,0.449606383,1.44945842,1.790736055
2022,30,2022-07-24,228.716125962,186.837735532,264.160912337,8.255756931,15.444091843,23.040099679,0.573197869,1.071304991,1.896090845
2022,31,2022-07-31,220.544390116,184.268622371,279.506603088,8.098503517,13.983821761,20.972276701,0.603837596,1.923714914,1.645508198
2022,32,2022-08-07,219.457782227,189.202047053,255.03762251,8.768406673,15.953570187,20.994973448,0.539484515,1.010926841,1.821070418
2022,33,2022-08-14,206.435405517,180.646428333,260.865840655,8.295223922,15.402993684,27.12634566,0.750995704,0.76644306,2.348054679
2022,34,2022-08-21,179.718703103,166.857346932,215.942231069,7.267444582,15.050485436,21.354547494,0.554464447,1.823636315,0.612837312
2022,35,2022-08-28,149.772036948,125.197792544,185.529426642,7.117047853,11.975409624,21.181212768,0.70944683100000006,1.393732272,1.470205765
2022,36,2022-09-04,124.187225149,102.619132246,149.958407229,7.228433583,10.885517729,18.207511777,0.708856333,1.31142752,1.472474241
2022,37,2022-09-11,133.559684447,110.359375308,164.66799726,7.321906273,13.491059036,18.919471658,0.467753307,0.711873921,1.39439275
2022,38,2022-09-18,129.944291661,108.179701926,148.64997725999999,7.319257815,9.040347475,16.977699893,0.474608753,0.797184034,0.526045819
2022,39,2022-09-25,121.620382885,104.367626588,150.010485496,7.318157171,11.987642478,19.057637731,0.528286819,1.717695679,2.185283792
2022,40,2022-10-02,112.715669084,104.444724906,149.332608426,7.632163552,11.665345516,19.346632599,0.658083156,0.093925239,2.013562687
2022,41,2022-10-09,101.080978207,101.853801998,129.15126917,6.132222995,14.540802542,19.119213621,0.656788996,0.678579437,1.14395163
2022,42,2022-10-16,106.810345621,112.633923897,148.046500662,8.68699914,15.29760591,20.194841546,0.900170967,3.151707907,1.924691298
2022,43,2022-10-23,111.155423862,115.52046639,155.661672771,7.403343565,15.383461062,20.497419142,1.004788249,1.929016774,1.845265074
2022,44,2022-10-30,101.74460427,113.332758964,151.652319316,7.014236929,14.80603532,19.373994343,0.740616255,2.020903789,1.673063342
2022,45,2022-11-06,94.363871666,116.640284771,133.125051366,7.161957967,16.765209895999998,17.780489149,0.852138752,1.863252643,1.399670632
2022,46,2022-11-13,101.630607691,117.492298931,145.291042355,8.666836686,13.445113955,22.483213558,0.698288503,1.850979264,2.546529406
2022,47,2022-11-20,97.268412067,120.779399931,146.556863849,8.13476604,15.622784242,25.424245582,0.620778284,1.639129049,1.584059175
2022,48,2022-11-27,122.457654027,148.474275325,177.672996749,9.415295806,21.790848004,28.805895906,0.483470816,1.196429573,1.056416197
2022,49,2022-12-04,107.541278282,140.422168325,155.631549183,8.476433538,21.650594891,19.953460926,0.226300584,0.916868966,0.344577481
