year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.859498488,7.089462215,0,0.253195079
2021,25,2021-06-20,0.380969891,7.84028292,0,0.145190424
2021,26,2021-06-27,0.654711998,11.92392054,0,0.619424443
2021,27,2021-07-04,1.219066984,11.39429587,0,0.802415202
2021,28,2021-07-11,1.446753851,15.35572533,0,0.330230652
2021,29,2021-07-18,4.732553642,29.89741186,0.278385508,0.168911931
2021,30,2021-07-25,5.656464758,53.4499376,0,0.344838307
2021,31,2021-08-01,8.38532233,76.89344983,0,1.404446572
2021,32,2021-08-08,14.08746269,97.713970990000007,0,0.534930498
2021,33,2021-08-15,17.75078343,109.7493237,0,1.451230727
2021,34,2021-08-22,18.96440971,117.0496428,0.243133458,1.111230786
2021,35,2021-08-29,19.92209888,144.8787133,0,1.715668973
2021,36,2021-09-05,23.20252911,179.5187261,0.223101241,0.99401288
2021,37,2021-09-12,41.49299848,335.1480887,0,1.662234786
2021,38,2021-09-19,49.93468327,433.3425157,0.206341666,2.14313806
2021,39,2021-09-26,45.70690196,459.3090535,0,2.199756004
2021,40,2021-10-03,49.31874983,410.7289274,0,3.82596809
2021,41,2021-10-10,36.45012107,307.6159519,0.194920434,2.053815703
2021,42,2021-10-17,34.15010895,229.3627604,0.385876937,1.154898089
2021,43,2021-10-24,40.7006466,276.6966839,0,1.402179142
2021,44,2021-10-31,55.69961089,289.7919169,0.189454459,1.180896157
2021,45,2021-11-07,70.15378427,365.8686066,0.188079851,0.953403535
2021,46,2021-11-14,84.26924607,419.1811162,0.934248848,2.643917591
2021,47,2021-11-21,76.1886286,277.8128493,0,1.699903798
2021,48,2021-11-28,102.2435519,424.6034212,0.367782561,3.926968057
2021,49,2021-12-05,113.0165693,528.8572871,0.547410768,2.804827722
2021,50,2021-12-12,134.098847,450.2440115,0.361382882,2.589294165
2021,51,2021-12-19,247.5588061,358.6059594,0,1.782564102
2021,52,2021-12-26,687.8359635,652.4164334,2.087716668,3.370820909
2022,01,2022-01-02,1479.614311,1427.587131,3.53595818,5.624957482
2022,02,2022-01-09,1811.687586,1630.598053,4.737305028,9.326416798
2022,03,2022-01-16,1297.300442,1162.06594,2.152006079,8.134201433
2022,04,2022-01-23,653.0171785,651.4846056,4.503567242,3.5728351
2022,05,2022-01-30,381.5640618,335.1398415,2.78847399,2.894127828
2022,06,2022-02-06,215.5596763,225.9673826,2.759151108,2.50641221
2022,07,2022-02-13,117.0408584,101.3482899,1.689429932,2.15141553
2022,08,2022-02-20,82.08427432,57.2495063,0.509590091,1.629967678
2022,09,2022-02-27,58.19715955,44.59259471,1.182037593,1.277643046
2022,10,2022-03-06,39.29242403,25.05258513,0.672030456,0.999554225
2022,11,2022-03-13,36.71294356,28.75944921,1.42117764,0.618922166
2022,12,2022-03-20,34.0444384,19.7517295,0.790292902,0.338229731
2022,13,2022-03-27,32.8104826,20.27833803,0.333254855,0.624644046
2022,14,2022-04-03,41.68640989,24.9579487,0.332710156,0.285620626
2022,15,2022-04-10,70.9761483,36.96693755,0.78208383,0.628513534
2022,16,2022-04-17,107.916555,57.00289702,0.780299779,1.032509477
2022,17,2022-04-24,163.3877389,91.94856141,1.160054288,2.181219286
2022,18,2022-05-01,207.8594408,117.7544856,0.993404338,1.092641494
2022,19,2022-05-08,205.2241186,115.897141,0.661644905,1.72819003
2022,20,2022-05-15,172.1588669,106.9149665,0.774752918,1.55813334
2022,21,2022-05-22,160.7300738,109.5839224,1.051697992,3.296573376
2022,22,2022-05-29,122.0599372,80.06677407,0.44235237,2.08376251
2022,23,2022-06-05,97.64992432,71.17298782,3.08367836,2.553607107
2022,24,2022-06-12,82.56829929,57.28512654,0.934430935,0.929695436
2022,25,2022-06-19,81.45310111,54.58470007,0.932958508,1.63068932
2022,26,2022-06-26,73.3880914,49.26328319,1.808519243,0.758171545
2022,27,2022-07-03,63.1766538,51.55849169,0.930287135,1.518553582
2022,28,2022-07-10,76.26774282,64.2726181,1.14605981,1.403166934
2022,29,2022-07-17,88.13089005,75.89814377,1.251713628,1.522695401
2022,30,2022-07-24,72.37713096,74.96077981,0.926708255,1.81816603
2022,31,2022-07-31,73.16772844,73.72696433,1.416744895,1.820713119
2022,32,2022-08-07,67.14970939,75.37259169,0.163647453,1.588498595
2022,33,2022-08-14,65.81400298,66.23116872,0.759534892,0.707834015
2022,34,2022-08-21,55.99166338,51.76976887,1.085080735,1.948282472
2022,35,2022-08-28,45.10442352,49.98102667,0.430408626,1.596528413
2022,36,2022-09-04,38.94323562,52.68614072,0.918695585,2.194999067
2022,37,2022-09-11,77.5808647,99.88715436,0.489046746,1.837503354
2022,38,2022-09-18,77.70897135,90.47803744,1.343762582,3.560762369
2022,39,2022-09-25,45.74764459,54.77909849,1.016101694,0.951601492
2022,40,2022-10-02,33.25943383,37.35013054,1.177099031,1.070096953
2022,41,2022-10-09,27.63967766,31.78312601,0.162707859,1.250926296
