year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.8691794054668203,7.081970687583556,0,0.2529275245565556
2021,25,2021-06-20,0.38240447526319526,7.829089531905587,0,0.1449831394797331
2021,26,2021-06-27,0.32847616878071656,12.05932255933858,0,0.618426797914799
2021,27,2021-07-04,1.2230563133220036,11.374758903777066,0,0.8010393594209202
2021,28,2021-07-11,1.4511833845831885,15.329025220426626,0,0.32965645635326074
2021,29,2021-07-18,4.185928627630096,30.19083480728196,0.279061908508673,0.16866388160492718
2021,30,2021-07-25,5.399485167171832,53.543798398562984,0,0.3443331086724307
2021,31,2021-08-01,7.879579452357581,77.12429973690901,0,1.4022599952165276
2021,32,2021-08-08,13.606529030779882,97.91360240399915,0,0.5340741949309045
2021,33,2021-08-15,17.038587074819027,110.11610879214422,0,1.4488961683176873
2021,34,2021-08-22,18.522687004916317,117.2053476115709,0.24371956585416202,1.1091988732956235
2021,35,2021-08-29,19.0306624608965,145.35500764227646,0,1.7122972104456649
2021,36,2021-09-05,22.810345458302525,179.53746279970343,0.22363083782649534,0.9919196839762622
2021,37,2021-09-12,41.5945166904784,334.35124529393704,0,1.658282679697146
2021,38,2021-09-19,49.64443901098674,432.66283078415677,0.20685182921244472,2.1376622074316045
2021,39,2021-09-26,44.60831482555161,459.3966449723064,0,2.193871274939381
2021,40,2021-10-03,48.648570289769495,410.4844238731652,0,3.8153281606581784
2021,41,2021-10-10,36.734551796139066,306.51335207602546,0.1953965521071227,2.0479733991716627
2021,42,2021-10-17,33.46090011721847,229.6085748688399,0.38683121522795916,1.15149736644353
2021,43,2021-10-24,39.27188212337116,277.70231047227884,0,1.3978304218403301
2021,44,2021-10-31,55.464274782240544,289.3306124463216,0.18994614651452238,1.1770976909939854
2021,45,2021-11-07,69.58343637425034,365.61032307655074,0.1885729983042015,0.9502542510111782
2021,46,2021-11-14,82.62115814033442,420.1428968844883,1.1240973896644137,2.395341487368804
2021,47,2021-11-21,76.20742720912722,277.0831964983546,0,1.6939584065401587
2021,48,2021-11-28,99.93831147610278,426.50594353984826,0.18438802855369515,3.9128985645857637
2021,49,2021-12-05,113.67826746051146,527.7487812834606,0.5488736347438924,2.7957937075077135
2021,50,2021-12-12,132.36929720181772,452.32926869771535,0.3623737357103158,2.5816257298392324
2021,51,2021-12-19,245.02273107712415,361.9821720054687,0,1.776706818718171
2021,52,2021-12-26,676.5998552149708,665.961562373142,2.098343025922887,3.3590384775678754
2022,01,2022-01-02,1441.1439968523355,1465.570746899574,3.374224336753269,5.86123579834172
2022,02,2022-01-09,1624.4103318223852,1807.6094656864216,4.404002086126669,9.810473052504022
2022,03,2022-01-16,1307.855030184887,1155.5187788237645,2.384121019572119,8.219887864736258
2022,04,2022-01-23,654.7123632477326,650.0611207285227,4.143706915923174,3.7077059874959426
2022,05,2022-01-30,381.47266949236666,335.5950571744105,2.6241688538153034,3.1483953646066887
2022,06,2022-02-06,215.3552678461275,226.88874049337392,2.597304158813367,2.7644814012197334
2022,07,2022-02-13,116.65112377241303,101.80672959780424,1.6968839965006604,2.1425032391578864
2022,08,2022-02-20,82.20931094805579,57.175270234819905,0.5111515449638763,1.6231956915546406
2022,09,2022-02-27,57.752483717302084,44.892507757193314,1.185673348014277,1.2714790204617699
2022,10,2022-03-06,33.83403034882734,29.562097463373938,0.6740944895804738,0.9961408719933055
2022,11,2022-03-13,36.017017824260904,29.700623133797407,1.2593948444920409,0.8973569408698965
2022,12,2022-03-20,33.76087881710856,19.999740714709592,0.7936095947249102,0.33702388194361
2022,13,2022-03-27,32.81003731589882,20.47263228127595,0.33427486101651416,0.621951062930405
2022,14,2022-04-03,41.60923470438022,24.848676686752732,0.3337329318760095,0.2841256124834567
2022,15,2022-04-10,68.15293046016181,39.08004940203554,0.7853360980605759,0.6257692060497387
2022,16,2022-04-17,106.39205852618971,58.74150720748097,0.6171439244646408,1.3128143843968303
2022,17,2022-04-24,161.1872846206331,94.50677919403068,0.9974099569499025,2.457286479480887
2022,18,2022-05-01,203.66549093233905,120.6025516522285,0.8303969145096234,1.3740902306073575
2022,19,2022-05-08,199.13919183526434,122.14382499795119,0.6636865956640083,1.5484372117721636
2022,20,2022-05-15,168.6815618503892,109.6460830374092,1.0586266902852346,1.550891857767044
2022,21,2022-05-22,157.29365230504504,112.18768692255892,1.0565932627613213,2.7044295702553995
