year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.29557068,241.895658,0,1.353161799,25.16168823,0,0.297981513,3.132474955
2021,19,2021-05-09,0,15.01654983,182.99424,0,0.972366007,20.24218548,0,0.11880906199999999,2.661288201
2021,20,2021-05-16,0,12.2176648,142.6518812,0,1.421717264,19.83075012,0,0.093898678,2.718926252
2021,21,2021-05-23,0,7.589207745,86.02949907,0,0.765314012,11.6007945,0,0.046412033,1.457883912
2021,22,2021-05-30,0,4.885644522,61.49715461,0,0.735729841,10.25272367,0,0.120610218,1.168837593
2021,23,2021-06-06,0,3.893234702,45.72400251,0,0.888777626,7.489167856,0,0.022804915,0.811437142
2021,24,2021-06-13,0,4.858329396,35.67976833,0,1.030788676,5.794965592,0,0.072830043,0.269128248
2021,25,2021-06-20,0,3.864974091,30.33147076,0,0.712972289,6.175836852,0,0.074465979,0.437098139
2021,26,2021-06-27,0,5.725800538,30.62865971,0,0.748491634,5.460095638,0,0.022517381,0.388693774
2021,27,2021-07-04,0,7.384712484,42.10916714,0,0.681551995,6.470299585,0,0.022463907,0.682443204
2021,28,2021-07-11,0,14.58625712,69.54449306,0,0.968630569,12.40754657,0,0.044845751,2.29819725
2021,29,2021-07-18,0,25.97840177,111.1367629,0,1.375343941,14.30398023,0,0.111924826,0.932789408
2021,30,2021-07-25,0,46.38048922,174.6753737,0,1.771505258,18.11281883,0,0.339228598,2.182284626
2021,31,2021-08-01,0,69.59023861,245.5865945,0,2.122526657,26.14624973,0,0.226823773,3.046075965
2021,32,2021-08-08,0,87.5117511,311.1241665,0,3.017350807,31.99707004,0,0.538142753,4.515740111
2021,33,2021-08-15,0,111.8978042,390.6564748,0,3.749851997,38.44668121,0,0.643213622,5.677397768
2021,34,2021-08-22,0,114.9565028,398.8533935,0,3.995867455,37.08460847,0,0.861054262,6.236925448
2021,35,2021-08-29,0,136.1251106,463.2660908,0,4.252510243,42.8720979,0,0.692734385,8.001211271
2021,36,2021-09-05,0,134.000634,480.9606824,0,4.395914452,47.71156737,0,0.78337087,9.706489121
2021,37,2021-09-12,0,158.3185466,523.7080447,0,5.532669689,54.88918005,0,1.140416061,11.39823074
2021,38,2021-09-19,0,163.0311645,556.5275017,0,5.491573226,51.51515939,0,1.18507521,9.782326019
2021,39,2021-09-26,0,213.8215948,679.9406245,0,6.687285297,57.77619215,0,1.283587232,12.10170433
2021,40,2021-10-03,0,219.4307428,714.0556973,0,6.241955409,62.05242487,0,1.353097486,15.3045524
2021,41,2021-10-10,37.02385486,188.9363253,617.2738387,3.265515127,5.977374164,58.12080104,0.3524084,1.650843786,12.62424172
2021,42,2021-10-17,36.42789779,178.0878498,557.0911119,2.108899749,5.983326928,52.33837374,0.857203118,1.855448826,13.21648906
2021,43,2021-10-24,56.31244682,232.9927167,670.6245065,4.780088045,7.918795003,62.79166776,0.454527663,2.277172839,12.29971709
2021,44,2021-10-31,96.3714351,316.0895526,868.3208059,3.94759921,9.91222601,78.7371862,0.51296119,2.64948253,19.89558299
2021,45,2021-11-07,74.47308483,390.2795329,1023.624476,2.260825826,13.72501037,95.49399949,0.380084049,3.587285396,24.73513739
2021,46,2021-11-14,93.91105654,415.3167576,1040.474562,2.252606106,12.59470504,100.3278133,0.689041882,3.187969059,27.26201099
2021,47,2021-11-21,97.11888367,370.5515716,940.549895,4.016305432,16.3370314,103.3629782,0.790937808,4.696959262,26.43054462
2021,48,2021-11-28,113.1793181,540.7334079,1239.821421,1.923327747,19.00462912,119.7549318,0.370014478,4.609736603,29.02312777
2021,49,2021-12-05,82.17641764,364.9969363,919.974254,3.101990935,13.81039875,109.8899846,0.426401232,4.023111477,27.94091143
2021,50,2021-12-12,106.9619058,365.7085954,820.4229167,2.928103113,12.94439923,93.48555491,0.50019876,2.411568683,22.37148911
2021,51,2021-12-19,228.1371111,480.2815848,766.792965,1.507975491,13.48381074,77.37551997,0.235354383,2.591520414,20.98204968
2021,52,2021-12-26,620.4498654,1201.924521,1401.085681,5.087019887,20.92268896,78.50684565,0.580831163,3.971115268,18.03974592
2022,01,2022-01-02,1206.090689,2065.347616,2449.346888,8.961278501,35.98691629,109.9479798,1.687718062,6.764653596,21.5740477
2022,02,2022-01-09,1084.468873,1780.197054,2710.399356,9.309156195,37.354579,109.3864179,1.586580255,9.083872493,20.75390793
2022,03,2022-01-16,1034.212402,1480.557578,1719.997535,12.36764215,39.79233651,99.72985051,1.24079445,7.868930618,15.43201798
2022,04,2022-01-23,627.1260341,881.0758795,1110.747347,10.13301283,35.49187563,85.81371846,1.413822768,6.366337479,17.01635731
2022,05,2022-01-30,377.1845893,490.9573535,685.6301369,7.617301183,23.80133379,56.08650936,0.894777509,4.392522619,11.04719089
2022,06,2022-02-06,244.1406609,290.8095457,420.1723055,6.572437259,20.69902149,37.11023162,0.673721585,2.590707328,6.151064587
2022,07,2022-02-13,151.9707334,174.367008,241.3845691,4.050569088,11.20381464,27.31723834,0.424343628,1.570906208,3.43613056
2022,08,2022-02-20,94.11567405,99.80279899,136.4702528,3.563767426,8.805826497,18.14394745,0.332959573,1.200316097,1.38761937
2022,09,2022-02-27,74.82190554,69.68533779,107.9319484,2.785392034,7.732842587,14.87729987,0.22732439,1.144788001,1.478806184
2022,10,2022-03-06,45.78949236,47.4889055,104.2904745,2.18585236,5.495689635,12.269429,0.074176361,0.898860154,1.071006863
2022,11,2022-03-13,55.81011797,47.5391434,63.2676902,2.043078671,6.127504539,7.803102143,0.123352489,0.170029839,0.576241658
2022,12,2022-03-20,66.22876881,48.19940946,58.33472563,2.294502096,4.75017765,6.131764057,0.107888499,0.325938174,0.826714611
2022,13,2022-03-27,71.60777119,48.78429017,59.43994208,1.694903429,4.760482137,4.939423298,0.181402921,0,0.24986115
2022,14,2022-04-03,91.63466645,63.32254773,77.34639843,1.985855625,4.707224234,9.362494122,0.205583214,0.702519441,0.50071425
2022,15,2022-04-10,142.0205646,99.71654319,111.5931087,2.180784544,7.023786516,8.745431329,0.253866068,0.71335811,0.759404737
2022,16,2022-04-17,187.0278852,145.9428263,153.8013809,3.903793844,8.19661851,11.275042,0.303760323,0.729581389,0.847037435
2022,17,2022-04-24,253.9223581,209.6785454,211.9715575,4.922847554,10.90861577,15.67865868,0.430276631,0.721972347,1.119665244
2022,18,2022-05-01,346.1330779,262.7946123,296.3180188,6.61918539,12.93430575,21.73255613,0.386214838,2.492071073,1.319987911
2022,19,2022-05-08,357.6127612,291.2581398,319.5318632,7.269864158,18.59499794,24.05712162,0.561953896,1.062145652,2.108566481
2022,20,2022-05-15,290.7424691,240.3523285,294.4790439,6.533387161,17.77378994,20.85287031,0.487968113,1.653274074,1.599626069
2022,21,2022-05-22,274.373842,239.0580356,280.0463089,6.471445445,12.66857946,24.23788464,0.524981973,1.810525645,3.063732312
2022,22,2022-05-29,236.5415454,217.8261974,254.0230796,5.998271237,16.79160802,25.39252486,0.398028206,1.258989813,1.106533749
2022,23,2022-06-05,236.5633855,208.4403863,261.750938,6.920157267,14.84921756,24.46391986,0.592385284,0.73013907199999994,1.197775797
2022,24,2022-06-12,189.6119756,170.8105198,381.1563901,5.567688102,12.04396294,24.54909152,0.649440957,0.82712522,1.967407544
2022,25,2022-06-19,208.3130622,173.6705581,233.0559849,7.170746566,11.68376541,20.46406546,0.52110043,1.782209924,1.131423221
2022,26,2022-06-26,223.204691,187.8328283,251.1152662,6.464134594,14.28089733,23.77297561,0.447104231,0.452587333,0.523746689
2022,27,2022-07-03,186.4129342,169.55695,235.1569204,6.060900828,14.6160622,20.94561143,0.352297811,0.918914044,1.999086168
2022,28,2022-07-10,197.7926951,181.9193587,273.4406518,6.360278004,14.32913343,26.70895818,0.479881759,0.928966136,2.095471657
2022,29,2022-07-17,206.7562954,186.3197811,292.1683738,5.952488316,12.88080134,25.91822401,0.353654214,0.937030876,2.090567379
2022,30,2022-07-24,213.8131386,206.3683658,302.4465582,7.432848033,17.75637539,28.05597566,0.429379316,0.8028315,1.820537465
2022,31,2022-07-31,206.6137206,196.6338154,321.626232,6.888476425,15.19951848,26.72632267,0.475245944,1.627859629,0.669464941
2022,32,2022-08-07,140.1869606,139.9618463,568.4101403,5.729737443,12.93493015,39.94417297,0.396117582,1.225230849,2.006100828
2022,33,2022-08-14,193.9998403,186.1698647,306.6544244,7.371608135,15.37163936,31.26120809,0.467489149,0.495310334,2.043191216
2022,34,2022-08-21,167.3785445,177.2644232,254.0327939,6.105420847,15.72312413,24.66537473,0.217546419,1.432649529,1.259992282
2022,35,2022-08-28,137.7768686,134.42165550000001,217.5773048,6.164457653,13.08893955,24.47774071,0.209022227,0.343409184,0.373545049
