year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.859549044,6.836229175,0,0.253183832
2021,25,2021-06-20,0.380833068,7.550935959,0,0.14520522
2021,26,2021-06-27,0.654406614,11.771663061,0,0.619538064
2021,27,2021-07-04,1.218480597,11.236660339,0,0.80258469
2021,28,2021-07-11,1.446019752,14.864685597,0,0.330313185
2021,29,2021-07-18,4.73007006,29.231076708,0.278254697,0.168960126
2021,30,2021-07-25,5.653225394,52.779620283,0,0.344953095
2021,31,2021-08-01,8.380265448,75.343906653,0,1.404971284
2021,32,2021-08-08,14.07820997,95.61799794,0,0.535154424
2021,33,2021-08-15,17.988268298,106.356388525,0,1.451900777
2021,34,2021-08-22,18.950464996,114.150345239,0.24296892,1.111804309
2021,35,2021-08-29,19.906443373,139.248888517,0,1.71668812
2021,36,2021-09-05,23.184038777,174.672798599,0.222935439,0.994672071
2021,37,2021-09-12,41.246336922,325.851575702,0,1.663508297
2021,38,2021-09-19,50.305024031,422.996624592,0.206175589,2.144932586
2021,39,2021-09-26,45.667375848,449.835505313,0,2.201752952
2021,40,2021-10-03,49.275259056,404.834963281,0,3.829654067
2021,41,2021-10-10,36.416650602,302.921465399,0.194748101,2.055945641
2021,42,2021-10-17,34.117049793,225.23543108,0.385524574,1.156163153
2021,43,2021-10-24,40.852011292,267.667097045,0,1.403754769
2021,44,2021-10-31,55.645277472,283.524014718,0.189279865,1.182255635
2021,45,2021-11-07,70.272297058,357.25947911,0.187903908,0.954536199
2021,46,2021-11-14,84.37242494,405.276744853,0.933372958,2.64711302
2021,47,2021-11-21,76.299245433,266.741582924,0,1.701970506
2021,48,2021-11-28,102.33045919,413.59112204,0.367453571,3.931666273
2021,49,2021-12-05,113.801463984,486.251604209,0.546940185,2.80763334
2021,50,2021-12-12,134.295576306,422.013781911,0.361212544,2.589708933
2021,51,2021-12-19,249.742940061,330.297902071,0,1.782580614
2021,52,2021-12-26,690.577482188,588.974826421,2.09058341,3.370514103
2022,01,2022-01-02,1485.279832781,1289.893879419,3.361762631,5.881736793
