year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.80981907,237.895948299,0,1.64423022,23.638424325,0,0.300684298,2.997896073
2021,19,2021-05-09,0,15.84207544,179.429775342,0,1.159533703,19.125180737,0,0.144290738,2.412399084
2021,20,2021-05-16,0,12.862874872,139.515889306,0,1.683359558,18.707131444,0,0.095033324,2.570920332
2021,21,2021-05-23,0,8.078278636,84.172142814,0,0.800240717,11.225889943,0,0.046972782,1.513550457
2021,22,2021-05-30,0,5.288989788,59.293412208,0,0.786864638,9.616315666,0,0.121752304,1.09754516
2021,23,2021-06-06,0,4.227605761,44.402805472,0,0.915871075,7.07923697,0,0.023081443,0.755185707
2021,24,2021-06-13,0,5.092979368,34.133195812,0,1.131908389,5.20994727,0,0.07341011,0.257283182
2021,25,2021-06-20,0,4.380224108,28.673713611,0,0.788969984,5.605885982,0,0.074664075,0.411418115
2021,26,2021-06-27,0,6.0384877,29.578889948,0,0.927895515,4.982847145,0,0.022790965,0.361549284
2021,27,2021-07-04,0,7.974458364,40.224328503,0,0.936226562,5.517701463,0,0.022736914,0.640248613
2021,28,2021-07-11,0,15.201838577,65.980107362,0,1.070593523,11.413543988,0,0.068086182,1.968517255
2021,29,2021-07-18,0,27.12817265,106.126843918,0,1.405768212,13.456396834,0,0.113286405,0.873209142
2021,30,2021-07-25,0,47.796235319,168.841811537,0,1.924067905,16.608735758,0,0.342692523,2.030299365
2021,31,2021-08-01,0,71.393731872,237.281084402,0,2.331907997,24.409021184,0,0.229296918,2.842901548
2021,32,2021-08-08,0,89.357962349,301.404924639,0,3.11702594,30.167724945,0,0.54403766,4.179368834
2021,33,2021-08-15,0,113.758190411,377.49935369,0,3.913529529,35.812189779,0,0.648618634,5.282614955
2021,34,2021-08-22,0,117.123896848,385.59100896,0,4.358736723,34.44440641,0,0.918273176,5.729562414
2021,35,2021-08-29,0,138.307474274,447.925163829,0,4.443744653,39.524646897,0,0.652315504,7.639021849
2021,36,2021-09-05,0,136.206017726,463.681516963,0,4.616336541,43.725908586,0,0.792066453,8.923828165
2021,37,2021-09-12,0,161.251466722,501.213483214,0,5.855340397,49.804402195,0,1.151849176,10.644933995
2021,38,2021-09-19,0,166.195767368,536.024927235,0,5.681330482,48.232705264,0,1.1979116,9.254920295
2021,39,2021-09-26,0,215.933807167,657.629248876,0,6.971508006,53.298796714,0,1.29795791,11.317458635
2021,40,2021-10-03,0,221.657815919,690.946370565,0,6.591758915,57.575760739,0,1.438004381,14.409210297
2021,41,2021-10-10,42.02392625,190.787931524,596.866182353,5.508349089,6.190770404,54.214693406,0.355465304,1.668170777,11.95250957
2021,42,2021-10-17,40.785578977,180.596373658,538.946082625,3.501273083,6.207564362,48.530194594,0.860355942,1.877842012,12.118041569
2021,43,2021-10-24,63.096414022,235.962737883,645.569062967,4.974072281,8.227936806,57.160527026,0.458234108,2.247135111,11.739430606
2021,44,2021-10-31,100.582935566,320.56634213,834.615035783,4.395508817,10.300718575,72.034654643,0.514753423,2.65225816,18.318559355
2021,45,2021-11-07,80.875709388,394.824063463,986.108635667,1.923036618,13.998338424,88.555983035,0.383154594,3.671328999,22.389107882
2021,46,2021-11-14,99.092820244,421.148242315,998.623743921,2.349539964,13.053358581,92.501782646,0.691490481,3.188907529,25.021980891
2021,47,2021-11-21,100.459152001,374.397584975,905.002999856,4.728077306,16.557993242,95.456950809,0.796487011,4.713101128,24.438253345
2021,48,2021-11-28,118.758760083,544.957179953,1199.415118381,2.604282901,19.12394429,110.834379326,0.509494242,4.614533347,25.938930326
2021,49,2021-12-05,86.607889893,368.930418028,886.248298609,3.543679457,14.179805302,100.38146411,0.428375393,4.016034918,25.576191973
2021,50,2021-12-12,113.854195456,372.54351147,781.156552587,3.260090145,13.296026536,84.955778628,0.534095222,2.447546588,20.392062292
2021,51,2021-12-19,238.346927309,492.992403097,721.054018902,1.686914721,13.934334193,70.59297507,0.293384073,2.488098318,18.808435091
2021,52,2021-12-26,646.729767187,1222.181947896,1320.344656545,5.457684631,21.000660713,71.560332403,0.723692651,3.607854364,16.397531927
2022,01,2022-01-02,1288.628325387,2129.69071977,2218.382298718,10.278459026,38.728420336,95.558487252,1.699671958,6.410358018,20.236121
2022,02,2022-01-09,1239.855723075,1994.046940906,2165.093419569,11.176379529,41.765417231,88.845485153,1.704728774,9.001795375,18.608157611
2022,03,2022-01-16,1018.555078555,1486.520558241,1679.11364056,13.312361047,42.765398554,84.504090692,1.356794113,7.485125651,14.298719599
2022,04,2022-01-23,633.460806506,872.195892911,1075.682440658,10.744681782,36.647664092,74.594772307,1.530747694,6.485922992,15.158718026
2022,05,2022-01-30,383.34737396,483.067887079,660.825610772,7.930379164,22.891093352,51.205653332,1.026757395,3.94744038,10.27092983
2022,06,2022-02-06,247.067010516,286.806080702,401.428850935,6.923977735,19.718246935,33.28780903,0.720589113,2.171499189,5.772116395
2022,07,2022-02-13,153.772960268,170.718123146,231.355936128,4.283735309,10.87015038,25.062494748,0.454010015,1.275270603,3.486608711
2022,08,2022-02-20,96.316131288,94.90486564,132.611520663,3.764199482,8.033974604,16.563481943,0.336102019,1.223234321,1.4556882819999999
2022,09,2022-02-27,76.831866028,65.809839584,101.441748148,3.165690554,6.852683384,13.225396547,0.27873549,0.998625888,1.329183681
2022,10,2022-03-06,57.440375064,52.570735531,68.078605781,2.566770771,5.91731564,8.707793226,0.074952955,0.915206311,0.950580242
