year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.860333024,7.088812715,0,0.253171883
2021,25,2021-06-20,0.380928516,7.840607482,0,0.145196435
2021,26,2021-06-27,0.654566318,11.925176048,0,0.619489665
2021,27,2021-07-04,1.218798153,11.395619442,0,0.802508411
2021,28,2021-07-11,1.446368356,15.358061145,0,0.330280885
2021,29,2021-07-18,4.73105163,29.903172187,0.278297155,0.168944476
2021,30,2021-07-25,5.654327029,53.4628761,0,0.344921781
2021,31,2021-08-01,8.381757797,76.915364056,0,1.404846832
2021,32,2021-08-08,14.08081848,97.746079538,0,0.535106275
2021,33,2021-08-15,17.991718651,109.60803819,0,1.451762095
2021,34,2021-08-22,18.954201784,117.09768117,0.243002587,1.111686847
2021,35,2021-08-29,19.910431657,144.947796671,0,1.716487066
2021,36,2021-09-05,23.188800337,179.613483321,0.222969234,0.99453756
2021,37,2021-09-12,41.254223742,335.562299275,0,1.663257989
2021,38,2021-09-19,50.108598351,433.419515388,0.206208224,2.144579492
2021,39,2021-09-26,45.676243104,459.425976875,0,2.201370277
2021,40,2021-10-03,49.2850591,411.049487564,0,3.828954131
2021,41,2021-10-10,36.423495369,307.879440478,0.19477805,2.055574899
2021,42,2021-10-17,34.124262486,229.570926293,0.385584887,1.155946255
2021,43,2021-10-24,40.669797804,276.953607457,0,1.403481119
2021,44,2021-10-31,55.657059971,290.06837287,0.189309728,1.182022709
2021,45,2021-11-07,70.287937647,365.986100241,0.187935662,0.954331422
2021,46,2021-11-14,84.391080934,419.356347413,0.933529656,2.646540345
2021,47,2021-11-21,76.315983229,277.846725004,0,1.701598491
2021,48,2021-11-28,102.352728609,425.017505476,0.367514286,3.930797739
2021,49,2021-12-05,113.849637442,528.663977656,0.547036425,2.807034007
2021,50,2021-12-12,134.335008469,450.147656415,0.36127837,2.589226133
2021,51,2021-12-19,249.813098456,358.094266841,0,1.782219277
2021,52,2021-12-26,690.776429411,651.174918099,2.091129053,3.369751661
2022,01,2022-01-02,1485.644466977,1422.935243263,3.362597513,5.880332633
2022,02,2022-01-09,1817.385165407,1626.720077448,4.742261472,9.32135242
2022,03,2022-01-16,1301.681154937,1159.110593686,2.153499311,8.12901161
2022,04,2022-01-23,653.870420375,650.632202793,4.508440807,3.570300499
2022,05,2022-01-30,382.609344573,334.623902054,2.790280719,2.891993378
2022,06,2022-02-06,215.808743984,225.803058408,2.76124685,2.504483238
2022,07,2022-02-13,117.501773095,101.111591911,1.690939079,2.149662428
2022,08,2022-02-20,82.170224234,57.20069796,0.509939635,1.6285460410000001
2022,09,2022-02-27,58.256392117,44.553006804,1.182856761,1.276270203
2022,10,2022-03-06,39.926225434,24.698091626,0.672506221,0.998924095
2022,11,2022-03-13,36.455742585,28.900633045,1.422432786,0.618356929
2022,12,2022-03-20,34.075636633,19.732309091,0.790955179,0.338032183
2022,13,2022-03-27,32.839651662,20.259593587,0.333503479,0.624088511
2022,14,2022-04-03,41.722953289,24.935622351,0.33295189,0.28526503
2022,15,2022-04-10,71.322009911,36.763296899,0.782718494,0.627954922
2022,16,2022-04-17,107.5610974,57.407366251,0.780926264,1.031315597
2022,17,2022-04-24,164.041897735,91.922335771,1.160915038,2.179165623
2022,18,2022-05-01,208.535852124,116.784604798,0.994144359,1.091604139
2022,19,2022-05-08,205.564455163,115.501963818,0.662146938,1.726565995
2022,20,2022-05-15,172.97265619,106.5881526,0.775364219,1.55664242
2022,21,2022-05-22,160.69580525,109.194634388,1.052540278,3.292929269
2022,22,2022-05-29,121.713740462,80.169450361,0.44270381,2.082043827
2022,23,2022-06-05,97.721952448,71.111017863,3.08588947,2.550921175
2022,24,2022-06-12,82.350637574,57.410365125,0.935069353,0.92885625
2022,25,2022-06-19,81.505421961,54.545285556,0.933554567,1.628982482
2022,26,2022-06-26,73.268400086,49.517895461,1.809627983,0.757459806
2022,27,2022-07-03,64.032174366,50.998176456,0.930827814,1.225404037
2022,28,2022-07-10,76.362065487,63.820735726,1.146627872,1.402746346
2022,29,2022-07-17,88.882308225,75.20762242,1.252292871,1.521450997
2022,30,2022-07-24,73.172444741,73.862249403,0.9271582,1.816679306
2022,31,2022-07-31,74.497338469,72.278505604,1.417406521,1.81930076
2022,32,2022-08-07,67.602119694,75.043777565,0.163725605,1.587681081
2022,33,2022-08-14,65.824297949,66.49925355,0.759740787,0.707852434
2022,34,2022-08-21,55.995298779,52.049006778,1.085350396,1.947794069
2022,35,2022-08-28,45.534863937,49.498317801,0.430382907,1.596085917
2022,36,2022-09-04,39.207105571,52.500281179,0.918800391,2.195108124
2022,37,2022-09-11,77.404129422,100.167595543,0.489191908,1.836845875
2022,38,2022-09-18,78.126569303,89.990396341,1.343666952,3.559739819
2022,39,2022-09-25,45.735124788,54.773195606,1.015803589,1.247866054
2022,40,2022-10-02,33.575351497,36.872377263,1.176782899,1.069771741
2022,41,2022-10-09,27.629972946,31.485755319,0.162750255,1.250744324
2022,42,2022-10-16,28.509839367,23.114382572,0.749715457,0.774523607
2022,43,2022-10-23,32.324186462,31.385729898,1.172910839,0.775154118
2022,44,2022-10-30,36.790829819,45.773801566,0.423270636,0.775766733
2022,45,2022-11-06,36.16738972,44.385227694,0.585355096,1.190850236
2022,46,2022-11-13,36.523900479,44.173451269,0.324922949,0.660002421
2022,47,2022-11-20,30.543525503,39.714074343,0.162401297,0.181272221
2022,48,2022-11-27,25.232442769,43.395019239,0.162348677,0.842676744
2022,49,2022-12-04,34.448507938,46.951132438,0.649237518,1.673582061
2022,50,2022-12-11,34.809438244,40.049572517,0.649001874,0.844142514
2022,51,2022-12-18,35.928686347,34.686803601,0.420157138,0.480781415
2022,52,2022-12-25,19.196218604,18.207277373,0.906328785,0.364422904
2023,01,2023-01-01,15.02788074,21.505693781,0.486432918,1.079195428
2023,02,2023-01-08,23.362514504,32.098241778,1.095416775,0.48157443
2023,03,2023-01-15,32.727326326,36.744344811,0.162078601,0.963580078
2023,04,2023-01-22,36.889484292,54.834862329,0.580619663,2.278006163
2023,05,2023-01-29,49.11975948,45.668224884,0.162002588,1.44696585
2023,06,2023-02-05,45.477543882,54.880766063,0.971791102,1.148189106
2023,07,2023-02-12,39.299465561,40.655289888,0.903555033,1.082166447
2023,08,2023-02-19,28.742607389,21.103074634,1.090747082,0.183216599
2023,09,2023-02-26,20.69802236,21.844592319,1.226673924,0.483208342
2023,10,2023-03-05,16.774343801,23.184304513,0.417199874,0.183370986
