year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.85947321,7.089481898,0,0.253195782
2021,25,2021-06-20,0.380855335,7.841181772,0,0.14520707
2021,26,2021-06-27,0.654486456,11.925864667,0,0.619525437
2021,27,2021-07-04,1.218675997,11.396221166,0,0.802550786
2021,28,2021-07-11,1.446258252,15.358728653,0,0.33029524
2021,29,2021-07-18,4.730791763,29.904169391,0.278281868,0.16895011
2021,30,2021-07-25,5.654026541,53.464696079,0,0.344933523
2021,31,2021-08-01,8.381372624,76.917733909,0,1.404890117
2021,32,2021-08-08,14.080344134,97.748373814,0,0.535118835
2021,33,2021-08-15,17.741541982,109.79081932,0,1.451779429
2021,34,2021-08-22,18.954706868,117.095302103,0.243009062,1.11166426
2021,35,2021-08-29,19.911659142,144.940521636,0,1.716400914
2021,36,2021-09-05,23.190501369,179.601731127,0.22298559,0.994472487
2021,37,2021-09-12,41.257879632,335.533230632,0,1.663113906
2021,38,2021-09-19,50.114490974,433.36652015,0.206232473,2.144317269
2021,39,2021-09-26,45.682290935,459.579549653,0,2.201051483
2021,40,2021-10-03,49.292731419,410.976404521,0,3.828273357
2021,41,2021-10-10,36.429875764,307.816223729,0.19481217,2.055152829
2021,42,2021-10-17,34.130323506,229.522048979,0.385653373,1.155700146
2021,43,2021-10-24,40.486319452,277.12496776,0,1.403164394
2021,44,2021-10-31,55.667691604,289.762861277,0.18934589,1.18174087
2021,45,2021-11-07,70.114162434,366.13081077,0.187973626,0.954086803
2021,46,2021-11-14,84.408016663,419.247950016,0.933716998,2.645856254
2021,47,2021-11-21,76.331487738,277.772681906,0,1.701145034
2021,48,2021-11-28,102.189150999,425.150935613,0.367586874,3.929760237
2021,49,2021-12-05,113.88205626,528.579947305,0.547150206,2.80632883
2021,50,2021-12-12,134.745025801,449.552244066,0.361357107,2.588616547
2021,51,2021-12-19,249.285980765,358.131653959,0,1.781722579
2021,52,2021-12-26,690.406123034,651.073078529,2.089352843,3.370178855
2022,01,2022-01-02,1483.365318031,1424.267318986,3.538178259,5.623249064
2022,02,2022-01-09,1814.742910062,1628.749449683,4.740041228,9.322559169
2022,03,2022-01-16,1301.001550224,1158.702619157,2.15305934,8.130073901
2022,04,2022-01-23,653.471657599,650.762263389,4.506508817,3.570778443
2022,05,2022-01-30,382.192767512,334.962797398,2.789907741,2.892327712
2022,06,2022-02-06,215.690299545,225.849454028,2.760659804,2.504723352
2022,07,2022-02-13,117.109209493,101.28838754,1.690400241,2.149976534
2022,08,2022-02-20,82.131517223,57.211842509,0.509939635,1.628839318
2022,09,2022-02-27,58.229159034,44.559996318,1.182891831,1.276276814
2022,10,2022-03-06,39.611268382,24.869452983,0.672523579,0.999291064
