year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.81122028,237.751282806,0,1.644980313,23.591480526,0,0.300857054,2.989814021
2021,19,2021-05-09,0,15.923817,179.263608127,0,1.160246799,19.089814474,0,0.144401075,2.40471785
2021,20,2021-05-16,0,12.86331165,139.395136284,0,1.683811474,18.666028124,0,0.095105914,2.562179347
2021,21,2021-05-23,0,8.078938266,84.102783403,0,0.800529657,11.206577915,0,0.047008835,1.508797299
2021,22,2021-05-30,0,5.289596946,59.238100848,0,0.787186231,9.596239016,0,0.121824969,1.093377486
2021,23,2021-06-06,0,4.227983375,44.358367392,0,0.916122182,7.064426917,0,0.023099103,0.751917973
2021,24,2021-06-13,0,5.093317074,34.093819495,0,1.132017334,5.197588791,0,0.073446637,0.256601644
2021,25,2021-06-20,0,4.380568498,28.646522785,0,0.789194141,5.595059185,0,0.07467416,0.40993988
2021,26,2021-06-27,0,6.039016192,29.559336313,0,0.928176762,4.975406603,0,0.022808367,0.359993379
2021,27,2021-07-04,0,8.024771095,40.134230927,0,0.936442727,5.502765352,0,0.022754264,0.637841735
2021,28,2021-07-11,0,15.202020808,65.91197954,0,1.07106069,11.380179729,0,0.068138041,1.959500889
2021,29,2021-07-18,0,27.128434201,106.039197129,0,1.406279084,13.428231536,0,0.11337285,0.869825664
2021,30,2021-07-25,0,47.771078142,168.611546669,0,1.924957039,16.567334349,0,0.342909663,2.021680882
2021,31,2021-08-01,0,71.443324705,237.019717375,0,2.332891331,24.34543797,0,0.229452883,2.83140607
2021,32,2021-08-08,0,89.38553782,301.112233652,0,3.118590809,30.092448401,0,0.544408228,4.160360929
2021,33,2021-08-15,0,113.762424709,377.164301896,0,3.915400335,35.716454841,0,0.648951303,5.260384953
2021,34,2021-08-22,0,117.271565756,384.904499828,0,4.360772734,34.349488942,0,0.918861856,5.700914224
2021,35,2021-08-29,0,138.239503915,447.652123964,0,4.445740364,39.404496714,0,0.652770774,7.604478452
2021,36,2021-09-05,0,136.278750526,462.964334081,0,4.618279719,43.585936758,0,0.792616545,8.879719394
2021,37,2021-09-12,0,160.97475655,501.161266182,0,5.858164495,49.637169653,0,1.152562469,10.591404023
2021,38,2021-09-19,0,166.063320023,535.542895643,0,5.683955871,48.068038631,0,1.198719926,9.214071036
2021,39,2021-09-26,0,215.964448528,656.733401461,0,6.97469035,53.116962432,0,1.298864985,11.26203096
2021,40,2021-10-03,0,221.609122475,690.107806587,0,6.595034951,57.365644908,0,1.438985407,14.33607899
2021,41,2021-10-10,42.239019338,190.727249022,596.026358474,5.513940838,6.193666778,54.012542724,0.355691788,1.669248295,11.891403932
2021,42,2021-10-17,40.92414992,180.554474774,538.244761953,3.502890267,6.210915117,48.350359975,0.860724199,1.879231084,12.056550136
