year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.859372108,6.83636204,0,0.253183832
2021,25,2021-06-20,0.380826707,7.550984053,0,0.14520522
2021,26,2021-06-27,0.654392526,11.771783026,0,0.619538064
2021,27,2021-07-04,1.218431757,11.236897696,0,0.80258469
2021,28,2021-07-11,1.445955553,14.865062513,0,0.330313185
2021,29,2021-07-18,4.729868022,29.231834969,0.278254697,0.168960126
2021,30,2021-07-25,5.652925022,52.781417227,0,0.344953095
2021,31,2021-08-01,8.379928539,75.345938143,0,1.404971284
2021,32,2021-08-08,14.077735799,95.620242556,0,0.535154424
2021,33,2021-08-15,17.987775499,106.358505297,0,1.451900777
2021,34,2021-08-22,18.950162077,114.151737005,0.24296892,1.111804309
2021,35,2021-08-29,19.906341131,139.24947106,0,1.71668812
2021,36,2021-09-05,23.184152124,174.672036485,0.222935439,0.994672071
2021,37,2021-09-12,41.246913904,325.84711758,0,1.663508297
2021,38,2021-09-19,50.305251489,422.994634694,0.206175589,2.144932586
2021,39,2021-09-26,45.667778831,449.831160903,0,2.201752952
2021,40,2021-10-03,49.275472059,404.832963089,0,3.829654067
2021,41,2021-10-10,36.416806136,302.919947719,0.194748101,2.055945641
2021,42,2021-10-17,34.117338242,225.233146502,0.385524574,1.156163153
2021,43,2021-10-24,40.852353361,267.664350065,0,1.403754769
2021,44,2021-10-31,55.645739437,283.521074009,0.189279865,1.182255635
2021,45,2021-11-07,70.273165797,357.253869584,0.187903908,0.954536199
2021,46,2021-11-14,84.373461168,405.270327711,0.933372958,2.64711302
2021,47,2021-11-21,76.300175118,266.737315604,0,1.701970506
2021,48,2021-11-28,102.331696125,413.584434929,0.367453571,3.931666273
2021,49,2021-12-05,113.798423887,486.250499796,0.546940185,2.80763334
2021,50,2021-12-12,134.293922289,422.015891642,0.361212544,2.589708933
2021,51,2021-12-19,249.918765388,330.04605796,0,1.782580614
2021,52,2021-12-26,690.397685798,589.232639303,2.09058341,3.370514103
2022,01,2022-01-02,1485.089903722,1290.167353658,3.361762631,5.881736793
2022,02,2022-01-09,1816.410250897,1477.170712711,4.741149435,9.323451787
2022,03,2022-01-16,1301.710635967,1062.91475898,2.153068108,8.130773711
2022,04,2022-01-23,653.881872652,602.07342295,4.50743112,3.571083221
2022,05,2022-01-30,382.322949425,305.746707006,2.789763895,2.892644506
2022,06,2022-02-06,215.909564713,205.706352073,2.760655214,2.505105009
2022,07,2022-02-13,117.465111602,92.089284094,1.690563383,2.150154867
2022,08,2022-02-20,82.145004344,52.259501011,0.509852204,1.628889375
2022,09,2022-02-27,58.237725773,40.983185144,1.182650767,1.276612986
2022,10,2022-03-06,39.913479391,22.978275788,0.672384738,0.999067793
2022,11,2022-03-13,36.277553764,26.999668101,1.422134345,0.618491341
2022,12,2022-03-20,34.065622349,18.664590667,0.790790881,0.338081549
2022,13,2022-03-27,32.829803939,18.22329606,0.333442508,0.624229223
2022,14,2022-04-03,41.710277247,23.294249491,0.332888689,0.285357864
2022,15,2022-04-10,71.13392581,35.291833666,0.782551325,0.628100918
2022,16,2022-04-17,107.692779318,53.247249202,0.78075993,1.031623256
2022,17,2022-04-24,163.709712702,86.103499563,1.16069551,2.179698066
2022,18,2022-05-01,208.19058542,104.299166291,0.993956542,1.091872935
2022,19,2022-05-08,205.664848037,108.688828282,0.662021959,1.726986713
2022,20,2022-05-15,173.362200361,99.30021484,0.775199029,1.557037062
2022,21,2022-05-22,160.922148142,101.896955658,1.052301593,3.293898893
2022,22,2022-05-29,121.394718905,74.874711224,0.442599088,2.082531737
2022,23,2022-06-05,97.688701039,64.24001079,3.085217492,2.55169206
2022,24,2022-06-12,82.321446583,53.541775387,0.934863791,0.929117303
2022,25,2022-06-19,81.312185215,52.354310056,0.933349733,1.629514567
2022,26,2022-06-26,73.242713105000007,45.341037078,1.809207717,0.75769183
2022,27,2022-07-03,64.282900439,48.332040218,0.930624312,1.22576857
2022,28,2022-07-10,76.170745357,59.402109115,1.146338472,1.402995051
2022,29,2022-07-17,88.850637256,70.786897331,1.251961188,1.521926458
2022,30,2022-07-24,73.145909953,70.372337723,0.926943996,1.817283102
2022,31,2022-07-31,74.633760198,67.080847764,1.417092327,1.819906246
2022,32,2022-08-07,67.577363939,69.720986388,0.163692102,1.588142399
2022,33,2022-08-14,65.799355869,62.520195667,0.75955893,0.707990612
2022,34,2022-08-21,55.975032466,50.35941333,1.085105241,1.948323056
2022,35,2022-08-28,45.518232588,46.563319951,0.430273696,1.596556321
2022,36,2022-09-04,39.192559711,47.314478818,0.918588455,2.195633732
2022,37,2022-09-11,77.375094252,93.621453676,0.489088712,1.83747942
2022,38,2022-09-18,78.098039417,82.957654039,1.343348375,3.560943357
2022,39,2022-09-25,46.043855008,53.074532989,1.015555902,1.24827919
2022,40,2022-10-02,35.164716547,35.162802856,1.176498764,1.070153194
2022,41,2022-10-09,27.619583178,29.835113551,0.162714827,1.251167378
2022,42,2022-10-16,28.499234169,21.989405296,0.749536285,0.774794579
2022,43,2022-10-23,32.307996402,30.143459181,1.172619268,0.775433265
2022,44,2022-10-30,36.758347372,42.711953822,0.423159192,0.776047479
2022,45,2022-11-06,36.118602812,41.050602003,0.585207409,1.191340285
2022,46,2022-11-13,36.451976362,40.736342481,0.324850031,0.660198601
2022,47,2022-11-20,30.46596004,37.348592276,0.162364864,0.181309072
2022,48,2022-11-27,25.481329423,41.629849577,0.162311113,0.842916227
2022,49,2022-12-04,34.330570658,44.194377618,0.649087333,1.674254563
2022,50,2022-12-11,34.681025564,37.806723131,0.648847182,0.844390312
2022,51,2022-12-18,35.779604599,32.973774862,0.420041456,0.480950987
2022,52,2022-12-25,19.109974309,16.36536242,0.906095092,0.364499815
2023,01,2023-01-01,14.958568384,19.808953064,0.486310134,1.079652233
2023,02,2023-01-08,23.242371022,30.541572679,1.095101805,0.66428905
2023,03,2023-01-15,32.550902353,33.877748489,0.162037706,0.963937429
2023,04,2023-01-22,36.680535323,51.420140001,0.580460514,2.279022475
2023,05,2023-01-29,48.997877774,42.086221043,0.161961732,1.447506644
2023,06,2023-02-05,45.37554598,51.259438076,0.971546077,1.148588792
2023,07,2023-02-12,39.326310947,36.016736993,0.903312376,1.082626865
2023,08,2023-02-19,28.555232996,19.308761382,1.09042408,0.183257949
2023,09,2023-02-26,20.727043518,18.596015576,1.226348841,0.483389852
2023,10,2023-03-05,16.665909524,22.921477288,0.417078819,0.183412406
2023,11,2023-03-12,14.471168694,15.756803236,0.416905837,0.300203853
2023,12,2023-03-19,16.875492309,14.237651535,0.740154271,0.600704329
2023,13,2023-03-26,15.556583873,18.673663288,0.994768354,1.268631881
2023,14,2023-04-02,10.611921343,11.190123489,0.48504614,0.183728927
2023,15,2023-04-09,8.954413973,8.894639859,0.254528788,0.484421906
