year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.29099393,242.327468,0,1.351537662,25.3003547,0,0.297555739,3.155259963
2021,19,2021-05-09,0,15.01278118,183.3736201,0,0.970768002,20.34810453,0,0.118585647,2.684284151
2021,20,2021-05-16,0,12.21531887,142.9772273,0,1.420563007,19.95237125,0,0.093722042,2.744074215
2021,21,2021-05-23,0,7.586862474,86.24138337,0,0.764583422,11.65710155,0,0.046325156,1.470069903
2021,22,2021-05-30,0,4.88388222,61.67931716,0,0.734999266,10.31571857,0,0.120432432,1.181058689
2021,23,2021-06-06,0,3.891893048,45.86384295,0,0.888143629,7.535455411,0,0.022762142,0.821084463
2021,24,2021-06-13,0,4.857140913,35.80958211,0,1.030479821,5.836054403,0,0.072740252,0.271166254
2021,25,2021-06-20,0,3.863797273,30.42616722,0,0.712465158,6.213141251,0,0.074434018,0.441509311
2021,26,2021-06-27,0,5.723964434,30.69790393,0,0.747764494,5.485453061,0,0.022475323,0.393364225
2021,27,2021-07-04,0,7.383045281,42.21440683,0,0.68104451,6.520903497,0,0.022421872,0.689732766
2021,28,2021-07-11,0,14.5844173,69.78886938,0,0.967523324,12.51464618,0,0.044761927,2.328042993
2021,29,2021-07-18,0,25.97490653,111.4590206,0,1.374121431,14.39634454,0,0.111715828,0.943079106
2021,30,2021-07-25,0,46.37285665,175.1473566,0,1.769419476,18.25159049,0,0.33869483,2.208596226
2021,31,2021-08-01,0,69.57810604,246.2862775,0,2.120091779,26.34909163,0,0.226443212,3.081320652
2021,32,2021-08-08,0,87.47446351,312.1469739,0,3.013533243,32.23780382,0,0.537236022,4.574083553
2021,33,2021-08-15,0,111.8734097,391.8689101,0,3.745311561,38.76028692,0,0.64237919,5.74598034
2021,34,2021-08-22,0,114.9292443,400.0386585,0,3.990911844,37.39078595,0,0.859659311,6.325233418
2021,35,2021-08-29,0,136.0965946,464.7224042,0,4.247688294,43.26709931,0,0.691576974,8.105235503
2021,36,2021-09-05,0,133.9724962,482.6513362,0,4.39106926,48.17029173,0,0.782034414,9.843385093
2021,37,2021-09-12,0,158.2796214,525.6330746,0,5.525864196,55.44723109,0,1.138647819,11.56114969
2021,38,2021-09-19,0,162.9841499,558.5788403,0,5.484779508,52.03413531,0,1.183085432,9.906563975
2021,39,2021-09-26,0,213.7611876,682.5596397,0,6.679369346,58.3696008,0,1.281389233,12.2720701
2021,40,2021-10-03,0,219.3662417,717.0839917,0,6.233713932,62.72356028,0,1.350855635,15.52753968
2021,41,2021-10-10,37.09593619,188.8758045,620.015825,3.2728861400000002,5.969970567,58.76141493,0.351902202,1.648200544,12.80881565
2021,42,2021-10-17,36.46916658,178.0255565,559.3695983,2.107528165,5.974773207,52.91643884,0.856544997,1.852022736,13.41094798
2021,43,2021-10-24,56.37009128,232.9082053,673.6578982,4.781608097,7.907572077,63.52759583,0.453921794,2.272875017,12.47911302
2021,44,2021-10-31,96.45568227,315.9952837,872.0471297,3.94811804,9.898264117,79.65780231,0.512635744,2.644372351,20.20945181
2021,45,2021-11-07,74.51553285,390.1467708,1028.120776,2.259973785,13.70440693,96.61003773,0.379590167,3.580190047,25.13068268
2021,46,2021-11-14,93.96728988,415.1573354,1045.335217,2.251570672,12.57326775,101.5444242,0.688715059,3.180967047,27.70819095
2021,47,2021-11-21,97.50241099,370.3417541,945.1642565,4.347727108,16.25903818,104.6316033,0.790170528,4.686215741,26.85677545
2021,48,2021-11-28,113.2252963,540.5023803,1245.012283,1.921544174,18.97096266,121.20127599999999,0.369472148,4.538008253,29.50193856
2021,49,2021-12-05,82.20565094,364.8160051,924.4435648,3.101783301,13.78525127,111.2858845,0.426209268,4.013077054,28.41379546
2021,50,2021-12-12,106.9984947,365.5332919,824.2806952,2.927630246,12.91899466,94.69415769,0.499621098,2.405710038,22.49043548
2021,51,2021-12-19,228.2272841,480.1001429,769.9410152,1.507029183,13.4575173,78.3389024,0.235230162,2.585243807,21.27478385
2021,52,2021-12-26,620.663083,1201.481,1405.679938,5.085509732,20.88391982,79.49805911,0.580074981,3.960247596,18.34829477
2022,01,2022-01-02,1206.483213,2064.510371,2457.380722,8.956922097,35.93001371,111.2939453,1.632774559,6.757191898,21.72347542
2022,02,2022-01-09,1084.756413,1779.249783,2720.495775,9.305269224,37.28587676,110.771382,1.584859801,9.055793054,21.1398648
2022,03,2022-01-16,1034.439746,1479.71769,1726.984491,12.36273666,39.70628675,100.9869528,1.239131687,7.842980236,15.71185196
2022,04,2022-01-23,627.2303859,880.4598796,1116.395068,10.12806837,35.41194263,87.02025614,1.386333873,6.34560429,17.35089876
2022,05,2022-01-30,377.2069326,490.5564421,690.136976,7.612852871,23.74013195,56.87675483,0.893570337,4.377905065,11.26587421
2022,06,2022-02-06,244.1659637,290.5268273,422.8482001,6.569670909,20.6474021,37.61862718,0.672801232,2.581649154,6.272032589
2022,07,2022-02-13,151.9833295,174.1967348,243.1322639,4.048386442,11.17605576,27.70473379,0.423692677,1.56577108,3.505121859
2022,08,2022-02-20,94.1232396,99.69081475,137.3613737,3.561742353,8.783146661,18.39002599,0.332498735,1.196365414,1.414526625
2022,09,2022-02-27,74.82809793,69.59860301,109.0159172,2.783547799,7.710911541,15.08243922,0.227137432,1.140740816,1.50588211
2022,10,2022-03-06,45.79298775,47.42459847,105.0589819,2.184548814,5.480709475,12.43825788,0.074062144,0.895989101,1.092844224
2022,11,2022-03-13,55.8161305,47.47080384,63.95715452,2.041926099,6.108525485,7.901832438,0.123162614,0.169339898,0.587244516
2022,12,2022-03-20,66.23588329,48.13853808,58.72350372,2.29355714,4.738215761,6.197305903,0.107776254,0.325125421,0.843255227
2022,13,2022-03-27,71.61568018,48.7243248,59.86670959,1.693506298,4.747250262,4.989018188,0.181177331,0,0.25538139
2022,14,2022-04-03,91.64540837,63.2356306,77.89010945,1.984549518,4.693774204,9.494749117,0.205319366,0.69963278,0.511799091
2022,15,2022-04-10,142.0400527,99.56681549,112.3976729,2.179078111,7.002971099,8.875488723,0.253527955,0.710374469,0.77068943
2022,16,2022-04-17,187.0268958,145.8796932,154.9341709,3.876758338,8.353993452,11.44912489,0.30349259,0.726445295,0.864551301
2022,17,2022-04-24,254.0297204,208.8805493,214.0138992,4.943819526,10.68837218,15.90076133,0.429718791,0.719420574,1.143795794
2022,18,2022-05-01,346.1643698,262.2656437,299.1461243,6.615449377,12.89639717,21.9908954,0.385618409,2.48126003,1.350946401
2022,19,2022-05-08,357.65657650000003,290.7670431,322.2862525,7.264325616,18.53438869,24.44436403,0.537130924,1.057757424,2.153225204
2022,20,2022-05-15,290.7726854,239.7357377,296.9119148,6.528962119,17.7194149,21.15105785,0.454429721,1.647105391,1.632222886
2022,21,2022-05-22,274.3520571,237.9337879,282.5837094,6.466732299,12.83348453,24.65113251,0.524162152,1.803261334,3.130603663
2022,22,2022-05-29,236.3622731,216.7899377,256.7241434,5.994449116,16.73199941,25.83538716,0.350027268,1.253275205,1.133853068
2022,23,2022-06-05,236.5684991,207.555188,263.9119306,6.785937663,14.58553726,24.88931174,0.567797762,0.641898591,1.225790982
2022,24,2022-06-12,189.4833378,170.1790014,385.8610977,5.470106472,12.00185181,24.89225145,0.625016237,0.823975361,2.016879878
2022,25,2022-06-19,208.2266671,173.1399334,235.5492226,7.11157073,11.6457442,20.42969378,0.520435503,1.774155078,1.160060505
2022,26,2022-06-26,223.2434917,187.2639925,253.7665802,6.390379032,14.23267053,24.49029636,0.446405224,0.450473922,0.531138128
2022,27,2022-07-03,186.3481838,169.163406,237.5854176,5.930669075,14.47884173,21.36046402,0.328298211,0.91453368,2.050255731
2022,28,2022-07-10,197.7968995,181.5875332,276.0605187,6.22814599,14.05206243,27.04580187,0.432491365,0.693404884,2.146975125
2022,29,2022-07-17,206.7590077,185.9685617,294.9912455,5.860758645,12.74905601,26.09613274,0.257318493,0.699386113,2.062388891
2022,30,2022-07-24,213.5765799,205.6275625,303.9056589,7.318497497,17.6963865,28.51879519,0.335369339,0.799278532,0.888014397
2022,31,2022-07-31,206.1473462,195.8382912,323.6769039,6.773697485,15.14584556,27.24615024,0.372874719,0.89974435,0.297541076
2022,32,2022-08-07,139.41671,139.3343677,573.7230903,5.585980924,12.88715652,39.74036194,0.186118423,0.731495978,0.388224693
