year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.860307724,7.088832395,0,0.253172586
2021,25,2021-06-20,0.381097257,7.839284438,0,0.145171934
2021,26,2021-06-27,0.327447683,12.077177,0,0.61934241
2021,27,2021-07-04,1.219441916,11.39245141,0,0.80228531
2021,28,2021-07-11,1.447222228,15.35288993,0,0.330169676
2021,29,2021-07-18,4.177057752,30.22963648,0.278470517,0.168880651
2021,30,2021-07-25,5.38873278,53.61201763,0,0.344771818
2021,31,2021-08-01,7.863544437,77.22939677,0,1.40417085
2021,32,2021-08-08,13.57931047,98.04988595,0,0.53481756
2021,33,2021-08-15,17.00597206,110.2689681,0,1.450907476
2021,34,2021-08-22,18.4840565,117.3914438,0.24321127,1.110960035
2021,35,2021-08-29,18.99103115,145.601057,0,1.715195697
2021,36,2021-09-05,22.76378918,179.8637893,0.223174404,0.993722593
2021,37,2021-09-12,41.50771986,335.0320593,0,1.661659314
2021,38,2021-09-19,49.53858925,433.6203238,0.206410789,2.142392904
2021,39,2021-09-26,44.51294276,460.4689611,0,2.198992174
2021,40,2021-10-03,48.54498206,411.4808928,0,3.824590037
2021,41,2021-10-10,36.65632399,307.2770247,0.194980447,2.053075889
2021,42,2021-10-17,33.38866859,230.2015512,0.385996169,1.15447117
2021,43,2021-10-24,39.18429958,278.4592174,0,1.401640356
2021,44,2021-10-31,55.33817665,290.1500549,0.189514304,1.180431468
2021,45,2021-11-07,69.42408762,366.6705892,0.188141159,0.953009978
2021,46,2021-11-14,82.42743278,421.4091877,1.12146167,2.402560933
2021,47,2021-11-21,76.02798217,277.9372716,0,1.699179826
2021,48,2021-11-28,99.70204593,427.8506715,0.183952114,4.170562738
2021,49,2021-12-05,113.0703668,528.7181765,0.547599228,2.803663591
2021,50,2021-12-12,131.8125573,453.369081,0.36151325,2.588334105
2021,51,2021-12-19,244.0169535,362.9107624,0,1.781796309
2021,52,2021-12-26,668.4189714,669.316604,2.089058673,3.369283312
2022,01,2022-01-02,1398.437398,1489.164339,3.182763603,6.13743273
2022,02,2022-01-09,1567.086313,1836.108749,4.386657939,9.841463614
2022,03,2022-01-16,1302.454612,1159.189766,2.375428771,8.246587139
2022,04,2022-01-23,651.7912381,652.0332863,4.128364154,3.719721871
2022,05,2022-01-30,379.880887,336.3782282,2.789782503,2.892517006
2022,06,2022-02-06,214.337989,227.6272207,2.588334103,2.774761335
2022,07,2022-02-13,116.1195385,102.154284,1.690441338,2.150211294
2022,08,2022-02-20,81.82461431,57.37885883,0.5097933,1.629070349
2022,09,2022-02-27,57.48597017,44.77953141,1.182510557,1.276832387
2022,10,2022-03-06,33.68496536,29.5012252,0.672295513,0.999073908
2022,11,2022-03-13,35.69402817,29.52950268,1.254514494,0.900892104
2022,12,2022-03-20,33.77852716,19.90896212,0.790734435,0.338063691
2022,13,2022-03-27,32.66644436,20.551079,0.333386433,0.624283361
2022,14,2022-04-03,41.42978271,25.11368974,0.332842519,0.285425743
2022,15,2022-04-10,67.8529445,39.22763274,0.782515211,0.628149152
2022,16,2022-04-17,105.9154195,58.97278727,0.614780158,1.318643926
2022,17,2022-04-24,161.047531,94.87879951,0.99472632,2.467207466
2022,18,2022-05-01,203.2293205,120.6102037,0.993797676,1.09197552
2022,19,2022-05-08,198.5687476,122.6212894,0.661913842,1.727125987
2022,20,2022-05-15,168.262073,110.0769937,0.77519227,1.557150971
2022,21,2022-05-22,157.7943725,113.2719207,1.05236662,3.294331999
2022,22,2022-05-29,118.4875814,83.60494357,0.442652801,2.082505464
2022,23,2022-06-05,95.55853449,73.04070249,3.085420338,2.551869709
2022,24,2022-06-12,70.18084048,72.00020276,0.494218488,1.393632277
2022,25,2022-06-19,78.92259089,56.93544093,0.933462483,1.6295276
2022,26,2022-06-26,71.57103618,50.9800521,1.809608315,0.757650626
2022,27,2022-07-03,59.99006033,54.15189828,0.766480419,1.809384077
2022,28,2022-07-10,71.18488005,69.02413134,1.146865452,1.402429941
2022,29,2022-07-17,82.35595498,82.22786555,1.252729498,1.521618605
2022,30,2022-07-24,68.93693095,79.599943,0.927224528,1.81685394
2022,31,2022-07-31,71.42435385,75.96703211,1.146779258,1.995598231
2022,32,2022-08-07,45.82490238,100.1277657,0.163716787,1.58742232
2022,33,2022-08-14,64.0234532,67.95270592,0.596376775,1.001522686
2022,34,2022-08-21,52.78564688,55.74311084,0.922198626,2.241505934
2022,35,2022-08-28,40.82822713,54.672976,0.163341438,1.773053942
2022,36,2022-09-04,37.04530864,54.30884744,0.756005063,2.193539154
