year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.861928311,7.087573093,0,0.25312761
2021,25,2021-06-20,0.381380951,7.837063727,0,0.14513081
2021,26,2021-06-27,0.327671231,12.07328219,0,0.619142677
2021,27,2021-07-04,1.220143495,11.38900466,0,0.802042582
2021,28,2021-07-11,1.447709295,15.34994445,0,0.330106332
2021,29,2021-07-18,4.176012091,30.23422771,0.278400806,0.1689063
2021,30,2021-07-25,5.386950181,53.62337061,0,0.344844827
2021,31,2021-08-01,7.861058977,77.24575112,0,1.404468202
2021,32,2021-08-08,13.57465754,98.07327599,0,0.534945142
2021,33,2021-08-15,16.99814067,110.3058229,0,1.451392406
2021,34,2021-08-22,18.47735459,117.4238686,0.243123087,1.111266896
2021,35,2021-08-29,18.9838077,145.6461042,0,1.715726358
2021,36,2021-09-05,22.7554359,179.922607,0.223092509,0.994047552
2021,37,2021-09-12,41.49396667,335.1404528,0,1.662196914
2021,38,2021-09-19,49.52446521,433.7487175,0.206351938,2.143027261
2021,39,2021-09-26,44.50036209,460.6111299,0,2.199671107
2021,40,2021-10-03,48.5304897,411.6210284,0,3.825892555
2021,41,2021-10-10,36.64598145,307.37852,0.194925433,2.053754031
2021,42,2021-10-17,33.38033252,230.2703481,0.385899798,1.154816189
2021,43,2021-10-24,39.17608821,278.5305674,0,1.4019995
2021,44,2021-10-31,55.32759855,290.2191776,0.189478077,1.180712684
2021,45,2021-11-07,69.41148579,366.7549095,0.188107008,0.953229134
2021,46,2021-11-14,82.41560844,421.4869184,1.121300795,2.403004096
2021,47,2021-11-21,76.01778018,277.9861081,0,1.69947839
2021,48,2021-11-28,99.68998048,427.9197424,0.183929853,4.171236021
2021,49,2021-12-05,113.1356946,528.778935,0.547498408,2.804267565
2021,50,2021-12-12,131.8659456,453.371365,0.361457367,2.588509795
2021,51,2021-12-19,244.1508648,362.8882983,0,1.781855122
2021,52,2021-12-26,668.9117179,669.2243954,2.090734094,3.369348792
2022,01,2022-01-02,1399.459611,1488.811707,3.185003595,6.137599911
2022,02,2022-01-09,1568.302156,1835.784871,4.38935297,9.840829843
2022,03,2022-01-16,1303.639854,1158.904642,2.376642442,8.245729154
2022,04,2022-01-23,652.3758993,651.8670714,4.130539286,3.719131097
2022,05,2022-01-30,380.2744686,336.2697982,2.790295178,2.892105903
2022,06,2022-02-06,214.5775955,227.5326862,2.589528929,2.774260181
2022,07,2022-02-13,116.2377856,102.1156974,1.691504472,2.149598435
2022,08,2022-02-20,81.90911204,57.35209757,0.509825601,1.628356741
2022,09,2022-02-27,57.54208758,44.76022532,1.182593802,1.276580542
2022,10,2022-03-06,33.71359152,29.4877263,0.672352515,0.998389414
2022,11,2022-03-13,35.72307567,29.5167989,1.25528797,0.900574957
2022,12,2022-03-20,33.63999955,19.90152929,0.791127902,0.337822279
2022,13,2022-03-27,32.69282077,20.54272523,0.333413249,0.624010118
2022,14,2022-04-03,41.4617,24.93281169,0.332869248,0.285386441
2022,15,2022-04-10,67.90804592,39.20973179,0.782886138,0.627868359
2022,16,2022-04-17,106.005391,58.94852202,0.615135253,1.318330942
2022,17,2022-04-24,161.1758149,94.838227,0.9948276,2.466238611
2022,18,2022-05-01,203.3891416,120.5546536,0.993895156,1.091511689
2022,19,2022-05-08,198.7176662,122.5685363,0.661969097,1.726396454
2022,20,2022-05-15,168.3787002,110.0291533,0.775551359,1.556533567
2022,21,2022-05-22,157.9097316,113.2253925,1.053036183,3.293437559
2022,22,2022-05-29,118.4062435,83.56938757,0.442979162,2.081522668
2022,23,2022-06-05,95.61995554,72.72167479,3.086796819,2.551215003
2022,24,2022-06-12,70.23000999,71.9731273,0.494264918,1.393134097
2022,25,2022-06-19,78.97579173,56.90905669,0.933827609,1.629156255
2022,26,2022-06-26,71.61907921,50.95798866,1.810606002,0.75742839
2022,27,2022-07-03,60.03021364,53.83650758,0.766813618,1.808922505
2022,28,2022-07-10,71.232817120000007,68.70360427,0.874643042,1.401459017
