year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.860434231,7.088733996,0,0.253169071
2021,25,2021-06-20,0.380925333,7.840632449,0,0.145196897
2021,26,2021-06-27,0.65458981,11.924973528,0,0.619479144
2021,27,2021-07-04,1.218838878,11.395418881,0,0.802494287
2021,28,2021-07-11,1.446423414,15.357727413,0,0.330273708
2021,29,2021-07-18,4.731311525,29.902175049,0.278312443,0.168938842
2021,30,2021-07-25,5.654660943,53.460854047,0,0.344908736
2021,31,2021-08-01,8.382383779,76.911513356,0,1.4047765
2021,32,2021-08-08,14.08184634,97.741108977,0,0.535079064
2021,33,2021-08-15,17.743389502,109.782517689,0,1.451669655
2021,34,2021-08-22,18.956222283,117.088165482,0.243028491,1.111596508
2021,35,2021-08-29,19.91288678,144.933247331,0,1.716314771
2021,36,2021-09-05,23.191862373,179.592330479,0.222998677,0.994420435
2021,37,2021-09-12,41.259804045,335.517933369,0,1.663038084
2021,38,2021-09-19,50.115851006,433.35429232,0.20623807,2.144256766
2021,39,2021-09-26,45.683500694,459.346140343,0,2.200987735
2021,40,2021-10-03,49.293797208,410.966256153,0,3.828178824
2021,41,2021-10-10,36.430654014,307.808516146,0.194816332,2.055101369
2021,42,2021-10-17,34.131045199,229.516231637,0.385661528,1.155670854
2021,43,2021-10-24,40.67780377,276.886846662,0,1.403142804
2021,44,2021-10-31,55.668385113,289.75835544,0.189348249,1.181722494
2021,45,2021-11-07,70.302715708,365.888461063,0.187975176,0.954076822
2021,46,2021-11-14,84.409053765,419.241315261,0.933728471,2.645814382
2021,47,2021-11-21,76.332418209,277.768240575,0,1.701117834
2021,48,2021-11-28,102.189974822,425.146355454,0.367589837,3.929717901
2021,49,2021-12-05,113.710277284,528.825118177,0.547152395,2.806313386
2021,50,2021-12-12,134.562688867,449.805885472,0.361355675,2.588629857
2021,51,2021-12-19,249.904512139,358.011659802,0,1.781756054
2021,52,2021-12-26,690.345551818,651.413241099,2.091933209,3.368814134
2022,01,2022-01-02,1486.780714492,1422.051971272,3.541536753,5.621044624
2022,02,2022-01-09,1816.286950787,1628.50271389,4.743991572,9.318619883
2022,03,2022-01-16,1302.56284794,1158.267669588,2.154127493,8.126561532
2022,04,2022-01-23,654.306433846,650.188517237,4.510015671,3.569231468
2022,05,2022-01-30,382.586624704,334.799588975,2.791001961,2.891102449
2022,06,2022-02-06,215.895408567,225.739195499,2.762064351,2.503667823
2022,07,2022-02-13,117.545503745,101.082237638,1.691474473,2.148997089
2022,08,2022-02-20,82.201594106,57.183592555,0.510057524,1.628049734
2022,09,2022-02-27,58.278592278,44.538803975,1.183141764,1.275790261
2022,10,2022-03-06,39.643640427,24.856928408,0.67266744,0.998682654
2022,11,2022-03-13,36.469299891,28.891168023,1.422893812,0.618157285
2022,12,2022-03-20,34.088620574,19.725547035,0.791203907,0.337942942
2022,13,2022-03-27,32.85249471,20.252723918,0.333581555,0.623880656
2022,14,2022-04-03,41.739353282,24.927025299,0.33303214,0.285147289
2022,15,2022-04-10,71.350765572,36.750767708,0.782971725,0.627740587
2022,16,2022-04-17,107.605309866,57.387091827,0.781179554,1.030914697
2022,17,2022-04-24,164.389616132,91.718188843,1.161189565,2.178393151
2022,18,2022-05-01,208.61948374,116.743389926,0.994382845,1.091211243
2022,19,2022-05-08,205.8117111,115.172842571,0.662305632,1.725946156
2022,20,2022-05-15,173.318783655,106.377199222,0.775619214,1.556072663
2022,21,2022-05-22,160.760564397,109.154183169,1.05294006,3.291609751
2022,22,2022-05-29,121.597691083,80.717924226,0.442885386,2.081280823
2022,23,2022-06-05,97.483262582,71.257017425,3.086951352,2.54983087
2022,24,2022-06-12,82.383648589,57.387666098,0.935379118,0.92847839
2022,25,2022-06-19,81.537960756,54.524542771,0.933864551,1.628250539
2022,26,2022-06-26,73.297301129,49.498594557,1.810290477,0.757133681
2022,27,2022-07-03,64.05798353,51.270224332,0.931133234,1.516532545
2022,28,2022-07-10,76.228604882,64.087622264,1.14712053,1.402298901
2022,29,2022-07-17,88.753744291,75.470468255,1.252875575,1.520783448
2022,30,2022-07-24,72.929379368,74.009039233,0.927466781,1.815870574
2022,31,2022-07-31,73.765135701,73.305652916,1.417847576,1.818481454
2022,32,2022-08-07,67.62902778,74.836686156,0.163770886,1.587017216
2022,33,2022-08-14,66.014845021,66.177403724,0.760012948,0.707622259
2022,34,2022-08-21,56.18137892,51.732506787,1.0857183,1.946987369
2022,35,2022-08-28,45.552885271,49.477761972,0.430560878,1.595395825
2022,36,2022-09-04,39.222546431,52.47799207,0.919121122,2.1942675
2022,37,2022-09-11,77.761708406,99.530641384,0.489337156,1.83592979
2022,38,2022-09-18,78.156807111,89.949376995,1.344170974,3.558004151
2022,39,2022-09-25,45.753224345,54.747922402,1.016209117,1.247266034
2022,40,2022-10-02,33.588414823,37.035035908,1.177237316,1.069225008
2022,41,2022-10-09,27.640925668,31.471095957,0.162799647,1.250130123
2022,42,2022-10-16,28.945956921,23.347280566,0.749998247,0.774130734
2022,43,2022-10-23,32.761528283,31.965255572,1.173386297,0.774751688
2022,44,2022-10-30,36.905284155,46.049392348,0.423458574,0.775363109
2022,45,2022-11-06,36.34581825,44.066622553,0.585595509,1.190174165
2022,46,2022-11-13,36.702650651,44.152477767,0.325022542,0.659699022
2022,47,2022-11-20,31.142116697,39.695352288,0.162452214,0.181200373
2022,48,2022-11-27,25.406050287,44.448725159,0.16240014,0.84227993
2022,49,2022-12-04,34.626698878,47.290040713,0.649443268,1.672636637
2022,50,2022-12-11,34.921472104,40.327718456,0.649216719,0.84372746
2022,51,2022-12-18,35.459064084,35.265785874,0.420369266,0.480519005
2022,52,2022-12-25,19.205222543,18.197996404,0.906698469,0.364267959
2023,01,2023-01-01,14.777067746,21.312131821,0.48659384,1.078571326
2023,02,2023-01-08,23.373764863,31.964244092,1.095996691,0.481309245
2023,03,2023-01-15,32.743263874,36.724857691,0.162133351,0.963049264
