year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.806215974,238.044112871,0,1.643455106,23.683231907,0,0.300517777,3.005547406
2021,19,2021-05-09,0,15.839464994,179.559652259,0,1.158831748,19.159604006,0,0.144186267,2.419751884
2021,20,2021-05-16,0,12.861011411,139.639838594,0,1.682811143,18.746678717000002,0,0.094965346,2.579203911
2021,21,2021-05-23,0,8.076894548,84.243952839,0,0.799934957,11.244627987,0,0.046939243,1.518043983
2021,22,2021-05-30,0,5.287952171,59.350996296,0,0.786531628,9.635840785,0,0.121682875,1.101503669
2021,23,2021-06-06,0,4.226879036,44.449230239,0,0.915577474,7.093747108,0,0.02306484,0.758294649
2021,24,2021-06-13,0,5.092189766,34.174120122,0,1.1317005,5.222075452,0,0.073374323,0.257949703
2021,25,2021-06-20,0,4.379506848,28.702960159,0,0.788709131,5.616711314,0,0.07464763,0.41284706
2021,26,2021-06-27,0,6.037448817,29.601443611,0,0.927576882,4.99051837,0,0.022774351,0.363057599
2021,27,2021-07-04,0,7.97337369,40.258304791,0,0.935962749,5.532626853,0,0.022720227,0.642612996
2021,28,2021-07-11,0,15.200109089,66.05482433,0,1.070102441,11.446888004,0,0.068036123,1.97736224
2021,29,2021-07-18,0,27.12515392,106.226476017,0,1.405206966,13.485112932,0,0.113203102,0.876543292
2021,30,2021-07-25,0,47.790621366,168.995056704,0,1.923141171,16.650524748,0,0.342476829,2.03876944
2021,31,2021-08-01,0,71.433374793,237.445261036,0,2.330862289,24.473318746,0,0.22914446,2.854269375
2021,32,2021-08-08,0,89.347357849,301.675906622,0,3.115417018,30.24413937,0,0.543672904,4.198091368
2021,33,2021-08-15,0,113.716997284,377.944775476,0,3.911572291,35.909402626,0,0.64827644,5.304669696
2021,34,2021-08-22,0,117.154391,385.905386474,0,4.356605955,34.540606497,0,0.917692924,5.757786771
2021,35,2021-08-29,0,138.263727951,448.451407342,0,4.441646888,39.645463541,0,0.651869349,7.673092246
2021,36,2021-09-05,0,136.188336545,464.218911585,0,4.614260675,43.866451116,0,0.791530482,8.967247252
2021,37,2021-09-12,0,161.187255227,501.870547558,0,5.852442655,49.970945455,0,1.151144915,10.697273612
2021,38,2021-09-19,0,166.174754829,536.668177454,0,5.678630446,48.395578643,0,1.197129476,9.294798106
2021,39,2021-09-26,0,215.929768416,658.24180201,0,6.968256793,53.478861522,0,1.297092509,11.371423264
2021,40,2021-10-03,0,221.586263912,692.069938642,0,6.588413268,57.784003447,0,1.41367618,14.480592268
2021,41,2021-10-10,41.987830005,190.715911417,597.806302681,5.503391907,6.187756255,54.41443382,0.355276169,1.667110817,12.011999449
2021,42,2021-10-17,40.763368834,180.549735107,539.676410335,3.499578771,6.204095114,48.708559716,0.859990077,1.876471097,12.178068465
2021,43,2021-10-24,63.069538739,235.979562552,646.180403862,4.972175891,8.223175457,57.379868689,0.458029485,2.245418806,11.797160236
2021,44,2021-10-31,100.549000393,320.391755261,836.178712225,4.394059876,10.294846646,72.310618965,0.514597921,2.650194475,18.415756599
2021,45,2021-11-07,80.856877953,394.763736727,987.507182004,1.922353171,13.990100227,88.894457469,0.382953926,3.668507273,22.508149713
2021,46,2021-11-14,99.079616432,421.080300016,1000.132993814,2.34890214,13.045306903,92.873355058,0.69130655,3.186342567,25.159529546
2021,47,2021-11-21,100.450486221,374.471401888,906.144811418,4.72712604,16.54680117,95.840998525,0.796137587,4.709149266,24.570843251
2021,48,2021-11-28,118.997485719,544.730876686,1201.325863218,2.603321922,19.111225053,111.272431994,0.50918545,4.610586187,26.081316245
2021,49,2021-12-05,86.60293627,368.960362287,887.689453988,3.543006638,14.170007195,100.796559675,0.428244172,4.012288383,25.720426567
2021,50,2021-12-12,113.850052878,372.600803372,782.382424566,3.259389518,13.287136456,85.524407081,0.533819501,2.445439904,20.706388116
2021,51,2021-12-19,238.401267558,492.92792585,721.941371283,1.686308355,13.924927002,70.878194179,0.293283718,2.485978983,18.917348909
2021,52,2021-12-26,644.679877727,1224.538462494,1322.324312187,5.441900227,21.076388444,71.877001342,0.722054394,3.62380599,16.495164194
2022,01,2022-01-02,1284.41590207,2134.607198781,2221.242754005,10.250857715,38.935227767,95.89227402,1.695614701,6.441567523,20.365664851
2022,02,2022-01-09,1236.427903065,1998.825463647,2168.508382015,11.147705104,41.932642297,89.240169777,1.700838745,9.050488677,18.729544808
2022,03,2022-01-16,1016.103087048,1490.508660673,1681.63288673,13.279674634,42.962178584,84.869575605,1.353895793,7.529158892,14.390071611
2022,04,2022-01-23,631.831874383,874.612554637,1078.229631071,10.719530142,36.829211042,74.959567302,1.527539326,6.52586627,15.263422705
2022,05,2022-01-30,382.453578613,484.37995998,662.49768879,7.912456324,22.948265234,51.533242158,1.02458016,3.97346551,10.342463071
2022,06,2022-02-06,246.543071659,287.799352406,402.518339257,6.908434205,19.906756001,33.36091523,0.719100805,2.186454274,5.811499679
2022,07,2022-02-13,153.393371522,171.488791636,231.96499684,4.274290995,10.931333454,25.18833644,0.427909936,1.283769184,3.511357239
2022,08,2022-02-20,96.071615096,95.431045177,132.943645431,3.755997086,8.081404223,16.641292261,0.335407802,1.232012994,1.465721831
2022,09,2022-02-27,76.65884997,66.067829883,101.722330952,3.158861206,6.896451549,13.288052652,0.27814447,1.006051603,1.337650815
2022,10,2022-03-06,57.23441302,52.700706389,68.408377742,2.561256344,5.955836703,8.743390308,0.074800281,0.921786003,0.957328196
2022,11,2022-03-13,56.740230107,45.697703592,59.931319767,2.198942715,6.004397213,6.828590094,0.124387901,0.17546335,0.518944755
2022,12,2022-03-20,67.36461707,44.488944997,55.907950886,2.335399276,4.207877245,5.697942452,0.09933514,0.155211386,0.818784588
2022,13,2022-03-27,72.737167452,45.864422375,58.208247283,1.775614714,4.327817941,4.684646598,0.182577842,0,0.221155839
