year,week,week_start,age,vax,metric,value
2021,34,2021-08-22,12-17,unvaxxed,caserate,257.3580072789761
2021,34,2021-08-22,12-17,vaxxed,hosprate,0.5347707972363045
2021,34,2021-08-22,12-17,unvaxxed,hosprate,2.026441002196662
2021,34,2021-08-22,12-17,vaxxed,deathrate,0
2021,34,2021-08-22,12-17,unvaxxed,deathrate,0
2021,34,2021-08-22,18-49,vaxxed,caserate,118.95998440067295
2021,34,2021-08-22,18-49,unvaxxed,caserate,410.9364885461616
2021,34,2021-08-22,18-49,vaxxed,hosprate,1.0580938892054772
2021,34,2021-08-22,18-49,unvaxxed,hosprate,16.054618635913155
2021,34,2021-08-22,18-49,vaxxed,deathrate,0
2021,34,2021-08-22,18-49,unvaxxed,deathrate,0.10291422202508432
2021,34,2021-08-22,50-64,vaxxed,caserate,103.96027649875006
2021,34,2021-08-22,50-64,unvaxxed,caserate,305.95153678753945
2021,34,2021-08-22,50-64,vaxxed,hosprate,3.431451669274147
2021,34,2021-08-22,50-64,unvaxxed,hosprate,36.677506907597135
2021,34,2021-08-22,50-64,vaxxed,deathrate,0.6354540128285456
2021,34,2021-08-22,50-64,unvaxxed,deathrate,3.056458908966428
2021,34,2021-08-22,65+,vaxxed,caserate,114.27122008792283
2021,34,2021-08-22,65+,unvaxxed,caserate,485.024716487351
2021,34,2021-08-22,65+,vaxxed,hosprate,15.529497633692799
2021,34,2021-08-22,65+,unvaxxed,hosprate,122.12852573422506
2021,34,2021-08-22,65+,vaxxed,deathrate,4.27061184926552
2021,34,2021-08-22,65+,unvaxxed,deathrate,34.89386449549287
2021,35,2021-08-29,12-17,vaxxed,caserate,41.75752795434511
