year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.860560755,7.0886356,0,0.253165557
2021,25,2021-06-20,0.381129112,7.839034857,0,0.145167312
2021,26,2021-06-27,0.327461793,12.07693094,0,0.619329792
2021,27,2021-07-04,1.219409304,11.39261177,0,0.802296604
2021,28,2021-07-11,1.446827302,15.35528049,0,0.330221086
2021,29,2021-07-18,4.1733111,30.24610417,0.27822074,0.168972649
2021,30,2021-07-25,5.383452079,53.64568511,0,0.344988329
2021,31,2021-08-01,7.855957412,77.27937361,0,1.40507952
2021,32,2021-08-08,13.56566583,98.11855398,0,0.535192113
2021,33,2021-08-15,16.98696546,110.3585153,0,1.452085727
2021,34,2021-08-22,18.4641621,117.4878172,0.242949501,1.111872087
2021,35,2021-08-29,18.97044905,145.729576,0,1.716709665
2021,36,2021-09-05,22.73985951,180.032503,0.222939799,0.994654713
2021,37,2021-09-12,41.46571407,335.363567,0,1.663303494
2021,38,2021-09-19,49.48952605,434.0669724,0.206206359,2.144599666
2021,39,2021-09-26,44.46835281,460.9736127,0,2.201402162
2021,40,2021-10-03,48.49586913,411.9565227,0,3.829010873
2021,41,2021-10-10,36.61952486,307.6387154,0.194784707,2.055492531
2021,42,2021-10-17,33.35492612,230.4804914,0.385606082,1.155870067
2021,43,2021-10-24,39.1444246,278.8063219,0,1.403387526
2021,44,2021-10-31,55.2809652,290.5246129,0.189318374,1.181955301
2021,45,2021-11-07,69.34997437,367.1674874,0.18794031,0.954301462
2021,46,2021-11-14,82.33967579,421.9873012,1.120267698,2.405856906
2021,47,2021-11-21,75.94705993,278.325477,0,1.701553134
2021,48,2021-11-28,99.59516735,428.4638792,0.183754921,4.176540107
2021,49,2021-12-05,112.9856195,529.1737364,0.546964242,2.807574368
2021,50,2021-12-12,131.7174451,453.7487731,0.361096691,2.591097347
2021,51,2021-12-19,243.8671152,363.2241948,0,1.783824321
2021,52,2021-12-26,668.0827886,669.864125,2.088110506,3.373467155
2022,01,2022-01-02,1397.721048,1490.484105,3.181066085,6.145642048
2022,02,2022-01-09,1566.351103,1837.754746,4.38403662,9.853187897
2022,03,2022-01-16,1301.968811,1160.150963,2.373793173,8.256338686
2022,04,2022-01-23,651.54563,652.5882141,4.12557523,3.723811183
2022,05,2022-01-30,379.7657228,336.6532332,2.787105719,2.896178825
2022,06,2022-02-06,214.2779391,227.7978507,2.586364859,2.7784188420000002
2022,07,2022-02-13,116.0778149,102.2431825,1.689358461,2.152563171
2022,08,2022-02-20,81.7962549,57.42381894,0.509259984,1.630463443
2022,09,2022-02-27,57.46151573,44.82001613,1.181272019,1.278769846
2022,10,2022-03-06,33.66633073,29.52584791,0.671592456,0.999248237
2022,11,2022-03-13,35.6729495,29.55785561,1.253619187,0.901954709
2022,12,2022-03-20,33.75936028,19.93127423,0.790114306,0.338128827
2022,13,2022-03-27,32.64679149,20.57223266,0.333037005,0.624870559
2022,14,2022-04-03,41.40366059,25.13854949,0.332493017,0.285941243
2022,15,2022-04-10,67.81150692,39.26384837,0.781881296,0.628746297
2022,16,2022-04-17,105.8534505,59.03627439,0.614320086,1.32074696
2022,17,2022-04-24,160.9478605,94.97799179,0.993700214,2.470043188
2022,18,2022-05-01,203.1032065,120.7261432,0.992769881,1.093138492
2022,19,2022-05-08,198.4401179,122.7462873,0.661222731,1.728924709
2022,20,2022-05-15,168.147556,110.1888129,0.774559557,1.558904171
2022,21,2022-05-22,157.6895842,113.3953282,1.051610521,3.299231975
2022,22,2022-05-29,118.4073794,83.69250304,0.442360958,2.084413749
2022,23,2022-06-05,95.49023281,73.12183261,3.082869877,2.555721283
2022,24,2022-06-12,70.13278765,72.08616519,0.493710117,1.395373089
2022,25,2022-06-19,78.86741452,56.99036199,0.932659433,1.632230395
2022,26,2022-06-26,71.52050268,51.03468355,1.808206637,0.75877376
2022,27,2022-07-03,59.94692231,54.20776857,0.765830144,1.812201489
2022,28,2022-07-10,71.13396552,69.10062841,1.146120866,1.402872948
2022,29,2022-07-17,82.29656553,82.31594303,1.252024995,1.523912043
2022,30,2022-07-24,68.61456283,79.68656002,0.926412146,1.81968313
2022,31,2022-07-31,71.10277971,76.04958218,1.145597953,1.998492223
2022,32,2022-08-07,45.25136184,100.0674852,0.163547667,1.589303402
2022,33,2022-08-14,63.70758294,67.55696604,0.595899072,1.002311976
