year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.859422658,7.089521266,0,0.253197188
2021,25,2021-06-20,0.380877604,7.841006979,0,0.145203833
2021,26,2021-06-27,0.654533431,11.925459587,0,0.619504394
2021,27,2021-07-04,1.21877372,11.395739782,0,0.802516886
2021,28,2021-07-11,1.446395884,15.357894278,0,0.330277296
2021,29,2021-07-18,4.731196012,29.902618213,0.278305648,0.168941346
2021,30,2021-07-25,5.654560765,53.461460647,0,0.344912649
2021,31,2021-08-01,8.382143006,76.912994349,0,1.40480355
2021,32,2021-08-08,14.081767269,97.74149131,0,0.535081157
2021,33,2021-08-15,17.743292255,109.782954585,0,1.451675433
2021,34,2021-08-22,18.956222283,117.088165482,0.243028491,1.111596508
2021,35,2021-08-29,19.913296025,144.930822725,0,1.716286059
2021,36,2021-09-05,23.19220265,179.58998047,0.223001949,0.994407422
2021,37,2021-09-12,41.260958779,335.50875568,0,1.662992593
2021,38,2021-09-19,50.118117892,433.333914137,0.206247399,2.144155933
2021,39,2021-09-26,45.6855171,459.544056602,0,2.200881497
2021,40,2021-10-03,49.296142105,410.943931509,0,3.827970869
2021,41,2021-10-10,36.432677619,307.788478235,0.194827153,2.054967585
2021,42,2021-10-17,34.133066103,229.49994465,0.385684363,1.155588845
2021,43,2021-10-24,40.489541522,277.097964871,0,1.40302767
2021,44,2021-10-31,55.672777734,289.729821726,0.18936319,1.181606124
2021,45,2021-11-07,70.120522047,366.088679663,0.187990676,0.953977015
2021,46,2021-11-14,84.41562267,419.199300023,0.933801136,2.645549226
2021,47,2021-11-21,76.337691306,277.743075715,0,1.700963718
2021,48,2021-11-28,102.19574196,425.114297107,0.367610583,3.929421579
2021,49,2021-12-05,113.545020699,528.829869723,0.547178659,2.806183587
2021,50,2021-12-12,134.66097544,449.628672139,0.361335629,2.588987634
2021,51,2021-12-19,248.514557511,358.339591466,0,1.782086669
2021,52,2021-12-26,690.232480553,651.163705248,2.088807419,3.370698622
