year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.98461466,239.7001784,0,1.635055943,24.25239161,0,0.298547807,3.103662978
2021,19,2021-05-09,0,15.9115614,181.0425943,0,1.150667697,19.59301398,0,0.142917517,2.513934306
2021,20,2021-05-16,0,12.81913922,141.1311929,0,1.677734323,19.25464609,0,0.094126426,2.687331333
2021,21,2021-05-23,0,8.109480075,85.1864785,0,0.77338857,11.61713601,0,0.046524838,1.576731034
2021,22,2021-05-30,0,5.223412943,60.09340779,0,0.78284395,9.885623417,0,0.120848565,1.153390975
2021,23,2021-06-06,0,4.22250828,45.0085107,0,0.912677794,7.279215041,0,0.022860948,0.799183653
2021,24,2021-06-13,0,5.141694796,34.61194796,0,1.13044028,5.376486865,0,0.07295631,0.266474448
2021,25,2021-06-20,0,4.375545282,29.04649873,0,0.786130025,5.752756118,0,0.074531105,0.431384699
2021,26,2021-06-27,0,6.03149835,29.8502545,0,0.924345474,5.084560839,0,0.022573265,0.382675626
2021,27,2021-07-04,0,7.992596018,40.63396304,0,0.933476541,5.721769401,0,0.022519615,0.673032144
2021,28,2021-07-11,0,15.09913996,67.04691122,0,1.064695885,11.87029685,0,0.067435406,2.091725965
2021,29,2021-07-18,0,27.07321262,107.4132539,0,1.39928894,13.84332991,0,0.112202295,0.919486006
2021,30,2021-07-25,0,47.73978362,170.8324591,0,1.912825193,17.17845677,0,0.33995871,2.148451224
2021,31,2021-08-01,0,71.56133385,240.2230001,0,2.297069785,25.45893628,0,0.227336086,3.000635101
2021,32,2021-08-08,0,89.20806434,304.9967495,0,3.097220599,31.20762258,0,0.539370846,4.440723172
2021,33,2021-08-15,0,113.8040505,382.1183313,0,3.863995286,37.19705235,0,0.644403888,5.588699701
2021,34,2021-08-22,0,117.0875912,390.3485677,0,4.33292921,35.75626251,0,0.885211691,6.123657158
2021,35,2021-08-29,0,138.5979254,452.8740202,0,4.418427793,41.18398253,0,0.646599778,8.114422807
2021,36,2021-09-05,0,136.3657295,470.3918709,0,4.591710421,45.65891054,0,0.785172298,9.53086416
2021,37,2021-09-12,0,161.3489657,508.4022969,0,5.819150105,52.11021712,0,1.142811746,11.18898549
2021,38,2021-09-19,0,166.2867772,543.4444406,0,5.741139147,49.85118128,0,1.18774073,9.816492667
2021,39,2021-09-26,0,216.1047565,667.399571,0,6.840273665,56.27295302,0,1.286554451,12.080347
2021,40,2021-10-03,0,221.709083,702.5815584,0,6.549883614,60.48388183,0,1.356132558,15.01889723
2021,41,2021-10-10,42.28082532,190.7080769,608.1626115,5.701351379,6.108568508,56.80099649,0.353102686,1.629355319,12.59073917
2021,42,2021-10-17,40.97844423,180.6637537,547.3958523,3.502675391,6.163931387,51.02058314,0.857780922,1.860045444,12.967161
2021,43,2021-10-24,62.196277190000004,235.7533983,657.3357518,4.973764973,8.114294691,60.50634156,0.455271451,2.225319601,12.4859496
2021,44,2021-10-31,101.5996243,320.1977727,849.2926969,4.394160173,10.15116359,76.20020669,0.51339093,2.625594394,19.70447042
2021,45,2021-11-07,81.78150625,394.3873579,1004.775636,2.512061202,13.85583987,93.46102859,0.380676463,3.633787205,24.01518471
2021,46,2021-11-14,100.027793,421.0243708,1016.596836,2.343603323,12.97812532,97.64550928,0.689799951,3.154475414,26.97986623
2021,47,2021-11-21,100.7411711,373.6625938,923.6853722,4.650149345,16.41405568,101.2824473,0.792220834,4.660884666,26.10468184
2021,48,2021-11-28,119.8963119,544.1153058,1219.442023,2.594835894,18.90028417,117.2059898,0.505518947,4.378094488,28.41271654
2021,49,2021-12-05,87.17758697,368.1780056,902.9798942,3.540621434,14.02487365,106.3772378,0.427183679,3.967538404,27.56376616
2021,50,2021-12-12,113.8604881,372.7575344,795.9569301,3.225990604,13.09997959,90.71910923,0.530751369,2.338163676,22.14446243
2021,51,2021-12-19,238.6665622,492.3506911,733.9459515,1.630028563,13.81464143,74.6685189,0.292296126,2.460195544,20.36333513
2021,52,2021-12-26,646.4160412,1221.860881,1338.94279,5.448078272,20.67205582,76.00780085,0.718501096,3.562484465,17.64815237
2022,01,2022-01-02,1291.158877,2129.995621,2243.240727,10.25532995,38.41225389,100.8555227,1.690625955,6.328462919,22.00170348
2022,02,2022-01-09,1238.927678,1996.391966,2192.476316,11.22748605,41.32264873,94.45061844,1.694586958,8.875565779,20.26511811
2022,03,2022-01-16,1018.349043,1486.405687,1706.202029,13.24552478,42.37191751,89.31719034,1.346809208,7.243750218,15.3100273
2022,04,2022-01-23,633.9591402,871.5333377,1098.044394,10.75457957,36.45197227,79.15838451,1.493315716,6.393652632,16.5943617
2022,05,2022-01-30,382.9628801,482.1586141,679.0385271,7.905187786,22.7116048,54.44249796,0.983477141,3.88957205,11.25157863
2022,06,2022-02-06,246.5544716,285.4715043,414.814695,6.883001447,19.74981134,35.27127289,0.689725288,2.139094846,6.312998455
2022,07,2022-02-13,153.4479692,170.2445651,239.0909283,4.272329937,10.76012997,26.49123129,0.425203853,1.25806606,3.826975976
2022,08,2022-02-20,96.29305907,94.67619577,135.5509747,3.912261077,7.784636894,17.6506528,0.308686635,1.041731283,1.833376604
2022,09,2022-02-27,77.23767848,65.58306535,104.8426981,3.130418501,6.77128937,14.28850976,0.277311682,0.983592135,1.4447081
2022,10,2022-03-06,57.52325961,52.1586051,69.69044535,2.661413304,5.770149166,8.91465177,0.074324549,0.902580152,1.04372831
2022,11,2022-03-13,56.38716896,45.59143566,62.16987145,2.197542895,5.716184952,7.433562714,0.123597654,0.170977437,0.562468613
2022,12,2022-03-20,67.63090316,44.02621242,57.71257549,2.334532804,4.148804915,5.950926313,0.098703014,0.154030446,0.884347628
2022,13,2022-03-27,72.62540723,45.46705171,59.94833179,1.77142481,4.253399757,4.875047822,0.181721301,0,0.243010705
