year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.29444384,242.2870167,0,1.351704772,25.2917205,0,0.297585011,3.153918201
2021,19,2021-05-09,0,15.01513489,183.3383893,0,0.970876675,20.34131146,0,0.118598202,2.682958015
2021,20,2021-05-16,0,12.21729842,142.9437475,0,1.420758917,19.94455704,0,0.093731974,2.74261594
2021,21,2021-05-23,0,7.587959444,86.22048309,0,0.764671316,11.65310171,0,0.046330072,1.469335277
2021,22,2021-05-30,0,4.884588965,61.66174692,0,0.735083274,10.31140732,0,0.120444067,1.180336525
2021,23,2021-06-06,0,3.892443149,45.84987117,0,0.888260272,7.5321621499999996,0,0.022764607,0.820515444
2021,24,2021-06-13,0,4.857833549,35.79753945,0,1.030631009,5.833207208,0,0.072746998,0.271025819
2021,25,2021-06-20,0,3.864321999,30.41622767,0,0.712558519,6.210330781,0,0.074445517,0.441231007
2021,26,2021-06-27,0,5.724773124,30.63217722,0,0.747846688,5.483271928,0,0.022477756,0.393083277
2021,27,2021-07-04,0,7.384052869,42.20124316,0,0.681122745,6.517399307,0,0.022424263,0.689283834
2021,28,2021-07-11,0,14.58657993,69.76403139,0,0.967626947,12.50751422,0,0.044766694,2.326270601
2021,29,2021-07-18,0,25.9787217,111.4216092,0,1.374286705,14.38950359,0,0.111727703,0.942449184
2021,30,2021-07-25,0,46.37957427,175.0889864,0,1.769618648,18.241716190000002,0,0.338734374,2.206988508
2021,31,2021-08-01,0,69.58815802,246.202665,0,2.120324822,26.33483218,0,0.226466388,3.079150981
2021,32,2021-08-08,0,87.48700828,312.041332,0,3.013873965,32.22035709,0,0.537297318,4.570542792
2021,33,2021-08-15,0,111.8892712,391.7285234,0,3.745742538,38.73822044,0,0.642450482,5.741740514
2021,34,2021-08-22,0,114.9456122,399.8944874,0,3.991360757,37.3690011,0,0.859747932,6.319890776
2021,35,2021-08-29,0,136.1160607,464.5491489,0,4.24816964,43.23996953,0,0.691654311,8.09879013
2021,36,2021-09-05,0,133.991921,482.459922,0,4.391591836,48.13878395,0,0.782116526,9.834990261
2021,37,2021-09-12,0,158.3023373,525.4160646,0,5.526486632,55.40930877,0,1.138773003,11.5511791
2021,38,2021-09-19,0,162.9846473,558.5466614,0,5.485414571,51.99863613,0,1.160619614,10.10110873
2021,39,2021-09-26,0,213.7912102,682.2685563,0,6.68012527,58.32923692,0,1.281523412,12.26153835
2021,40,2021-10-03,0,219.3964951,716.7640765,0,6.234376488,62.6783245,0,1.350989179,15.51390678
2021,41,2021-10-10,37.10885414,188.9015725,619.7272216,3.274145191,5.970589682,58.71845259,0.351967671,1.648355798,12.79747124
2021,42,2021-10-17,36.48006412,178.0491583,559.1168649,2.107853974,5.975360165,52.87771037,0.856678687,1.852191266,13.39912696
2021,43,2021-10-24,56.3868938,232.9391038,673.3391527,4.782741645,7.908359472,63.47918181,0.453989571,2.273085294,12.46816157
2021,44,2021-10-31,96.48216319,316.0371744,871.5698839,3.948950602,9.899191368,79.59713551,0.512700758,2.64459345,20.19062418
2021,45,2021-11-07,74.53248602,390.161284,1027.860338,2.260368494,13.7054799,96.53772234,0.37965546,3.580408711,25.10743255
2021,46,2021-11-14,93.98911138,415.2086165,1044.830165,2.251874491,12.57397979,101.4668291,0.688808505,3.181085762,27.68237002
2021,47,2021-11-21,97.52497267,370.3852763,944.469136,4.348632161,16.25973685,104.5515899,0.790294754,4.686318623,26.83225615
2021,48,2021-11-28,113.2539321,540.5552694,1244.433463,1.921907486,18.97087721,121.1105436,0.369540673,4.537819321,29.24282437
