year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.29420341,242.4210643,0,1.351214334,25.33646575,0,0.297451325,3.161302379
2021,19,2021-05-09,0,15.01491106,183.4555699,0,0.970371833,20.37542682,0,0.118526376,2.690442314
2021,20,2021-05-16,0,12.21745929,143.0556745,0,1.420456439,19.98336593,0,0.093675765,2.750721241
2021,21,2021-05-23,0,7.587700475,86.28432802,0,0.764464633,11.67084753,0,0.046302418,1.473249506
2021,22,2021-05-30,0,4.884341784,61.71626463,0,0.734876872,10.33115329,0,0.120389355,1.18423206
2021,23,2021-06-06,0,3.89225429,45.89177739,0,0.888100428,7.546683292,0,0.022751132,0.82360418
2021,24,2021-06-13,0,4.857752097,35.83704149,0,1.030595605,5.846167907,0,0.072719723,0.271669912
2021,25,2021-06-20,0,3.864169196,30.44460156,0,0.712428685,6.22202593,0,0.074439751,0.442640158
2021,26,2021-06-27,0,5.724525569,30.65220626,0,0.747637173,5.491157851,0,0.022464352,0.394594926
2021,27,2021-07-04,0,7.383969215,42.23194987,0,0.680987288,6.533521287,0,0.022410893,0.691630792
2021,28,2021-07-11,0,14.58694952,69.83789112,0,0.967298117,12.54165743,0,0.044740109,2.335899934
2021,29,2021-07-18,0,25.97929755,111.5168634,0,1.373946706,14.41855066,0,0.111661467,0.945751596
2021,30,2021-07-25,0,46.38007574,175.2269181,0,1.768999841,18.28560519,0,0.338569487,2.215435915
2021,31,2021-08-01,0,69.58861818,246.4088488,0,2.119603234,26.39913547,0,0.226346918,3.090476742
2021,32,2021-08-08,0,87.48766075,312.2884713,0,3.012720855,32.2968329,0,0.537012642,4.589414169
2021,33,2021-08-15,0,111.8882673,392.0266385,0,3.744376892,38.83857436,0,0.642196092,5.763978996
2021,34,2021-08-22,0,114.9438651,400.245333,0,3.989864356,37.46678332,0,0.859308714,6.348582157
2021,35,2021-08-29,0,136.115719,464.9791747,0,4.24674493,43.36618206,0,0.691291308,8.132410965
