year,week,week_start,cases_boosted,cases_vaxxed,cases_unvaxxed,hosp_boosted,hosp_vaxxed,hosp_unvaxxed,deaths_boosted,deaths_vaxxed,deaths_unvaxxed
2021,18,2021-05-02,0,20.822720996,298.263981911,0,1.654314308,23.051617472,0,0.303751579,3.399601385
2021,19,2021-05-09,0,15.915512851,221.887169855,0,1.169007936,18.680914273,0,0.146226533,2.894745683
2021,20,2021-05-16,0,12.879706881,167.041034049,0,1.689778065,18.194149355,0,0.096304273,2.733570171
2021,21,2021-05-23,0,8.095365245,96.928543286,0,0.804171305,10.985877861,0,0.047599419,1.47943807
2021,22,2021-05-30,0,5.245807678,65.412312833,0,0.791214887,9.367470425,0,0.123029846,0.915103621
2021,23,2021-06-06,0,4.237236363,48.711693848,0,0.919445823,6.895506199,0,0.023389248,0.811658599
2021,24,2021-06-13,0,5.102627379,36.445476959,0,1.133845514,5.057948954,0,0.07405781,0.279168856
2021,25,2021-06-20,0,4.389414746,30.467420568,0,0.792137831,5.471859185,0,0.074894385,0.434572775
2021,26,2021-06-27,0,6.051913782,31.1894842,0,0.931824656,4.889809263,0,0.023095469,0.375090532
2021,27,2021-07-04,0,8.036727002,41.682877364,0,0.939340027,5.333726018,0,0.023040464,0.665702418
2021,28,2021-07-11,0,15.217113842,68.521098833,0,1.076917737,11.002392784,0,0.068995446,2.02706322
2021,29,2021-07-18,0,27.128093375,110.16933122,0,1.412796541,13.107332385,0,0.114799667,0.903838381
2021,30,2021-07-25,0,47.84966325,175.61204852,0,1.936077134,16.097480888,0,0.346549727,2.093413476
2021,31,2021-08-01,0,71.548095849,247.036464634,0,2.345309842,23.623801738,0,0.232047964,2.951867483
2021,32,2021-08-08,0,89.458125531,315.606740122,0,3.138067534,29.237188831,0,0.550591211,4.350983199
2021,33,2021-08-15,0,113.885781383,398.256848127,0,3.938852997,34.62998394,0,0.654626312,5.584958509
2021,34,2021-08-22,0,117.387133067,410.691311956,0,4.386285051,33.275269606,0,0.928678528,5.799987982
