date,day,new_cases,new_tests,new_icu,new_nonicu,new_hosp,new_deaths,positivity,cases_incomplete,deaths_incomplete
2020-11-30,Monday,4937.428571428572,44539.28571428572,42.42857142857143,187.71428571428572,230.14285714285714,65.14285714285714,0.11085558495710048,FALSE,FALSE
2020-12-01,Tuesday,4826.571428571428,43636.28571428572,41.857142857142854,182.57142857142858,224.42857142857142,64.42857142857143,0.11060912608772516,FALSE,FALSE
2020-12-02,Wednesday,4774.571428571428,42945.71428571428,41.142857142857146,180.57142857142858,221.71428571428572,64.57142857142857,0.11117690107111969,FALSE,FALSE
2020-12-03,Thursday,5349.142857142857,50264.857142857145,38.42857142857143,186.14285714285714,224.57142857142858,69.14285714285714,0.10641913975683095,FALSE,FALSE
2020-12-04,Friday,5256.714285714285,51773,35.42857142857143,184.85714285714286,220.28571428571428,68.85714285714286,0.10153389383876317,FALSE,FALSE
2020-12-05,Saturday,5007.142857142857,51076.28571428572,32.57142857142857,180,212.57142857142858,70.57142857142857,0.09803263465852198,FALSE,FALSE
2020-12-06,Sunday,4856.714285714285,50555.142857142855,33.142857142857146,172.57142857142858,205.71428571428572,72.28571428571429,0.09606766020695931,FALSE,FALSE
2020-12-07,Monday,4437,49069.28571428572,31.714285714285715,169.71428571428572,201.42857142857142,74.14285714285714,0.09042316258351893,FALSE,FALSE
2020-12-08,Tuesday,4138,47041.71428571428,33.285714285714285,165.57142857142858,198.85714285714286,73.71428571428571,0.08796448137215603,FALSE,FALSE
2020-12-09,Wednesday,3819.285714285714,43818.28571428572,33.42857142857143,164.85714285714286,198.28571428571428,73.42857142857143,0.08716191544299835,FALSE,FALSE
2020-12-10,Thursday,3564.285714285714,44038.857142857145,33.285714285714285,158,191.28571428571428,71.42857142857143,0.08093501842528676,FALSE,FALSE
2020-12-11,Friday,3339,43961,33.142857142857146,150.85714285714286,184,72,0.07595368622187848,FALSE,FALSE
2020-12-12,Saturday,3247,43712.71428571428,34,148.42857142857142,182.42857142857142,71.71428571428571,0.07428044798996042,FALSE,FALSE
2020-12-13,Sunday,3143.714285714286,43413.28571428572,32.142857142857146,146.71428571428572,178.85714285714286,68.28571428571429,0.0724136455923631,FALSE,FALSE
