date,day,new_cases,new_tests,new_icu,new_nonicu,new_hosp,new_deaths,positivity,cases_incomplete,deaths_incomplete
2022-01-30,Sunday,2093,15113,20,143,163,27,0.13849004168596574,FALSE,FALSE
2022-01-31,Monday,5809,55620,18,153,171,18,0.1044408486156059,FALSE,FALSE
2022-02-01,Tuesday,4662,48404,17,132,149,25,0.0963143541856045,FALSE,FALSE
2022-02-02,Wednesday,4051,37110,34,108,142,22,0.10916195095661546,FALSE,FALSE
2022-02-03,Thursday,3327,41041,19,96,115,30,0.0810652761872274,FALSE,FALSE
2022-02-04,Friday,2933,32608,15,127,142,20,0.0899472522080471,FALSE,FALSE
2022-02-05,Saturday,1393,12372,17,77,94,28,0.11259295182670546,FALSE,FALSE
2022-02-06,Sunday,1284,12091,19,94,113,27,0.10619469026548672,FALSE,FALSE
2022-02-07,Monday,3524,48932,15,143,158,17,0.07201831112564375,FALSE,FALSE
2022-02-08,Tuesday,2949,44575,8,112,120,27,0.0661581604038138,FALSE,FALSE
2022-02-09,Wednesday,2538,33924,9,100,109,25,0.07481429076759816,FALSE,FALSE
2022-02-10,Thursday,2090,37579,13,89,102,21,0.05561616860480587,FALSE,FALSE
2022-02-11,Friday,1786,26090,18,68,86,19,0.06845534687619778,FALSE,FALSE
2022-02-12,Saturday,886,10291,14,61,75,16,0.08609464580701584,FALSE,FALSE
2022-02-13,Sunday,853,9759,12,75,87,19,0.08740649656727123,FALSE,FALSE
2022-02-14,Monday,1986,40384,14,72,86,17,0.04917789223454833,FALSE,FALSE
2022-02-15,Tuesday,1586,37971,13,78,91,21,0.0417687182323352,FALSE,FALSE
2022-02-16,Wednesday,1521,26949,11,68,79,13,0.056439942112879886,FALSE,FALSE
2022-02-17,Thursday,1268,29634,8,59,67,15,0.04278868866842141,FALSE,FALSE
2022-02-18,Friday,1018,21825,5,38,43,14,0.046643757159221075,FALSE,FALSE
2022-02-19,Saturday,519,8913,10,36,46,20,0.058229552339279705,FALSE,FALSE
2022-02-20,Sunday,488,8182,7,42,49,15,0.05964311904179907,FALSE,FALSE
2022-02-21,Monday,1073,29371,5,52,57,6,0.03653263423104423,FALSE,FALSE
2022-02-22,Tuesday,765,22992,9,44,53,14,0.03327244258872651,FALSE,FALSE
2022-02-23,Wednesday,986,27124,6,57,63,9,0.03635157056481345,FALSE,FALSE
2022-02-24,Thursday,902,26125,11,34,45,25,0.03452631578947368,FALSE,FALSE
2022-02-25,Friday,684,20425,5,46,51,9,0.03348837209302326,FALSE,FALSE
2022-02-26,Saturday,343,7736,9,43,52,10,0.04433815925542916,FALSE,FALSE
2022-02-27,Sunday,331,8055,7,39,46,10,0.04109248913718187,FALSE,FALSE
2022-02-28,Monday,890,30662,9,45,54,7,0.029026156154197378,FALSE,FALSE
2022-03-01,Tuesday,641,27630,11,42,53,6,0.023199420919290625,FALSE,FALSE
2022-03-02,Wednesday,653,20263,5,37,42,9,0.03222622513941667,FALSE,FALSE
2022-03-03,Thursday,626,23760,5,36,41,6,0.026346801346801348,FALSE,TRUE
2022-03-04,Friday,506,19432,3,30,33,10,0.026039522437216963,FALSE,TRUE
2022-03-05,Saturday,248,7545,3,21,24,5,0.03286944996686547,FALSE,TRUE
2022-03-06,Sunday,244,7291,4,31,35,9,0.033465916883829376,FALSE,TRUE
2022-03-07,Monday,579,27485,3,41,44,4,0.02106603601964708,FALSE,TRUE
2022-03-08,Tuesday,498,22885,4,29,33,5,0.021760978807078873,FALSE,TRUE
2022-03-09,Wednesday,466,17187,4,16,20,11,0.027113516029557222,FALSE,TRUE
2022-03-10,Thursday,413,19974,4,38,42,7,0.020676879943927105,FALSE,TRUE
2022-03-11,Friday,383,15932,3,27,30,8,0.024039668591513935,FALSE,TRUE
2022-03-12,Saturday,235,7326,7,19,26,0,0.03207753207753208,FALSE,TRUE
2022-03-13,Sunday,200,7093,7,20,27,4,0.028196813760045115,FALSE,TRUE
2022-03-14,Monday,490,25755,5,23,28,3,0.019025431954960204,FALSE,TRUE
2022-03-15,Tuesday,420,22867,3,19,22,2,0.018367079197096254,FALSE,TRUE
2022-03-16,Wednesday,445,17727,8,25,33,0,0.025102950301799515,FALSE,TRUE
2022-03-17,Thursday,405,18639,3,26,29,4,0.021728633510381457,TRUE,TRUE
2022-03-18,Friday,367,15300,1,18,19,NA,0.023986928104575162,TRUE,TRUE
2022-03-19,Saturday,207,6447,2,19,21,NA,0.03210795718939041,TRUE,TRUE
2022-03-20,Sunday,127,5227,3,12,15,NA,0.024296919839295963,TRUE,TRUE
2022-03-21,Monday,70,6985,1,0,1,NA,0.010021474588403722,TRUE,TRUE
