date,day,cases_7day,tests_7day,deaths_7day,deaths_ltc_7day,new_hosp_7day,positive_rate_7day,positive_rate_7day_pcr,active_cases_7day,new_vaccine_doses_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day,antigens_7day,antigen_tests_7day,case_growthrate_7day,test_growthrate_7day,tested_people_growthrate_7day,hosp_growthrate_7day,death_growthrate_7day,case_doubling_time,test_doubling_time,hosp_doubling_time,deaths_doubling_time
2021-10-11,Monday,2939.5714285714284,40874.71428571428,18.428571428571427,4.714285714285714,117.28571428571429,0.07191662327041168,0.07740053379678481,23078.4,14302,2565.1428571428573,2833.1428571428573,11507,445.57142857142856,8652.714285714286,NA,0.0032124657988853284,NA,0.003042909299273422,0.0022363073336642953,NA,215.76795644033183,227.79094359646317,309.95166457026767
2021-10-12,Tuesday,3055.1428571428573,39350.57142857143,18.142857142857142,4.857142857142857,119.14285714285714,0.07763909763517683,0.08410639577998853,23447.6,15711.363636363636,2587.5714285714284,2820.5714285714284,11547.57142857143,479,8721,NA,0.003068012513164163,NA,0.0030808074233604605,0.0021987216895440476,NA,225.92710348663968,224.98880498148088,315.2500763767352
2021-10-13,Wednesday,2841.1428571428573,37961.857142857145,15.857142857142858,4.285714285714286,124.85714285714286,0.0748420406949833,0.08194760487776416,23405.4,18997.222222222223,2572.1428571428573,2791.1428571428573,11377.857142857143,433.42857142857144,8580.714285714286,NA,0.002951972255484777,NA,0.003208729406210325,0.001913705643802174,NA,234.8081623301421,216.01920661131345,362.20156574487174
2021-10-14,Thursday,2876.1428571428573,39077.142857142855,14.857142857142858,3.2857142857142856,114.85714285714286,0.07360166703224391,0.08085611237661351,23365.8,17337.88888888889,2710.5714285714284,2913.285714285714,11424.142857142857,442.14285714285717,8974.285714285714,NA,0.0030279813349479872,NA,0.0029373362628645366,0.0017866337351174647,NA,228.91395417794138,235.97815113070413,387.9626623720801
2021-10-15,Friday,2832,38084.71428571428,16,4,116.57142857142857,0.07436054209975505,0.08166556561613493,23236.6,17646.88888888889,2280.4285714285716,2474.8571428571427,9718.57142857143,430.2857142857143,8675.57142857143,NA,0.0029393137924877332,NA,0.0029720320485001456,0.001918743609861868,NA,235.81938829786853,233.22331968450553,361.25054801347096
2021-10-18,Monday,2781.285714285714,37921.42857142857,16.571428571428573,3.7142857142857144,114.85714285714286,0.0733433791674515,0.07979228674561459,23016.4,14648.90909090909,2054.285714285714,2238.714285714286,8322.42857142857,441.2857142857143,8595.285714285714,NA,0.002916479695757574,NA,0.0029183901861434664,0.0019809782656314517,NA,237.6656973022046,237.51011220192973,349.9014565609075
2021-10-19,Tuesday,2459,35754.42857142857,18.142857142857142,3.857142857142857,117,0.0687746972403019,0.07634474423568928,22395,14398.363636363636,2101.1428571428573,2286.285714285714,8560.714285714286,374.42857142857144,8449.714285714286,NA,0.0027308896462303295,NA,0.002962125067439901,0.0021648937455995515,NA,253.8173527138869,234.0033471844648,320.17607421558847
2021-10-20,Wednesday,2383.285714285714,37614.142857142855,19.285714285714285,3.5714285714285716,111.42857142857143,0.06336142560359136,0.0694479850965781,21704.6,15820.333333333334,2147.285714285714,2313,8633,359.57142857142856,8474.142857142857,NA,0.0028653016170308654,NA,0.002802981513895369,0.0022938502083346296,NA,241.91072117504012,247.28924437202673,302.17630516649155
2021-10-21,Thursday,2303.5714285714284,34460.28571428572,19.428571428571427,3.857142857142857,109.57142857142857,0.06684713666249346,0.07448853085597656,20897,13792.555555555555,2027,2216.1428571428573,8377.285714285714,338,8072.714285714285,NA,0.002617095836049569,NA,0.0027464222793876264,0.002303880027011746,NA,264.85357204428215,252.3818663146358,300.8607967572833
2021-10-22,Friday,2131.8571428571427,32957.71428571428,18.571428571428573,3.7142857142857144,102.85714285714286,0.06468461751855191,0.07263609156353636,19880.2,14088.666666666666,1954.142857142857,2140.714285714286,8252.142857142857,335.85714285714283,8231.714285714286,NA,0.0024948089039164806,NA,0.0025713632285998067,0.002195592643283855,NA,277.83578111806753,269.5640868044096,315.6993546504302
