date,day,new_cases,new_tests,new_deaths,new_ltc_deaths,new_hosp,positivity,positivity_pcr,active_cases,new_vax_doses,new_vax_onedose,new_vax_complete,new_vax_boosted,new_antigen_cases,new_antigen_tests
2021-02-28,Sunday,804.1428571428571,26487.285714285714,7.285714285714286,2.5714285714285716,37.714285714285715,0.029856550031290445,0.028225169403100388,6955.428571428572,34451.71428571428,17677.714285714286,15890,NA,138.71428571428572,3361.4285714285716
2021-03-01,Monday,814.8571428571429,26725.571428571428,7.571428571428571,2.7142857142857144,35.57142857142857,0.030043789781674598,0.028517672426200253,6991.142857142857,36177.142857142855,20356.428571428572,15769.857142857143,NA,139.14285714285714,3442.8571428571427
2021-03-02,Tuesday,804.8571428571429,26925.571428571428,8,2.7142857142857144,42.57142857142857,0.030103508615831782,0.028574414624693546,7017.571428571428,36813.28571428572,20928.714285714286,15804.714285714286,NA,138.28571428571428,3403.4285714285716
2021-03-03,Wednesday,808.7142857142857,27006,9.142857142857142,3.4285714285714284,40.57142857142857,0.030130524884412518,0.028888132559573895,7052.142857142857,38947.28571428572,22706,16200.285714285714,NA,127.85714285714286,3269.285714285714
2021-03-04,Thursday,802,30746,10.142857142857142,3.7142857142857144,38.714285714285715,0.029667689604580213,0.02839774934124794,7086.714285714285,39871.71428571428,23559,16276,NA,124.71428571428571,3170
2021-03-05,Friday,752.5714285714286,30473.14285714286,10.285714285714286,4.285714285714286,36.42857142857143,0.028771990576855776,0.0274138051751903,7100.142857142857,40793.28571428572,24437.85714285714,15775.714285714286,NA,129.14285714285714,3332.714285714286
2021-03-06,Saturday,773.8571428571429,31102,10.142857142857142,3.5714285714285716,37.42857142857143,0.02787949800144529,0.02642875205971274,7106.428571428572,41679.57142857143,25648.428571428572,16125.285714285714,NA,124.71428571428571,3154.714285714286
2021-03-07,Sunday,785.8571428571429,30990.571428571428,9.571428571428571,3.4285714285714284,37,0.027174316527312996,0.025597266949086112,7122.714285714285,39125.857142857145,23961.571428571428,16782.285714285714,NA,125.42857142857143,3104.8571428571427
2021-03-08,Monday,762.5714285714286,33409.71428571428,10,3.5714285714285716,36.42857142857143,0.0260638517914702,0.02215050110412774,7119,40469.142857142855,24288.285714285714,17833.428571428572,NA,185.57142857142858,3061.1428571428573
2021-03-09,Tuesday,933.7142857142857,32852.857142857145,29.428571428571427,23.285714285714285,36.142857142857146,0.025945508824836972,0.02203864449317075,7161.142857142857,41723.857142857145,25478,18547.714285714286,NA,191.28571428571428,3194.714285714286
2021-03-10,Wednesday,952.8571428571429,32985.28571428572,28.285714285714285,22.857142857142858,39.857142857142854,0.025896116416984985,0.021879666114754868,7213.428571428572,40488.71428571428,24912.85714285714,18721.285714285714,NA,197.14285714285714,3173.8571428571427
2021-03-11,Thursday,973.8571428571429,28324,29,23,40.142857142857146,0.026961711605015825,0.022828106549975687,7291.142857142857,42437.142857142855,25977.14285714286,20359,NA,204,3241.8571428571427
2021-03-12,Friday,1015.8571428571429,27797.714285714286,29,23,40.142857142857146,0.028504140293712864,0.024218224939846548,7416.428571428572,42449.71428571428,26814.571428571428,20513.85714285714,NA,211.14285714285714,3220.5714285714284
2021-03-13,Saturday,1046.7142857142858,27828.714285714286,27.857142857142858,22.857142857142858,41.857142857142854,0.030213656572770895,0.025613405324450337,7571.714285714285,42142,27009.714285714286,19905.428571428572,NA,220.85714285714286,3127.1428571428573
2021-03-14,Sunday,1061,27716,28,23,43,0.031987266323489576,0.02776241541162633,7741.285714285715,43141.57142857143,27723.285714285714,19676.85714285714,NA,212.85714285714286,3081.8571428571427
