date,geoid,county,region,pop,cases,deaths
2022-05-18,27001,Aitkin,Northeast,15834,3064,62
2022-05-18,27003,Anoka,Metro suburbs,350253,101268,798
2022-05-18,27005,Becker,West Central,34011,8964,93
2022-05-18,27007,Beltrami,Northwest,46403,12222,128
2022-05-18,27009,Benton,East Central,40129,14358,174
2022-05-18,27011,Big Stone,Southwest,4996,1427,9
2022-05-18,27013,Blue Earth,Southeast,66795,18409,101
2022-05-18,27015,Brown,Southeast,25163,6662,81
2022-05-18,27017,Carlton,Northeast,35633,9322,97
2022-05-18,27019,Carver,Metro suburbs,101949,27652,117
2022-05-18,27021,Cass,East Central,29268,7154,81
2022-05-18,27023,Chippewa,Southwest,11953,3141,48
2022-05-18,27025,Chisago,East Central,55315,14912,120
2022-05-18,27027,Clay,West Central,63446,20224,124
2022-05-18,27029,Clearwater,Northwest,8821,2177,30
2022-05-18,27031,Cook,Northeast,5376,598,4
2022-05-18,27033,Cottonwood,Southwest,11299,3257,41
2022-05-18,27035,Crow Wing,East Central,64217,16349,170
2022-05-18,27037,Dakota,Metro suburbs,421453,114360,777
2022-05-18,27039,Dodge,Southeast,20669,5916,21
2022-05-18,27041,Douglas,West Central,37513,11178,117
2022-05-18,27043,Faribault,Southeast,13801,3860,52
2022-05-18,27045,Fillmore,Southeast,20949,4950,24
2022-05-18,27047,Freeborn,Southeast,30463,9281,75
2022-05-18,27049,Goodhue,Southeast,46246,13665,136
2022-05-18,27051,Grant,West Central,5935,1512,12
2022-05-18,27053,Hennepin,Hennepin/Ramsey,1245837,315649,2596
2022-05-18,27055,Houston,Southeast,18648,4680,19
2022-05-18,27057,Hubbard,Northwest,21019,5022,59
2022-05-18,27059,Isanti,East Central,39430,10312,117
2022-05-18,27061,Itasca,Northeast,45141,11301,146
2022-05-18,27063,Jackson,Southwest,9954,2171,17
2022-05-18,27065,Kanabec,East Central,16089,3587,57
2022-05-18,27067,Kandiyohi,Southwest,42841,13690,139
2022-05-18,27069,Kittson,Northwest,4311,1053,27
2022-05-18,27071,Koochiching,Northeast,12515,2822,37
2022-05-18,27073,Lac Qui Parle,Southwest,6719,1773,29
2022-05-18,27075,Lake,Northeast,10560,2154,28
2022-05-18,27077,Lake Of The Woods,Northwest,3771,786,6
2022-05-18,27079,Le Sueur,Southeast,28242,6609,51
2022-05-18,27081,Lincoln,Southwest,5677,1222,6
2022-05-18,27083,Lyon,Southwest,25758,7157,74
2022-05-18,27087,Mahnomen,Northwest,5501,1810,18
2022-05-18,27089,Marshall,Northwest,9372,2128,24
2022-05-18,27091,Martin,Southeast,19852,5701,65
2022-05-18,27085,Mcleod,Southwest,35832,10814,108
2022-05-18,27093,Meeker,Southwest,23105,6018,75
2022-05-18,27095,Mille Lacs,East Central,25865,7393,114
2022-05-18,27097,Morrison,East Central,33064,9302,105
2022-05-18,27099,Mower,Southeast,39807,12112,74
2022-05-18,27101,Murray,Southwest,8296,2044,16
2022-05-18,27103,Nicollet,Southeast,33954,8348,66
2022-05-18,27105,Nobles,Southwest,21734,6985,60
2022-05-18,27107,Norman,Northwest,6520,1541,14
2022-05-18,27109,Olmsted,Southeast,154809,43952,185
2022-05-18,27111,Otter Tail,West Central,58195,13817,167
2022-05-18,27113,Pennington,Northwest,14183,3702,41
2022-05-18,27115,Pine,East Central,29223,7236,67
2022-05-18,27117,Pipestone,Southwest,9191,2017,34
2022-05-18,27119,Polk,Northwest,31521,8981,107
2022-05-18,27121,Pope,West Central,11048,3137,17
2022-05-18,27123,Ramsey,Hennepin/Ramsey,544442,130013,1350
2022-05-18,27125,Red Lake,Northwest,4015,953,13
2022-05-18,27127,Redwood,Southwest,15261,3995,54
2022-05-18,27129,Renville,Southwest,14652,3794,56
2022-05-18,27131,Rice,Southeast,66185,18428,176
2022-05-18,27133,Rock,Southwest,9402,2350,34
2022-05-18,27135,Roseau,Northwest,15361,4541,44
2022-05-18,27139,Scott,Metro suburbs,145275,41464,261
2022-05-18,27141,Sherburne,East Central,94463,27750,181
2022-05-18,27143,Sibley,Southeast,14892,3615,24
2022-05-18,27137,St. Louis,Northeast,199759,49096,533
2022-05-18,27145,Stearns,East Central,158452,51904,368
2022-05-18,27147,Steele,Southeast,36683,10695,62
2022-05-18,27149,Stevens,West Central,9789,2685,13
2022-05-18,27151,Swift,Southwest,9359,2318,33
2022-05-18,27153,Todd,East Central,24494,6924,58
2022-05-18,27155,Traverse,West Central,3311,877,10
2022-05-18,27157,Wabasha,Southeast,21537,5827,19
2022-05-18,27159,Wadena,East Central,13654,4278,55
2022-05-18,27161,Waseca,Southeast,18740,5605,39
2022-05-18,27163,Washington,Metro suburbs,255938,69639,484
2022-05-18,27165,Watonwan,Southeast,10972,2994,23
2022-05-18,27167,Wilkin,West Central,6291,1664,22
2022-05-18,27169,Winona,Southeast,50725,13219,72
2022-05-18,27171,Wright,East Central,134438,37344,305
2022-05-18,27173,Yellow Medicine,Southwest,9814,2591,29
