date,geoid,county,region,pop,cases,deaths
2020-07-22,27001,Aitkin,Northeast,15902,22,0
2020-07-22,27003,Anoka,Metro suburbs,353813,2790,110
2020-07-22,27005,Becker,West Central,34371,85,0
2020-07-22,27007,Beltrami,Northwest,46847,115,0
2020-07-22,27009,Benton,East Central,40545,274,3
2020-07-22,27011,Big Stone,Southwest,4989,20,0
2020-07-22,27013,Blue Earth,Southeast,67427,710,3
2020-07-22,27015,Brown,Southeast,25111,61,2
2020-07-22,27017,Carlton,Northeast,35837,107,0
2020-07-22,27019,Carver,Metro suburbs,103551,602,2
2020-07-22,27021,Cass,East Central,29519,33,2
2020-07-22,27023,Chippewa,Southwest,11924,87,1
2020-07-22,27025,Chisago,East Central,55922,135,1
2020-07-22,27027,Clay,West Central,63955,679,39
2020-07-22,27029,Clearwater,Northwest,8810,14,0
2020-07-22,27031,Cook,Northeast,5393,2,0
2020-07-22,27033,Cottonwood,Southwest,11277,150,0
2020-07-22,27035,Crow Wing,East Central,64889,137,12
2020-07-22,27037,Dakota,Metro suburbs,425423,3194,100
2020-07-22,27039,Dodge,Southeast,20822,114,0
2020-07-22,27041,Douglas,West Central,37964,105,0
2020-07-22,27043,Faribault,Southeast,13758,72,0
2020-07-22,27045,Fillmore,Southeast,21058,50,0
2020-07-22,27047,Freeborn,Southeast,30444,331,1
2020-07-22,27049,Goodhue,Southeast,46403,153,8
2020-07-22,27051,Grant,West Central,6021,33,1
2020-07-22,27053,Hennepin,Hennepin/Ramsey,1259428,15273,803
2020-07-22,27055,Houston,Southeast,18578,33,0
2020-07-22,27057,Hubbard,Northwest,21332,12,0
2020-07-22,27059,Isanti,East Central,39966,94,0
2020-07-22,27061,Itasca,Northeast,45108,108,12
2020-07-22,27063,Jackson,Southwest,9911,60,0
2020-07-22,27065,Kanabec,East Central,16207,20,1
2020-07-22,27067,Kandiyohi,Southwest,42855,627,1
2020-07-22,27069,Kittson,Northwest,4248,2,0
2020-07-22,27071,Koochiching,Northeast,12440,48,3
2020-07-22,27073,Lac qui Parle,Southwest,6658,6,0
2020-07-22,27075,Lake,Northeast,10658,14,0
2020-07-22,27077,Lake of the Woods,Northwest,3758,0,0
2020-07-22,27079,Le Sueur,Southeast,28494,162,1
2020-07-22,27081,Lincoln,Southwest,5673,51,0
2020-07-22,27083,Lyon,Southwest,25629,385,3
2020-07-22,27087,Mahnomen,Northwest,5519,18,1
2020-07-22,27089,Marshall,Northwest,9390,23,0
2020-07-22,27091,Martin,Southeast,19785,190,5
2020-07-22,27085,McLeod,Southwest,35873,114,0
2020-07-22,27093,Meeker,Southwest,23141,76,2
2020-07-22,27095,Mille Lacs,East Central,26139,48,3
2020-07-22,27097,Morrison,East Central,33169,74,1
2020-07-22,27099,Mower,Southeast,40011,1019,2
2020-07-22,27101,Murray,Southwest,8276,104,0
2020-07-22,27103,Nicollet,Southeast,34220,243,13
2020-07-22,27105,Nobles,Southwest,21924,1713,6
2020-07-22,27107,Norman,Northwest,6475,24,0
2020-07-22,27109,Olmsted,Southeast,156277,1448,21
2020-07-22,27111,Otter Tail,West Central,58812,134,1
2020-07-22,27113,Pennington,Northwest,14178,60,0
2020-07-22,27115,Pine,East Central,29483,119,0
2020-07-22,27117,Pipestone,Southwest,9047,124,5
2020-07-22,27119,Polk,Northwest,31529,96,3
2020-07-22,27121,Pope,West Central,11097,28,0
2020-07-22,27123,Ramsey,Hennepin/Ramsey,550210,5890,251
2020-07-22,27125,Red Lake,Northwest,3999,5,0
2020-07-22,27127,Redwood,Southwest,15249,27,0
2020-07-22,27129,Renville,Southwest,14612,44,4
2020-07-22,27131,Rice,Southeast,66523,924,8
2020-07-22,27133,Rock,Southwest,9414,45,0
2020-07-22,27135,Roseau,Northwest,15150,34,0
2020-07-22,27139,Scott,Metro suburbs,147381,1072,8
2020-07-22,27141,Sherburne,East Central,96036,459,5
2020-07-22,27143,Sibley,Southeast,15028,69,2
2020-07-22,27137,St. Louis,Northeast,199754,299,16
2020-07-22,27145,Stearns,East Central,159256,2666,19
2020-07-22,27147,Steele,Southeast,36803,291,1
2020-07-22,27149,Stevens,West Central,9753,14,0
2020-07-22,27151,Swift,Southwest,9345,47,1
2020-07-22,27153,Todd,East Central,24582,405,2
2020-07-22,27155,Traverse,West Central,3308,9,0
2020-07-22,27157,Wabasha,Southeast,21645,59,0
2020-07-22,27159,Wadena,East Central,13773,20,0
2020-07-22,27161,Waseca,Southeast,18691,98,0
2020-07-22,27163,Washington,Metro suburbs,259201,1550,40
2020-07-22,27165,Watonwan,Southeast,10980,282,0
2020-07-22,27167,Wilkin,West Central,6254,23,3
2020-07-22,27169,Winona,Southeast,50825,193,16
2020-07-22,27171,Wright,East Central,136349,652,4
2020-07-22,27173,Yellow Medicine,Southwest,9795,37,0
