date,geoid,county,region,pop,cases,deaths
2021-11-29,27001,Aitkin,Northeast,15697,2179,50
2021-11-29,27003,Anoka,Metro suburbs,363887,62843,570
2021-11-29,27005,Becker,West Central,35183,6225,74
2021-11-29,27007,Beltrami,Northwest,46228,8047,94
2021-11-29,27009,Benton,East Central,41379,8864,125
2021-11-29,27011,Big Stone,Southwest,5166,939,5
2021-11-29,27013,Blue Earth,Southeast,69112,11312,68
2021-11-29,27015,Brown,Southeast,25912,4665,57
2021-11-29,27017,Carlton,Northeast,36207,5328,74
2021-11-29,27019,Carver,Metro suburbs,106922,16361,66
2021-11-29,27021,Cass,East Central,30066,4945,53
2021-11-29,27023,Chippewa,Southwest,12598,2178,42
2021-11-29,27025,Chisago,East Central,56621,9795,78
2021-11-29,27027,Clay,West Central,65318,11948,104
2021-11-29,27029,Clearwater,Northwest,8524,1564,20
2021-11-29,27031,Cook,Northeast,5600,301,0
2021-11-29,27033,Cottonwood,Southwest,11517,2261,32
2021-11-29,27035,Crow Wing,East Central,66123,11054,122
2021-11-29,27037,Dakota,Metro suburbs,439882,66342,574
2021-11-29,27039,Dodge,Southeast,20867,3542,11
2021-11-29,27041,Douglas,West Central,39006,7718,100
2021-11-29,27043,Faribault,Southeast,13921,2542,32
2021-11-29,27045,Fillmore,Southeast,21228,3009,15
2021-11-29,27047,Freeborn,Southeast,30895,5530,46
2021-11-29,27049,Goodhue,Southeast,47582,7917,97
2021-11-29,27051,Grant,West Central,6074,975,10
2021-11-29,27053,Hennepin,Hennepin/Ramsey,1281565,175783,2023
2021-11-29,27055,Houston,Southeast,18843,2687,17
2021-11-29,27057,Hubbard,Northwest,21344,3504,49
2021-11-29,27059,Isanti,East Central,41135,6858,83
2021-11-29,27061,Itasca,Northeast,45014,7574,97
2021-11-29,27063,Jackson,Southwest,9989,1597,16
2021-11-29,27065,Kanabec,East Central,16032,2444,36
2021-11-29,27067,Kandiyohi,Southwest,43732,9692,106
2021-11-29,27069,Kittson,Northwest,4207,718,23
2021-11-29,27071,Koochiching,Northeast,12062,1704,23
2021-11-29,27073,Lac qui Parle,Southwest,6719,1208,25
2021-11-29,27075,Lake,Northeast,10905,1300,24
2021-11-29,27077,Lake of the Woods,Northwest,3763,525,5
2021-11-29,27079,Le Sueur,Southeast,28674,4500,33
2021-11-29,27081,Lincoln,Southwest,5640,872,5
2021-11-29,27083,Lyon,Southwest,25269,5220,61
2021-11-29,27087,Mahnomen,Northwest,5411,1054,14
2021-11-29,27089,Marshall,Northwest,9040,1517,22
2021-11-29,27091,Martin,Southeast,20025,3808,43
2021-11-29,27085,McLeod,Southwest,36771,7008,83
2021-11-29,27093,Meeker,Southwest,23400,4258,57
2021-11-29,27095,Mille Lacs,East Central,26459,5203,74
2021-11-29,27097,Morrison,East Central,34010,6667,79
2021-11-29,27099,Mower,Southeast,40029,7237,49
2021-11-29,27101,Murray,Southwest,8179,1512,11
2021-11-29,27103,Nicollet,Southeast,34454,5131,60
2021-11-29,27105,Nobles,Southwest,22290,5225,54
2021-11-29,27107,Norman,Northwest,6441,1042,9
2021-11-29,27109,Olmsted,Southeast,162847,21874,128
2021-11-29,27111,Otter Tail,West Central,60081,9653,127
2021-11-29,27113,Pennington,Northwest,13992,2487,30
2021-11-29,27115,Pine,East Central,28876,5038,42
2021-11-29,27117,Pipestone,Southwest,9424,1486,29
2021-11-29,27119,Polk,Northwest,31192,5945,84
2021-11-29,27121,Pope,West Central,11308,2038,10
2021-11-29,27123,Ramsey,Hennepin/Ramsey,552352,72634,1043
2021-11-29,27125,Red Lake,Northwest,3935,708,10
2021-11-29,27127,Redwood,Southwest,15425,2792,45
2021-11-29,27129,Renville,Southwest,14723,2655,51
2021-11-29,27131,Rice,Southeast,67097,11286,138
2021-11-29,27133,Rock,Southwest,9704,1755,28
2021-11-29,27135,Roseau,Northwest,15331,3120,31
2021-11-29,27139,Scott,Metro suburbs,150928,25438,181
2021-11-29,27141,Sherburne,East Central,97183,18608,126
2021-11-29,27143,Sibley,Southeast,14836,2479,17
2021-11-29,27137,St. Louis,Northeast,200231,28949,403
2021-11-29,27145,Stearns,East Central,158292,32978,276
2021-11-29,27147,Steele,Southeast,37406,6728,31
2021-11-29,27149,Stevens,West Central,9671,1654,11
2021-11-29,27151,Swift,Southwest,9838,1705,22
2021-11-29,27153,Todd,East Central,25262,4861,43
2021-11-29,27155,Traverse,West Central,3360,600,6
2021-11-29,27157,Wabasha,Southeast,21387,3692,10
2021-11-29,27159,Wadena,East Central,14065,2996,40
2021-11-29,27161,Waseca,Southeast,18968,3674,32
2021-11-29,27163,Washington,Metro suburbs,267568,39581,356
2021-11-29,27165,Watonwan,Southeast,11253,1954,20
2021-11-29,27167,Wilkin,West Central,6506,1197,16
2021-11-29,27169,Winona,Southeast,49671,7043,57
2021-11-29,27171,Wright,East Central,141337,25490,216
2021-11-29,27173,Yellow Medicine,Southwest,9528,1857,23
2021-11-29,NA,NA,NA,NA,676,124
