date,geoid,county,region,pop,cases,deaths
2022-02-22,27001,Aitkin,Northeast,15697,2876,60
2022-02-22,27003,Anoka,Metro suburbs,363887,96997,768
2022-02-22,27005,Becker,West Central,35183,8558,88
2022-02-22,27007,Beltrami,Northwest,46228,11194,120
2022-02-22,27009,Benton,East Central,41379,13707,165
2022-02-22,27011,Big Stone,Southwest,5166,1356,8
2022-02-22,27013,Blue Earth,Southeast,69112,17346,91
2022-02-22,27015,Brown,Southeast,25912,6442,74
2022-02-22,27017,Carlton,Northeast,36207,8678,90
2022-02-22,27019,Carver,Metro suburbs,106922,26024,107
2022-02-22,27021,Cass,East Central,30066,6697,76
2022-02-22,27023,Chippewa,Southwest,12598,3002,47
2022-02-22,27025,Chisago,East Central,56621,14320,116
2022-02-22,27027,Clay,West Central,65318,19304,119
2022-02-22,27029,Clearwater,Northwest,8524,2100,29
2022-02-22,27031,Cook,Northeast,5600,533,4
2022-02-22,27033,Cottonwood,Southwest,11517,3154,40
2022-02-22,27035,Crow Wing,East Central,66123,15658,161
2022-02-22,27037,Dakota,Metro suburbs,439882,107597,739
2022-02-22,27039,Dodge,Southeast,20867,5527,20
2022-02-22,27041,Douglas,West Central,39006,10686,113
2022-02-22,27043,Faribault,Southeast,13921,3689,49
2022-02-22,27045,Fillmore,Southeast,21228,4596,22
2022-02-22,27047,Freeborn,Southeast,30895,8829,70
2022-02-22,27049,Goodhue,Southeast,47582,12684,120
2022-02-22,27051,Grant,West Central,6074,1430,12
2022-02-22,27053,Hennepin,Hennepin/Ramsey,1281565,292157,2487
2022-02-22,27055,Houston,Southeast,18843,4319,18
2022-02-22,27057,Hubbard,Northwest,21344,4824,56
2022-02-22,27059,Isanti,East Central,41135,9969,113
2022-02-22,27061,Itasca,Northeast,45014,10792,138
2022-02-22,27063,Jackson,Southwest,9989,2119,17
2022-02-22,27065,Kanabec,East Central,16032,3445,54
2022-02-22,27067,Kandiyohi,Southwest,43732,13146,132
2022-02-22,27069,Kittson,Northwest,4207,1018,26
2022-02-22,27071,Koochiching,Northeast,12062,2621,34
2022-02-22,27073,Lac qui Parle,Southwest,6719,1708,28
2022-02-22,27075,Lake,Northeast,10905,1996,28
2022-02-22,27077,Lake of the Woods,Northwest,3763,740,5
2022-02-22,27079,Le Sueur,Southeast,28674,6334,49
2022-02-22,27081,Lincoln,Southwest,5640,1198,6
2022-02-22,27083,Lyon,Southwest,25269,6984,71
2022-02-22,27087,Mahnomen,Northwest,5411,1657,17
2022-02-22,27089,Marshall,Northwest,9040,2012,23
2022-02-22,27091,Martin,Southeast,20025,5466,59
2022-02-22,27085,McLeod,Southwest,36771,10330,102
2022-02-22,27093,Meeker,Southwest,23400,5760,74
2022-02-22,27095,Mille Lacs,East Central,26459,7075,110
2022-02-22,27097,Morrison,East Central,34010,8927,99
2022-02-22,27099,Mower,Southeast,40029,11638,67
2022-02-22,27101,Murray,Southwest,8179,1995,15
2022-02-22,27103,Nicollet,Southeast,34454,7794,66
2022-02-22,27105,Nobles,Southwest,22290,6862,58
2022-02-22,27107,Norman,Northwest,6441,1462,13
2022-02-22,27109,Olmsted,Southeast,162847,39297,167
2022-02-22,27111,Otter Tail,West Central,60081,13250,161
2022-02-22,27113,Pennington,Northwest,13992,3433,39
2022-02-22,27115,Pine,East Central,28876,6898,61
2022-02-22,27117,Pipestone,Southwest,9424,1969,34
2022-02-22,27119,Polk,Northwest,31192,8400,97
2022-02-22,27121,Pope,West Central,11308,2902,17
2022-02-22,27123,Ramsey,Hennepin/Ramsey,552352,121407,1298
2022-02-22,27125,Red Lake,Northwest,3935,917,12
2022-02-22,27127,Redwood,Southwest,15425,3824,52
2022-02-22,27129,Renville,Southwest,14723,3570,55
2022-02-22,27131,Rice,Southeast,67097,17349,167
2022-02-22,27133,Rock,Southwest,9704,2303,33
2022-02-22,27135,Roseau,Northwest,15331,4351,43
2022-02-22,27139,Scott,Metro suburbs,150928,39434,247
2022-02-22,27141,Sherburne,East Central,97183,26906,174
2022-02-22,27143,Sibley,Southeast,14836,3413,23
2022-02-22,27137,St. Louis,Northeast,200231,45388,511
2022-02-22,27145,Stearns,East Central,158292,49825,353
2022-02-22,27147,Steele,Southeast,37406,10142,55
2022-02-22,27149,Stevens,West Central,9671,2571,13
2022-02-22,27151,Swift,Southwest,9838,2260,33
2022-02-22,27153,Todd,East Central,25262,6591,54
2022-02-22,27155,Traverse,West Central,3360,821,10
2022-02-22,27157,Wabasha,Southeast,21387,5401,16
2022-02-22,27159,Wadena,East Central,14065,4081,51
2022-02-22,27161,Waseca,Southeast,18968,5386,39
2022-02-22,27163,Washington,Metro suburbs,267568,65449,465
2022-02-22,27165,Watonwan,Southeast,11253,2898,22
2022-02-22,27167,Wilkin,West Central,6506,1598,22
2022-02-22,27169,Winona,Southeast,49671,12233,70
2022-02-22,27171,Wright,East Central,141337,35973,298
2022-02-22,27173,Yellow Medicine,Southwest,9528,2473,28
