date,geoid,county,region,pop,cases,deaths
2022-05-17,27001,Aitkin,Northeast,15834,3061,62
2022-05-17,27003,Anoka,Metro suburbs,350253,101166,798
2022-05-17,27005,Becker,West Central,34011,8954,93
2022-05-17,27007,Beltrami,Northwest,46403,12210,128
2022-05-17,27009,Benton,East Central,40129,14342,174
2022-05-17,27011,Big Stone,Southwest,4996,1427,9
2022-05-17,27013,Blue Earth,Southeast,66795,18401,101
2022-05-17,27015,Brown,Southeast,25163,6641,81
2022-05-17,27017,Carlton,Northeast,35633,9300,97
2022-05-17,27019,Carver,Metro suburbs,101949,27607,117
2022-05-17,27021,Cass,East Central,29268,7146,81
2022-05-17,27023,Chippewa,Southwest,11953,3133,48
2022-05-17,27025,Chisago,East Central,55315,14903,120
2022-05-17,27027,Clay,West Central,63446,20205,124
2022-05-17,27029,Clearwater,Northwest,8821,2177,30
2022-05-17,27031,Cook,Northeast,5376,597,4
2022-05-17,27033,Cottonwood,Southwest,11299,3256,41
2022-05-17,27035,Crow Wing,East Central,64217,16329,170
2022-05-17,27037,Dakota,Metro suburbs,421453,114215,777
2022-05-17,27039,Dodge,Southeast,20669,5910,21
2022-05-17,27041,Douglas,West Central,37513,11156,117
2022-05-17,27043,Faribault,Southeast,13801,3847,52
2022-05-17,27045,Fillmore,Southeast,20949,4942,24
2022-05-17,27047,Freeborn,Southeast,30463,9276,75
2022-05-17,27049,Goodhue,Southeast,46246,13656,136
2022-05-17,27051,Grant,West Central,5935,1510,12
2022-05-17,27053,Hennepin,Hennepin/Ramsey,1245837,315007,2595
2022-05-17,27055,Houston,Southeast,18648,4674,19
2022-05-17,27057,Hubbard,Northwest,21019,5019,59
2022-05-17,27059,Isanti,East Central,39430,10304,117
2022-05-17,27061,Itasca,Northeast,45141,11276,146
2022-05-17,27063,Jackson,Southwest,9954,2170,17
2022-05-17,27065,Kanabec,East Central,16089,3582,57
2022-05-17,27067,Kandiyohi,Southwest,42841,13675,139
2022-05-17,27069,Kittson,Northwest,4311,1052,27
2022-05-17,27071,Koochiching,Northeast,12515,2811,37
2022-05-17,27073,Lac Qui Parle,Southwest,6719,1770,29
2022-05-17,27075,Lake,Northeast,10560,2149,28
2022-05-17,27077,Lake Of The Woods,Northwest,3771,783,6
2022-05-17,27079,Le Sueur,Southeast,28242,6602,51
2022-05-17,27081,Lincoln,Southwest,5677,1221,6
2022-05-17,27083,Lyon,Southwest,25758,7149,73
2022-05-17,27087,Mahnomen,Northwest,5501,1805,18
2022-05-17,27089,Marshall,Northwest,9372,2125,23
2022-05-17,27091,Martin,Southeast,19852,5696,65
2022-05-17,27085,Mcleod,Southwest,35832,10797,108
2022-05-17,27093,Meeker,Southwest,23105,6015,75
2022-05-17,27095,Mille Lacs,East Central,25865,7380,114
2022-05-17,27097,Morrison,East Central,33064,9284,105
2022-05-17,27099,Mower,Southeast,39807,12106,74
2022-05-17,27101,Murray,Southwest,8296,2044,16
2022-05-17,27103,Nicollet,Southeast,33954,8339,66
2022-05-17,27105,Nobles,Southwest,21734,6983,60
2022-05-17,27107,Norman,Northwest,6520,1536,14
2022-05-17,27109,Olmsted,Southeast,154809,43893,185
2022-05-17,27111,Otter Tail,West Central,58195,13798,167
2022-05-17,27113,Pennington,Northwest,14183,3694,41
2022-05-17,27115,Pine,East Central,29223,7221,67
2022-05-17,27117,Pipestone,Southwest,9191,2017,34
2022-05-17,27119,Polk,Northwest,31521,8970,107
2022-05-17,27121,Pope,West Central,11048,3128,17
2022-05-17,27123,Ramsey,Hennepin/Ramsey,544442,129774,1350
2022-05-17,27125,Red Lake,Northwest,4015,953,13
2022-05-17,27127,Redwood,Southwest,15261,3989,54
2022-05-17,27129,Renville,Southwest,14652,3790,56
2022-05-17,27131,Rice,Southeast,66185,18414,176
2022-05-17,27133,Rock,Southwest,9402,2349,34
2022-05-17,27135,Roseau,Northwest,15361,4534,44
2022-05-17,27139,Scott,Metro suburbs,145275,41432,261
2022-05-17,27141,Sherburne,East Central,94463,27743,181
2022-05-17,27143,Sibley,Southeast,14892,3612,24
2022-05-17,27137,St. Louis,Northeast,199759,49010,533
2022-05-17,27145,Stearns,East Central,158452,51849,368
2022-05-17,27147,Steele,Southeast,36683,10690,62
2022-05-17,27149,Stevens,West Central,9789,2684,13
2022-05-17,27151,Swift,Southwest,9359,2317,33
2022-05-17,27153,Todd,East Central,24494,6913,58
2022-05-17,27155,Traverse,West Central,3311,876,10
2022-05-17,27157,Wabasha,Southeast,21537,5818,17
2022-05-17,27159,Wadena,East Central,13654,4275,55
2022-05-17,27161,Waseca,Southeast,18740,5602,39
2022-05-17,27163,Washington,Metro suburbs,255938,69567,483
2022-05-17,27165,Watonwan,Southeast,10972,2991,23
2022-05-17,27167,Wilkin,West Central,6291,1663,22
2022-05-17,27169,Winona,Southeast,50725,13195,72
2022-05-17,27171,Wright,East Central,134438,37300,305
2022-05-17,27173,Yellow Medicine,Southwest,9814,2583,29
