date,geoid,county,region,pop,cases,deaths
2020-05-21,27001,Aitkin,Northeast,15902,4,0
2020-05-21,27003,Anoka,Metro suburbs,353813,995,49
2020-05-21,27005,Becker,West Central,34371,33,0
2020-05-21,27007,Beltrami,Northwest,46847,9,0
2020-05-21,27009,Benton,East Central,40545,152,2
2020-05-21,27011,Big Stone,Southwest,4989,3,0
2020-05-21,27013,Blue Earth,Southeast,67427,104,1
2020-05-21,27015,Brown,Southeast,25111,10,2
2020-05-21,27017,Carlton,Northeast,35837,71,0
2020-05-21,27019,Carver,Metro suburbs,103551,138,2
2020-05-21,27021,Cass,East Central,29519,10,2
2020-05-21,27023,Chippewa,Southwest,11924,37,0
2020-05-21,27025,Chisago,East Central,55922,39,1
2020-05-21,27027,Clay,West Central,63955,344,22
2020-05-21,27029,Clearwater,Northwest,8810,2,0
2020-05-21,27031,Cook,Northeast,5393,0,0
2020-05-21,27033,Cottonwood,Southwest,11277,59,0
2020-05-21,27035,Crow Wing,East Central,64889,38,1
2020-05-21,27037,Dakota,Metro suburbs,425423,929,32
2020-05-21,27039,Dodge,Southeast,20822,40,0
2020-05-21,27041,Douglas,West Central,37964,24,0
2020-05-21,27043,Faribault,Southeast,13758,11,0
2020-05-21,27045,Fillmore,Southeast,21058,17,1
2020-05-21,27047,Freeborn,Southeast,30444,73,0
2020-05-21,27049,Goodhue,Southeast,46403,40,1
2020-05-21,27051,Grant,West Central,6021,2,0
2020-05-21,27053,Hennepin,Hennepin/Ramsey,1259428,6029,502
2020-05-21,27055,Houston,Southeast,18578,2,0
2020-05-21,27057,Hubbard,Northwest,21332,0,0
2020-05-21,27059,Isanti,East Central,39966,20,0
2020-05-21,27061,Itasca,Northeast,45108,51,6
2020-05-21,27063,Jackson,Southwest,9911,36,0
2020-05-21,27065,Kanabec,East Central,16207,10,1
2020-05-21,27067,Kandiyohi,Southwest,42855,428,1
2020-05-21,27069,Kittson,Northwest,4248,1,0
2020-05-21,27071,Koochiching,Northeast,12440,4,0
2020-05-21,27073,Lac qui Parle,Southwest,6658,3,0
2020-05-21,27075,Lake,Northeast,10658,1,0
2020-05-21,27077,Lake of the Woods,Northwest,3758,0,0
2020-05-21,27079,Le Sueur,Southeast,28494,38,1
2020-05-21,27081,Lincoln,Southwest,5673,4,0
2020-05-21,27083,Lyon,Southwest,25629,28,0
2020-05-21,27087,Mahnomen,Northwest,5519,5,1
2020-05-21,27089,Marshall,Northwest,9390,8,0
2020-05-21,27091,Martin,Southeast,19785,124,5
2020-05-21,27085,McLeod,Southwest,35873,21,0
2020-05-21,27093,Meeker,Southwest,23141,40,0
2020-05-21,27095,Mille Lacs,East Central,26139,14,1
2020-05-21,27097,Morrison,East Central,33169,32,0
2020-05-21,27099,Mower,Southeast,40011,87,1
2020-05-21,27101,Murray,Southwest,8276,33,0
2020-05-21,27103,Nicollet,Southeast,34220,51,3
2020-05-21,27105,Nobles,Southwest,21924,1414,2
2020-05-21,27107,Norman,Northwest,6475,11,0
2020-05-21,27109,Olmsted,Southeast,156277,493,10
2020-05-21,27111,Otter Tail,West Central,58812,52,0
2020-05-21,27113,Pennington,Northwest,14178,4,0
2020-05-21,27115,Pine,East Central,29483,83,0
2020-05-21,27117,Pipestone,Southwest,9047,10,0
2020-05-21,27119,Polk,Northwest,31529,57,2
2020-05-21,27121,Pope,West Central,11097,6,0
2020-05-21,27123,Ramsey,Hennepin/Ramsey,550210,1925,86
2020-05-21,27125,Red Lake,Northwest,3999,3,0
2020-05-21,27127,Redwood,Southwest,15249,3,0
2020-05-21,27129,Renville,Southwest,14612,5,0
2020-05-21,27131,Rice,Southeast,66523,307,2
2020-05-21,27133,Rock,Southwest,9414,20,0
2020-05-21,27135,Roseau,Northwest,15150,1,0
2020-05-21,27139,Scott,Metro suburbs,147381,298,2
2020-05-21,27141,Sherburne,East Central,96036,183,1
2020-05-21,27143,Sibley,Southeast,15028,12,0
2020-05-21,27137,St. Louis,Northeast,199754,109,13
2020-05-21,27145,Stearns,East Central,159256,1853,11
2020-05-21,27147,Steele,Southeast,36803,122,0
2020-05-21,27149,Stevens,West Central,9753,0,0
2020-05-21,27151,Swift,Southwest,9345,14,0
2020-05-21,27153,Todd,East Central,24582,116,0
2020-05-21,27155,Traverse,West Central,3308,3,0
2020-05-21,27157,Wabasha,Southeast,21645,16,0
2020-05-21,27159,Wadena,East Central,13773,6,0
2020-05-21,27161,Waseca,Southeast,18691,22,0
2020-05-21,27163,Washington,Metro suburbs,259201,431,23
2020-05-21,27165,Watonwan,Southeast,10980,42,0
2020-05-21,27167,Wilkin,West Central,6254,11,3
2020-05-21,27169,Winona,Southeast,50825,75,15
2020-05-21,27171,Wright,East Central,136349,200,1
2020-05-21,27173,Yellow Medicine,Southwest,9795,5,0
