date,geoid,county,region,pop,cases,deaths
2021-02-06,27001,Aitkin,Northeast,15902,1146,33
2021-02-06,27003,Anoka,Metro suburbs,353813,32138,374
2021-02-06,27005,Becker,West Central,34371,2951,40
2021-02-06,27007,Beltrami,Northwest,46847,3247,48
2021-02-06,27009,Benton,East Central,40545,4334,89
2021-02-06,27011,Big Stone,Southwest,4989,481,3
2021-02-06,27013,Blue Earth,Southeast,67427,5608,34
2021-02-06,27015,Brown,Southeast,25111,2270,35
2021-02-06,27017,Carlton,Northeast,35837,2930,43
2021-02-06,27019,Carver,Metro suburbs,103551,7260,40
2021-02-06,27021,Cass,East Central,29519,2131,24
2021-02-06,27023,Chippewa,Southwest,11924,1344,33
2021-02-06,27025,Chisago,East Central,55922,4727,42
2021-02-06,27027,Clay,West Central,63955,6707,83
2021-02-06,27029,Clearwater,Northwest,8810,696,14
2021-02-06,27031,Cook,Northeast,5393,116,0
2021-02-06,27033,Cottonwood,Southwest,11277,1313,19
2021-02-06,27035,Crow Wing,East Central,64889,5018,79
2021-02-06,27037,Dakota,Metro suburbs,425423,34597,370
2021-02-06,27039,Dodge,Southeast,20822,1454,4
2021-02-06,27041,Douglas,West Central,37964,3849,67
2021-02-06,27043,Faribault,Southeast,13758,1145,16
2021-02-06,27045,Fillmore,Southeast,21058,1326,8
2021-02-06,27047,Freeborn,Southeast,30444,2672,24
2021-02-06,27049,Goodhue,Southeast,46403,3724,64
2021-02-06,27051,Grant,West Central,6021,458,8
2021-02-06,27053,Hennepin,Hennepin/Ramsey,1259428,97000,1548
2021-02-06,27055,Houston,Southeast,18578,1512,14
2021-02-06,27057,Hubbard,Northwest,21332,1556,39
2021-02-06,27059,Isanti,East Central,39966,2959,44
2021-02-06,27061,Itasca,Northeast,45108,2949,45
2021-02-06,27063,Jackson,Southwest,9911,893,10
2021-02-06,27065,Kanabec,East Central,16207,1036,18
2021-02-06,27067,Kandiyohi,Southwest,42855,5677,73
2021-02-06,27069,Kittson,Northwest,4248,388,21
2021-02-06,27071,Koochiching,Northeast,12440,612,11
2021-02-06,27073,Lac qui Parle,Southwest,6658,667,16
2021-02-06,27075,Lake,Northeast,10658,681,16
2021-02-06,27077,Lake of the Woods,Northwest,3758,208,1
2021-02-06,27079,Le Sueur,Southeast,28494,2222,18
2021-02-06,27081,Lincoln,Southwest,5673,496,2
2021-02-06,27083,Lyon,Southwest,25629,3092,42
2021-02-06,27087,Mahnomen,Northwest,5519,426,7
2021-02-06,27089,Marshall,Northwest,9390,715,15
2021-02-06,27091,Martin,Southeast,19785,1762,26
2021-02-06,27085,McLeod,Southwest,35873,3323,49
2021-02-06,27093,Meeker,Southwest,23141,2035,33
2021-02-06,27095,Mille Lacs,East Central,26139,2210,46
2021-02-06,27097,Morrison,East Central,33169,3175,46
2021-02-06,27099,Mower,Southeast,40011,3896,29
2021-02-06,27101,Murray,Southwest,8276,930,8
2021-02-06,27103,Nicollet,Southeast,34220,2364,40
2021-02-06,27105,Nobles,Southwest,21924,3781,47
2021-02-06,27107,Norman,Northwest,6475,430,8
2021-02-06,27109,Olmsted,Southeast,156277,11284,83
2021-02-06,27111,Otter Tail,West Central,58812,4701,70
2021-02-06,27113,Pennington,Northwest,14178,1049,16
2021-02-06,27115,Pine,East Central,29483,2742,16
2021-02-06,27117,Pipestone,Southwest,9047,993,24
2021-02-06,27119,Polk,Northwest,31529,3357,62
2021-02-06,27121,Pope,West Central,11097,761,5
2021-02-06,27123,Ramsey,Hennepin/Ramsey,550210,41678,778
2021-02-06,27125,Red Lake,Northwest,3999,325,4
2021-02-06,27127,Redwood,Southwest,15249,1439,27
2021-02-06,27129,Renville,Southwest,14612,1419,40
2021-02-06,27131,Rice,Southeast,66523,6487,82
2021-02-06,27133,Rock,Southwest,9414,1143,12
2021-02-06,27135,Roseau,Northwest,15150,1680,17
2021-02-06,27139,Scott,Metro suburbs,147381,12602,103
2021-02-06,27141,Sherburne,East Central,96036,8467,71
2021-02-06,27143,Sibley,Southeast,15028,1123,9
2021-02-06,27137,St. Louis,Northeast,199754,14339,258
2021-02-06,27145,Stearns,East Central,159256,18392,198
2021-02-06,27147,Steele,Southeast,36803,2899,10
2021-02-06,27149,Stevens,West Central,9753,719,8
2021-02-06,27151,Swift,Southwest,9345,867,18
2021-02-06,27153,Todd,East Central,24582,2366,30
2021-02-06,27155,Traverse,West Central,3308,294,4
2021-02-06,27157,Wabasha,Southeast,21645,1811,3
2021-02-06,27159,Wadena,East Central,13773,1230,19
2021-02-06,27161,Waseca,Southeast,18691,1992,17
2021-02-06,27163,Washington,Metro suburbs,259201,21181,246
2021-02-06,27165,Watonwan,Southeast,10980,1089,8
2021-02-06,27167,Wilkin,West Central,6254,648,10
2021-02-06,27169,Winona,Southeast,50825,4058,48
2021-02-06,27171,Wright,East Central,136349,12081,110
2021-02-06,27173,Yellow Medicine,Southwest,9795,962,17
