date,geoid,county,region,pop,cases,deaths
2021-08-13,27001,Aitkin,Northeast,15902,1425,37
2021-08-13,27003,Anoka,Metro suburbs,353813,44308,468
2021-08-13,27005,Becker,West Central,34371,3945,58
2021-08-13,27007,Beltrami,Northwest,46847,4251,65
2021-08-13,27009,Benton,East Central,40545,5966,98
2021-08-13,27011,Big Stone,Southwest,4989,617,4
2021-08-13,27013,Blue Earth,Southeast,67427,7857,44
2021-08-13,27015,Brown,Southeast,25111,3146,40
2021-08-13,27017,Carlton,Northeast,35837,3634,58
2021-08-13,27019,Carver,Metro suburbs,103551,11001,49
2021-08-13,27021,Cass,East Central,29519,2940,33
2021-08-13,27023,Chippewa,Southwest,11924,1561,39
2021-08-13,27025,Chisago,East Central,55922,6448,55
2021-08-13,27027,Clay,West Central,63955,8379,92
2021-08-13,27029,Clearwater,Northwest,8810,920,17
2021-08-13,27031,Cook,Northeast,5393,177,0
2021-08-13,27033,Cottonwood,Southwest,11277,1692,24
2021-08-13,27035,Crow Wing,East Central,64889,7051,99
2021-08-13,27037,Dakota,Metro suburbs,425423,48330,482
2021-08-13,27039,Dodge,Southeast,20822,2003,3
2021-08-13,27041,Douglas,West Central,37964,4898,81
2021-08-13,27043,Faribault,Southeast,13758,1606,22
2021-08-13,27045,Fillmore,Southeast,21058,1674,10
2021-08-13,27047,Freeborn,Southeast,30444,3648,37
2021-08-13,27049,Goodhue,Southeast,46403,4985,75
2021-08-13,27051,Grant,West Central,6021,605,8
2021-08-13,27053,Hennepin,Hennepin/Ramsey,1259428,130053,1814
2021-08-13,27055,Houston,Southeast,18578,1828,16
2021-08-13,27057,Hubbard,Northwest,21332,2039,41
2021-08-13,27059,Isanti,East Central,39966,4535,68
2021-08-13,27061,Itasca,Northeast,45108,4744,69
2021-08-13,27063,Jackson,Southwest,9911,1258,12
2021-08-13,27065,Kanabec,East Central,16207,1510,29
2021-08-13,27067,Kandiyohi,Southwest,42855,6899,86
2021-08-13,27069,Kittson,Northwest,4248,498,22
2021-08-13,27071,Koochiching,Northeast,12440,978,19
2021-08-13,27073,Lac qui Parle,Southwest,6658,767,22
2021-08-13,27075,Lake,Northeast,10658,862,21
2021-08-13,27077,Lake of the Woods,Northwest,3758,355,4
2021-08-13,27079,Le Sueur,Southeast,28494,3079,28
2021-08-13,27081,Lincoln,Southwest,5673,598,3
2021-08-13,27083,Lyon,Southwest,25629,3720,54
2021-08-13,27087,Mahnomen,Northwest,5519,571,9
2021-08-13,27089,Marshall,Northwest,9390,916,18
2021-08-13,27091,Martin,Southeast,19785,2400,33
2021-08-13,27085,McLeod,Southwest,35873,4461,61
2021-08-13,27093,Meeker,Southwest,23141,2735,45
2021-08-13,27095,Mille Lacs,East Central,26139,3207,58
2021-08-13,27097,Morrison,East Central,33169,4357,62
2021-08-13,27099,Mower,Southeast,40011,4916,34
2021-08-13,27101,Murray,Southwest,8276,1086,10
2021-08-13,27103,Nicollet,Southeast,34220,3397,45
2021-08-13,27105,Nobles,Southwest,21924,4177,50
2021-08-13,27107,Norman,Northwest,6475,568,9
2021-08-13,27109,Olmsted,Southeast,156277,13985,105
2021-08-13,27111,Otter Tail,West Central,58812,6058,88
2021-08-13,27113,Pennington,Northwest,14178,1565,20
2021-08-13,27115,Pine,East Central,29483,3454,23
2021-08-13,27117,Pipestone,Southwest,9047,1175,26
2021-08-13,27119,Polk,Northwest,31529,3969,74
2021-08-13,27121,Pope,West Central,11097,1170,8
2021-08-13,27123,Ramsey,Hennepin/Ramsey,550210,54443,917
2021-08-13,27125,Red Lake,Northwest,3999,405,7
2021-08-13,27127,Redwood,Southwest,15249,1818,41
2021-08-13,27129,Renville,Southwest,14612,1867,46
2021-08-13,27131,Rice,Southeast,66523,8457,113
2021-08-13,27133,Rock,Southwest,9414,1321,19
2021-08-13,27135,Roseau,Northwest,15150,2158,21
2021-08-13,27139,Scott,Metro suburbs,147381,18084,139
2021-08-13,27141,Sherburne,East Central,96036,12399,96
2021-08-13,27143,Sibley,Southeast,15028,1518,10
2021-08-13,27137,St. Louis,Northeast,199754,18638,323
2021-08-13,27145,Stearns,East Central,159256,23114,229
2021-08-13,27147,Steele,Southeast,36803,4136,19
2021-08-13,27149,Stevens,West Central,9753,946,11
2021-08-13,27151,Swift,Southwest,9345,1091,18
2021-08-13,27153,Todd,East Central,24582,2945,33
2021-08-13,27155,Traverse,West Central,3308,392,5
2021-08-13,27157,Wabasha,Southeast,21645,2127,3
2021-08-13,27159,Wadena,East Central,13773,1674,23
2021-08-13,27161,Waseca,Southeast,18691,2506,23
2021-08-13,27163,Washington,Metro suburbs,259201,28292,299
2021-08-13,27165,Watonwan,Southeast,10980,1385,9
2021-08-13,27167,Wilkin,West Central,6254,854,14
2021-08-13,27169,Winona,Southeast,50825,4799,52
2021-08-13,27171,Wright,East Central,136349,16859,155
2021-08-13,27173,Yellow Medicine,Southwest,9795,1170,20
