date,geoid,county,region,pop,cases,deaths
2020-11-08,27001,Aitkin,Northeast,15902,343,5
2020-11-08,27003,Anoka,Metro suburbs,353813,12436,175
2020-11-08,27005,Becker,West Central,34371,929,4
2020-11-08,27007,Beltrami,Northwest,46847,1248,13
2020-11-08,27009,Benton,East Central,40545,1540,21
2020-11-08,27011,Big Stone,Southwest,4989,215,1
2020-11-08,27013,Blue Earth,Southeast,67427,2535,7
2020-11-08,27015,Brown,Southeast,25111,570,5
2020-11-08,27017,Carlton,Northeast,35837,826,5
2020-11-08,27019,Carver,Metro suburbs,103551,2339,9
2020-11-08,27021,Cass,East Central,29519,676,7
2020-11-08,27023,Chippewa,Southwest,11924,561,4
2020-11-08,27025,Chisago,East Central,55922,1681,2
2020-11-08,27027,Clay,West Central,63955,3203,46
2020-11-08,27029,Clearwater,Northwest,8810,208,2
2020-11-08,27031,Cook,Northeast,5393,33,0
2020-11-08,27033,Cottonwood,Southwest,11277,383,0
2020-11-08,27035,Crow Wing,East Central,64889,1793,22
2020-11-08,27037,Dakota,Metro suburbs,425423,12661,147
2020-11-08,27039,Dodge,Southeast,20822,500,0
2020-11-08,27041,Douglas,West Central,37964,1161,11
2020-11-08,27043,Faribault,Southeast,13758,313,0
2020-11-08,27045,Fillmore,Southeast,21058,355,0
2020-11-08,27047,Freeborn,Southeast,30444,903,5
2020-11-08,27049,Goodhue,Southeast,46403,976,17
2020-11-08,27051,Grant,West Central,6021,139,5
2020-11-08,27053,Hennepin,Hennepin/Ramsey,1259428,42695,1023
2020-11-08,27055,Houston,Southeast,18578,344,2
2020-11-08,27057,Hubbard,Northwest,21332,631,9
2020-11-08,27059,Isanti,East Central,39966,882,8
2020-11-08,27061,Itasca,Northeast,45108,1056,17
2020-11-08,27063,Jackson,Southwest,9911,272,1
2020-11-08,27065,Kanabec,East Central,16207,307,10
2020-11-08,27067,Kandiyohi,Southwest,42855,2224,6
2020-11-08,27069,Kittson,Northwest,4248,105,1
2020-11-08,27071,Koochiching,Northeast,12440,206,5
2020-11-08,27073,Lac qui Parle,Southwest,6658,182,3
2020-11-08,27075,Lake,Northeast,10658,182,0
2020-11-08,27077,Lake of the Woods,Northwest,3758,63,1
2020-11-08,27079,Le Sueur,Southeast,28494,830,6
2020-11-08,27081,Lincoln,Southwest,5673,229,1
2020-11-08,27083,Lyon,Southwest,25629,1245,6
2020-11-08,27087,Mahnomen,Northwest,5519,155,3
2020-11-08,27089,Marshall,Northwest,9390,259,4
2020-11-08,27091,Martin,Southeast,19785,711,18
2020-11-08,27085,McLeod,Southwest,35873,881,4
2020-11-08,27093,Meeker,Southwest,23141,506,4
2020-11-08,27095,Mille Lacs,East Central,26139,748,21
2020-11-08,27097,Morrison,East Central,33169,1126,12
2020-11-08,27099,Mower,Southeast,40011,1683,21
2020-11-08,27101,Murray,Southwest,8276,351,3
2020-11-08,27103,Nicollet,Southeast,34220,953,20
2020-11-08,27105,Nobles,Southwest,21924,2614,22
2020-11-08,27107,Norman,Northwest,6475,201,4
2020-11-08,27109,Olmsted,Southeast,156277,4213,30
2020-11-08,27111,Otter Tail,West Central,58812,1302,9
2020-11-08,27113,Pennington,Northwest,14178,278,2
2020-11-08,27115,Pine,East Central,29483,753,2
2020-11-08,27117,Pipestone,Southwest,9047,447,17
2020-11-08,27119,Polk,Northwest,31529,1296,10
2020-11-08,27121,Pope,West Central,11097,243,1
2020-11-08,27123,Ramsey,Hennepin/Ramsey,550210,17822,406
2020-11-08,27125,Red Lake,Northwest,3999,116,2
2020-11-08,27127,Redwood,Southwest,15249,405,12
2020-11-08,27129,Renville,Southwest,14612,374,14
2020-11-08,27131,Rice,Southeast,66523,2145,15
2020-11-08,27133,Rock,Southwest,9414,438,9
2020-11-08,27135,Roseau,Northwest,15150,550,1
2020-11-08,27139,Scott,Metro suburbs,147381,4644,42
2020-11-08,27141,Sherburne,East Central,96036,2802,27
2020-11-08,27143,Sibley,Southeast,15028,351,3
2020-11-08,27137,St. Louis,Northeast,199754,4267,77
2020-11-08,27145,Stearns,East Central,159256,8023,60
2020-11-08,27147,Steele,Southeast,36803,1017,4
2020-11-08,27149,Stevens,West Central,9753,254,1
2020-11-08,27151,Swift,Southwest,9345,310,3
2020-11-08,27153,Todd,East Central,24582,1198,10
2020-11-08,27155,Traverse,West Central,3308,80,0
2020-11-08,27157,Wabasha,Southeast,21645,544,1
2020-11-08,27159,Wadena,East Central,13773,399,5
2020-11-08,27161,Waseca,Southeast,18691,1012,10
2020-11-08,27163,Washington,Metro suburbs,259201,8412,79
2020-11-08,27165,Watonwan,Southeast,10980,618,4
2020-11-08,27167,Wilkin,West Central,6254,195,4
2020-11-08,27169,Winona,Southeast,50825,1686,20
2020-11-08,27171,Wright,East Central,136349,3807,21
2020-11-08,27173,Yellow Medicine,Southwest,9795,395,7
