date,geoid,county,region,pop,cases,deaths
2022-03-25,27001,Aitkin,Northeast,15697,2942,60
2022-03-25,27003,Anoka,Metro suburbs,363887,98110,791
2022-03-25,27005,Becker,West Central,35183,8760,92
2022-03-25,27007,Beltrami,Northwest,46228,11953,124
2022-03-25,27009,Benton,East Central,41379,13977,174
2022-03-25,27011,Big Stone,Southwest,5166,1379,8
2022-03-25,27013,Blue Earth,Southeast,69112,17822,98
2022-03-25,27015,Brown,Southeast,25912,6516,79
2022-03-25,27017,Carlton,Northeast,36207,8839,96
2022-03-25,27019,Carver,Metro suburbs,106922,26531,116
2022-03-25,27021,Cass,East Central,30066,6983,80
2022-03-25,27023,Chippewa,Southwest,12598,3067,48
2022-03-25,27025,Chisago,East Central,56621,14473,120
2022-03-25,27027,Clay,West Central,65318,19717,122
2022-03-25,27029,Clearwater,Northwest,8524,2148,30
2022-03-25,27031,Cook,Northeast,5600,551,4
2022-03-25,27033,Cottonwood,Southwest,11517,3211,41
2022-03-25,27035,Crow Wing,East Central,66123,15887,167
2022-03-25,27037,Dakota,Metro suburbs,439882,109489,762
2022-03-25,27039,Dodge,Southeast,20867,5647,21
2022-03-25,27041,Douglas,West Central,39006,10849,116
2022-03-25,27043,Faribault,Southeast,13921,3741,50
2022-03-25,27045,Fillmore,Southeast,21228,4756,24
2022-03-25,27047,Freeborn,Southeast,30895,9042,73
2022-03-25,27049,Goodhue,Southeast,47582,13023,127
2022-03-25,27051,Grant,West Central,6074,1464,12
2022-03-25,27053,Hennepin,Hennepin/Ramsey,1281565,296976,2552
2022-03-25,27055,Houston,Southeast,18843,4506,18
2022-03-25,27057,Hubbard,Northwest,21344,4921,59
2022-03-25,27059,Isanti,East Central,41135,10063,117
2022-03-25,27061,Itasca,Northeast,45014,10986,144
2022-03-25,27063,Jackson,Southwest,9989,2138,17
2022-03-25,27065,Kanabec,East Central,16032,3477,55
2022-03-25,27067,Kandiyohi,Southwest,43732,13392,137
2022-03-25,27069,Kittson,Northwest,4207,1036,27
2022-03-25,27071,Koochiching,Northeast,12062,2700,37
2022-03-25,27073,Lac Qui Parle,Southwest,6719,1736,28
2022-03-25,27075,Lake,Northeast,10905,2063,28
2022-03-25,27077,Lake Of The Woods,Northwest,3763,763,6
2022-03-25,27079,Le Sueur,Southeast,28674,6454,50
2022-03-25,27081,Lincoln,Southwest,5640,1212,6
2022-03-25,27083,Lyon,Southwest,25269,7033,72
2022-03-25,27087,Mahnomen,Northwest,5411,1753,17
2022-03-25,27089,Marshall,Northwest,9040,2080,23
2022-03-25,27091,Martin,Southeast,20025,5565,64
2022-03-25,27085,Mcleod,Southwest,36771,10537,107
2022-03-25,27093,Meeker,Southwest,23400,5918,74
2022-03-25,27095,Mille Lacs,East Central,26459,7205,113
2022-03-25,27097,Morrison,East Central,34010,9063,104
2022-03-25,27099,Mower,Southeast,40029,11809,71
2022-03-25,27101,Murray,Southwest,8179,2026,16
2022-03-25,27103,Nicollet,Southeast,34454,7961,66
2022-03-25,27105,Nobles,Southwest,22290,6930,60
2022-03-25,27107,Norman,Northwest,6441,1489,13
2022-03-25,27109,Olmsted,Southeast,162847,40602,175
2022-03-25,27111,Otter Tail,West Central,60081,13504,164
2022-03-25,27113,Pennington,Northwest,13992,3532,41
2022-03-25,27115,Pine,East Central,28876,6987,67
2022-03-25,27117,Pipestone,Southwest,9424,1983,34
2022-03-25,27119,Polk,Northwest,31192,8834,104
2022-03-25,27121,Pope,West Central,11308,3023,17
2022-03-25,27123,Ramsey,Hennepin/Ramsey,552352,123468,1325
2022-03-25,27125,Red Lake,Northwest,3935,930,13
2022-03-25,27127,Redwood,Southwest,15425,3883,53
2022-03-25,27129,Renville,Southwest,14723,3727,56
2022-03-25,27131,Rice,Southeast,67097,17836,172
2022-03-25,27133,Rock,Southwest,9704,2325,33
2022-03-25,27135,Roseau,Northwest,15331,4460,44
2022-03-25,27139,Scott,Metro suburbs,150928,40014,256
2022-03-25,27141,Sherburne,East Central,97183,27171,179
2022-03-25,27143,Sibley,Southeast,14836,3493,23
2022-03-25,27137,St. Louis,Northeast,200231,46656,526
2022-03-25,27145,Stearns,East Central,158292,50638,364
2022-03-25,27147,Steele,Southeast,37406,10292,59
2022-03-25,27149,Stevens,West Central,9671,2622,13
2022-03-25,27151,Swift,Southwest,9838,2285,33
2022-03-25,27153,Todd,East Central,25262,6737,57
2022-03-25,27155,Traverse,West Central,3360,850,10
2022-03-25,27157,Wabasha,Southeast,21387,5552,16
2022-03-25,27159,Wadena,East Central,14065,4203,54
2022-03-25,27161,Waseca,Southeast,18968,5473,39
2022-03-25,27163,Washington,Metro suburbs,267568,66524,476
2022-03-25,27165,Watonwan,Southeast,11253,2973,23
2022-03-25,27167,Wilkin,West Central,6506,1653,22
2022-03-25,27169,Winona,Southeast,49671,12644,72
2022-03-25,27171,Wright,East Central,141337,36423,304
2022-03-25,27173,Yellow Medicine,Southwest,9528,2524,29
