date,geoid,county,region,pop,cases,deaths
2022-05-24,27001,Aitkin,Northeast,15834,3092,62
2022-05-24,27003,Anoka,Metro suburbs,350253,101891,799
2022-05-24,27005,Becker,West Central,34011,9020,94
2022-05-24,27007,Beltrami,Northwest,46403,12260,128
2022-05-24,27009,Benton,East Central,40129,14433,174
2022-05-24,27011,Big Stone,Southwest,4996,1431,9
2022-05-24,27013,Blue Earth,Southeast,66795,18490,101
2022-05-24,27015,Brown,Southeast,25163,6690,81
2022-05-24,27017,Carlton,Northeast,35633,9384,98
2022-05-24,27019,Carver,Metro suburbs,101949,27810,117
2022-05-24,27021,Cass,East Central,29268,7182,81
2022-05-24,27023,Chippewa,Southwest,11953,3159,48
2022-05-24,27025,Chisago,East Central,55315,14989,120
2022-05-24,27027,Clay,West Central,63446,20293,124
2022-05-24,27029,Clearwater,Northwest,8821,2182,30
2022-05-24,27031,Cook,Northeast,5376,599,4
2022-05-24,27033,Cottonwood,Southwest,11299,3259,41
2022-05-24,27035,Crow Wing,East Central,64217,16434,170
2022-05-24,27037,Dakota,Metro suburbs,421453,115254,778
2022-05-24,27039,Dodge,Southeast,20669,5947,21
2022-05-24,27041,Douglas,West Central,37513,11250,117
2022-05-24,27043,Faribault,Southeast,13801,3889,53
2022-05-24,27045,Fillmore,Southeast,20949,4981,24
2022-05-24,27047,Freeborn,Southeast,30463,9309,75
2022-05-24,27049,Goodhue,Southeast,46246,13756,137
2022-05-24,27051,Grant,West Central,5935,1517,12
2022-05-24,27053,Hennepin,Hennepin/Ramsey,1245837,318716,2601
2022-05-24,27055,Houston,Southeast,18648,4705,19
2022-05-24,27057,Hubbard,Northwest,21019,5044,59
2022-05-24,27059,Isanti,East Central,39430,10372,117
2022-05-24,27061,Itasca,Northeast,45141,11374,147
2022-05-24,27063,Jackson,Southwest,9954,2175,17
2022-05-24,27065,Kanabec,East Central,16089,3611,57
2022-05-24,27067,Kandiyohi,Southwest,42841,13756,139
2022-05-24,27069,Kittson,Northwest,4311,1055,27
2022-05-24,27071,Koochiching,Northeast,12515,2855,37
2022-05-24,27073,Lac Qui Parle,Southwest,6719,1780,29
2022-05-24,27075,Lake,Northeast,10560,2167,28
2022-05-24,27077,Lake Of The Woods,Northwest,3771,789,6
2022-05-24,27079,Le Sueur,Southeast,28242,6638,51
2022-05-24,27081,Lincoln,Southwest,5677,1228,6
2022-05-24,27083,Lyon,Southwest,25758,7173,74
2022-05-24,27087,Mahnomen,Northwest,5501,1823,18
2022-05-24,27089,Marshall,Northwest,9372,2135,24
2022-05-24,27091,Martin,Southeast,19852,5720,65
2022-05-24,27085,Mcleod,Southwest,35832,10886,108
2022-05-24,27093,Meeker,Southwest,23105,6055,75
2022-05-24,27095,Mille Lacs,East Central,25865,7436,114
2022-05-24,27097,Morrison,East Central,33064,9370,105
2022-05-24,27099,Mower,Southeast,39807,12163,74
2022-05-24,27101,Murray,Southwest,8296,2049,16
2022-05-24,27103,Nicollet,Southeast,33954,8422,66
2022-05-24,27105,Nobles,Southwest,21734,6993,60
2022-05-24,27107,Norman,Northwest,6520,1551,14
2022-05-24,27109,Olmsted,Southeast,154809,44414,187
2022-05-24,27111,Otter Tail,West Central,58195,13875,168
2022-05-24,27113,Pennington,Northwest,14183,3733,41
2022-05-24,27115,Pine,East Central,29223,7298,67
2022-05-24,27117,Pipestone,Southwest,9191,2022,34
2022-05-24,27119,Polk,Northwest,31521,9012,107
2022-05-24,27121,Pope,West Central,11048,3164,17
2022-05-24,27123,Ramsey,Hennepin/Ramsey,544442,131148,1356
2022-05-24,27125,Red Lake,Northwest,4015,957,13
2022-05-24,27127,Redwood,Southwest,15261,4005,54
2022-05-24,27129,Renville,Southwest,14652,3817,56
2022-05-24,27131,Rice,Southeast,66185,18537,176
2022-05-24,27133,Rock,Southwest,9402,2350,34
2022-05-24,27135,Roseau,Northwest,15361,4556,44
2022-05-24,27139,Scott,Metro suburbs,145275,41728,262
2022-05-24,27141,Sherburne,East Central,94463,27910,181
2022-05-24,27143,Sibley,Southeast,14892,3629,24
2022-05-24,27137,St. Louis,Northeast,199759,49581,534
2022-05-24,27145,Stearns,East Central,158452,52154,369
2022-05-24,27147,Steele,Southeast,36683,10732,62
2022-05-24,27149,Stevens,West Central,9789,2714,13
2022-05-24,27151,Swift,Southwest,9359,2329,33
2022-05-24,27153,Todd,East Central,24494,6953,58
2022-05-24,27155,Traverse,West Central,3311,879,10
2022-05-24,27157,Wabasha,Southeast,21537,5862,19
2022-05-24,27159,Wadena,East Central,13654,4298,55
2022-05-24,27161,Waseca,Southeast,18740,5648,39
2022-05-24,27163,Washington,Metro suburbs,255938,70193,485
2022-05-24,27165,Watonwan,Southeast,10972,3000,23
2022-05-24,27167,Wilkin,West Central,6291,1670,22
2022-05-24,27169,Winona,Southeast,50725,13359,73
2022-05-24,27171,Wright,East Central,134438,37497,305
2022-05-24,27173,Yellow Medicine,Southwest,9814,2603,29
