date,geoid,county,region,pop,cases,deaths
2020-10-18,27001,Aitkin,Northeast,15902,151,1
2020-10-18,27003,Anoka,Metro suburbs,353813,7955,148
2020-10-18,27005,Becker,West Central,34371,483,3
2020-10-18,27007,Beltrami,Northwest,46847,753,7
2020-10-18,27009,Benton,East Central,40545,826,5
2020-10-18,27011,Big Stone,Southwest,4989,127,0
2020-10-18,27013,Blue Earth,Southeast,67427,1958,7
2020-10-18,27015,Brown,Southeast,25111,290,3
2020-10-18,27017,Carlton,Northeast,35837,372,1
2020-10-18,27019,Carver,Metro suburbs,103551,1686,7
2020-10-18,27021,Cass,East Central,29519,304,5
2020-10-18,27023,Chippewa,Southwest,11924,373,3
2020-10-18,27025,Chisago,East Central,55922,831,2
2020-10-18,27027,Clay,West Central,63955,2008,43
2020-10-18,27029,Clearwater,Northwest,8810,74,0
2020-10-18,27031,Cook,Northeast,5393,11,0
2020-10-18,27033,Cottonwood,Southwest,11277,261,0
2020-10-18,27035,Crow Wing,East Central,64889,868,21
2020-10-18,27037,Dakota,Metro suburbs,425423,9146,133
2020-10-18,27039,Dodge,Southeast,20822,360,0
2020-10-18,27041,Douglas,West Central,37964,592,3
2020-10-18,27043,Faribault,Southeast,13758,208,0
2020-10-18,27045,Fillmore,Southeast,21058,235,0
2020-10-18,27047,Freeborn,Southeast,30444,631,4
2020-10-18,27049,Goodhue,Southeast,46403,497,11
2020-10-18,27051,Grant,West Central,6021,86,4
2020-10-18,27053,Hennepin,Hennepin/Ramsey,1259428,32050,965
2020-10-18,27055,Houston,Southeast,18578,180,1
2020-10-18,27057,Hubbard,Northwest,21332,301,2
2020-10-18,27059,Isanti,East Central,39966,480,3
2020-10-18,27061,Itasca,Northeast,45108,671,17
2020-10-18,27063,Jackson,Southwest,9911,189,1
2020-10-18,27065,Kanabec,East Central,16207,187,10
2020-10-18,27067,Kandiyohi,Southwest,42855,1519,4
2020-10-18,27069,Kittson,Northwest,4248,27,0
2020-10-18,27071,Koochiching,Northeast,12440,160,4
2020-10-18,27073,Lac qui Parle,Southwest,6658,122,2
2020-10-18,27075,Lake,Northeast,10658,100,0
2020-10-18,27077,Lake of the Woods,Northwest,3758,40,1
2020-10-18,27079,Le Sueur,Southeast,28494,582,5
2020-10-18,27081,Lincoln,Southwest,5673,164,0
2020-10-18,27083,Lyon,Southwest,25629,914,6
2020-10-18,27087,Mahnomen,Northwest,5519,91,1
2020-10-18,27089,Marshall,Northwest,9390,86,1
2020-10-18,27091,Martin,Southeast,19785,584,16
2020-10-18,27085,McLeod,Southwest,35873,566,3
2020-10-18,27093,Meeker,Southwest,23141,304,3
2020-10-18,27095,Mille Lacs,East Central,26139,346,7
2020-10-18,27097,Morrison,East Central,33169,577,6
2020-10-18,27099,Mower,Southeast,40011,1489,12
2020-10-18,27101,Murray,Southwest,8276,244,3
2020-10-18,27103,Nicollet,Southeast,34220,664,17
2020-10-18,27105,Nobles,Southwest,21924,2117,16
2020-10-18,27107,Norman,Northwest,6475,93,0
2020-10-18,27109,Olmsted,Southeast,156277,3050,29
2020-10-18,27111,Otter Tail,West Central,58812,720,6
2020-10-18,27113,Pennington,Northwest,14178,162,1
2020-10-18,27115,Pine,East Central,29483,504,0
2020-10-18,27117,Pipestone,Southwest,9047,324,16
2020-10-18,27119,Polk,Northwest,31529,489,4
2020-10-18,27121,Pope,West Central,11097,142,0
2020-10-18,27123,Ramsey,Hennepin/Ramsey,550210,13185,346
2020-10-18,27125,Red Lake,Northwest,3999,56,2
2020-10-18,27127,Redwood,Southwest,15249,248,10
2020-10-18,27129,Renville,Southwest,14612,225,11
2020-10-18,27131,Rice,Southeast,66523,1562,9
2020-10-18,27133,Rock,Southwest,9414,286,1
2020-10-18,27135,Roseau,Northwest,15150,189,0
2020-10-18,27139,Scott,Metro suburbs,147381,3156,34
2020-10-18,27141,Sherburne,East Central,96036,1532,21
2020-10-18,27143,Sibley,Southeast,15028,235,3
2020-10-18,27137,St. Louis,Northeast,199754,2585,63
2020-10-18,27145,Stearns,East Central,159256,5255,34
2020-10-18,27147,Steele,Southeast,36803,716,2
2020-10-18,27149,Stevens,West Central,9753,163,1
2020-10-18,27151,Swift,Southwest,9345,191,1
2020-10-18,27153,Todd,East Central,24582,692,2
2020-10-18,27155,Traverse,West Central,3308,49,0
2020-10-18,27157,Wabasha,Southeast,21645,320,0
2020-10-18,27159,Wadena,East Central,13773,179,0
2020-10-18,27161,Waseca,Southeast,18691,908,9
2020-10-18,27163,Washington,Metro suburbs,259201,5172,67
2020-10-18,27165,Watonwan,Southeast,10980,563,4
2020-10-18,27167,Wilkin,West Central,6254,122,4
2020-10-18,27169,Winona,Southeast,50825,1167,18
2020-10-18,27171,Wright,East Central,136349,2247,14
2020-10-18,27173,Yellow Medicine,Southwest,9795,265,5
