date,geoid,county,region,pop,cases,deaths
2022-01-03,27001,Aitkin,Northeast,15697,2425,54
2022-01-03,27003,Anoka,Metro suburbs,363887,72285,678
2022-01-03,27005,Becker,West Central,35183,6635,81
2022-01-03,27007,Beltrami,Northwest,46228,8822,111
2022-01-03,27009,Benton,East Central,41379,10066,141
2022-01-03,27011,Big Stone,Southwest,5166,1017,7
2022-01-03,27013,Blue Earth,Southeast,69112,12764,82
2022-01-03,27015,Brown,Southeast,25912,5046,66
2022-01-03,27017,Carlton,Northeast,36207,6129,80
2022-01-03,27019,Carver,Metro suburbs,106922,18935,90
2022-01-03,27021,Cass,East Central,30066,5394,64
2022-01-03,27023,Chippewa,Southwest,12598,2353,43
2022-01-03,27025,Chisago,East Central,56621,11064,101
2022-01-03,27027,Clay,West Central,65318,13227,113
2022-01-03,27029,Clearwater,Northwest,8524,1693,25
2022-01-03,27031,Cook,Northeast,5600,364,1
2022-01-03,27033,Cottonwood,Southwest,11517,2491,34
2022-01-03,27035,Crow Wing,East Central,66123,12232,139
2022-01-03,27037,Dakota,Metro suburbs,439882,77054,658
2022-01-03,27039,Dodge,Southeast,20867,3991,13
2022-01-03,27041,Douglas,West Central,39006,8534,105
2022-01-03,27043,Faribault,Southeast,13921,2852,41
2022-01-03,27045,Fillmore,Southeast,21228,3464,17
2022-01-03,27047,Freeborn,Southeast,30895,6385,52
2022-01-03,27049,Goodhue,Southeast,47582,9303,109
2022-01-03,27051,Grant,West Central,6074,1122,12
2022-01-03,27053,Hennepin,Hennepin/Ramsey,1281565,206084,2189
2022-01-03,27055,Houston,Southeast,18843,3177,18
2022-01-03,27057,Hubbard,Northwest,21344,3807,51
2022-01-03,27059,Isanti,East Central,41135,7871,98
2022-01-03,27061,Itasca,Northeast,45014,8511,114
2022-01-03,27063,Jackson,Southwest,9989,1733,16
2022-01-03,27065,Kanabec,East Central,16032,2828,45
2022-01-03,27067,Kandiyohi,Southwest,43732,10532,118
2022-01-03,27069,Kittson,Northwest,4207,858,24
2022-01-03,27071,Koochiching,Northeast,12062,1999,29
2022-01-03,27073,Lac qui Parle,Southwest,6719,1341,26
2022-01-03,27075,Lake,Northeast,10905,1477,26
2022-01-03,27077,Lake of the Woods,Northwest,3763,566,5
2022-01-03,27079,Le Sueur,Southeast,28674,5090,42
2022-01-03,27081,Lincoln,Southwest,5640,953,5
2022-01-03,27083,Lyon,Southwest,25269,5651,66
2022-01-03,27087,Mahnomen,Northwest,5411,1164,16
2022-01-03,27089,Marshall,Northwest,9040,1661,23
2022-01-03,27091,Martin,Southeast,20025,4251,52
2022-01-03,27085,McLeod,Southwest,36771,7916,93
2022-01-03,27093,Meeker,Southwest,23400,4746,67
2022-01-03,27095,Mille Lacs,East Central,26459,5840,93
2022-01-03,27097,Morrison,East Central,34010,7181,87
2022-01-03,27099,Mower,Southeast,40029,7992,55
2022-01-03,27101,Murray,Southwest,8179,1621,14
2022-01-03,27103,Nicollet,Southeast,34454,5741,62
2022-01-03,27105,Nobles,Southwest,22290,5494,56
2022-01-03,27107,Norman,Northwest,6441,1094,10
2022-01-03,27109,Olmsted,Southeast,162847,25152,142
2022-01-03,27111,Otter Tail,West Central,60081,10576,144
2022-01-03,27113,Pennington,Northwest,13992,2675,32
2022-01-03,27115,Pine,East Central,28876,5688,48
2022-01-03,27117,Pipestone,Southwest,9424,1627,30
2022-01-03,27119,Polk,Northwest,31192,6367,91
2022-01-03,27121,Pope,West Central,11308,2282,14
2022-01-03,27123,Ramsey,Hennepin/Ramsey,552352,85048,1132
2022-01-03,27125,Red Lake,Northwest,3935,737,11
2022-01-03,27127,Redwood,Southwest,15425,3037,49
2022-01-03,27129,Renville,Southwest,14723,2879,52
2022-01-03,27131,Rice,Southeast,67097,12595,149
2022-01-03,27133,Rock,Southwest,9704,1868,32
2022-01-03,27135,Roseau,Northwest,15331,3412,37
2022-01-03,27139,Scott,Metro suburbs,150928,29436,213
2022-01-03,27141,Sherburne,East Central,97183,21026,154
2022-01-03,27143,Sibley,Southeast,14836,2803,20
2022-01-03,27137,St. Louis,Northeast,200231,33042,454
2022-01-03,27145,Stearns,East Central,158292,37250,314
2022-01-03,27147,Steele,Southeast,37406,7572,42
2022-01-03,27149,Stevens,West Central,9671,1885,11
2022-01-03,27151,Swift,Southwest,9838,1831,30
2022-01-03,27153,Todd,East Central,25262,5300,52
2022-01-03,27155,Traverse,West Central,3360,632,8
2022-01-03,NA,Unknown/missing,NA,NA,625,0
2022-01-03,27157,Wabasha,Southeast,21387,4126,12
2022-01-03,27159,Wadena,East Central,14065,3251,44
2022-01-03,27161,Waseca,Southeast,18968,4297,35
2022-01-03,27163,Washington,Metro suburbs,267568,46308,409
2022-01-03,27165,Watonwan,Southeast,11253,2177,21
2022-01-03,27167,Wilkin,West Central,6506,1296,17
2022-01-03,27169,Winona,Southeast,49671,8518,63
2022-01-03,27171,Wright,East Central,141337,28816,260
2022-01-03,27173,Yellow Medicine,Southwest,9528,2026,25
