date,geoid,county,region,pop,cases,deaths
2020-12-29,27001,Aitkin,Northeast,15902,1015,32
2020-12-29,27003,Anoka,Metro suburbs,353813,28773,320
2020-12-29,27005,Becker,West Central,34371,2662,33
2020-12-29,27007,Beltrami,Northwest,46847,2854,38
2020-12-29,27009,Benton,East Central,40545,3853,76
2020-12-29,27011,Big Stone,Southwest,4989,429,3
2020-12-29,27013,Blue Earth,Southeast,67427,4994,28
2020-12-29,27015,Brown,Southeast,25111,1992,30
2020-12-29,27017,Carlton,Northeast,35837,2572,36
2020-12-29,27019,Carver,Metro suburbs,103551,6394,33
2020-12-29,27021,Cass,East Central,29519,1906,19
2020-12-29,27023,Chippewa,Southwest,11924,1261,23
2020-12-29,27025,Chisago,East Central,55922,4106,27
2020-12-29,27027,Clay,West Central,63955,6129,77
2020-12-29,27029,Clearwater,Northwest,8810,650,13
2020-12-29,27031,Cook,Northeast,5393,104,0
2020-12-29,27033,Cottonwood,Southwest,11277,1211,14
2020-12-29,27035,Crow Wing,East Central,64889,4483,59
2020-12-29,27037,Dakota,Metro suburbs,425423,29890,272
2020-12-29,27039,Dodge,Southeast,20822,1151,4
2020-12-29,27041,Douglas,West Central,37964,3462,58
2020-12-29,27043,Faribault,Southeast,13758,890,10
2020-12-29,27045,Fillmore,Southeast,21058,1081,0
2020-12-29,27047,Freeborn,Southeast,30444,1940,17
2020-12-29,27049,Goodhue,Southeast,46403,2995,40
2020-12-29,27051,Grant,West Central,6021,383,7
2020-12-29,27053,Hennepin,Hennepin/Ramsey,1259428,85482,1365
2020-12-29,27055,Houston,Southeast,18578,1164,12
2020-12-29,27057,Hubbard,Northwest,21332,1384,37
2020-12-29,27059,Isanti,East Central,39966,2606,31
2020-12-29,27061,Itasca,Northeast,45108,2671,34
2020-12-29,27063,Jackson,Southwest,9911,781,8
2020-12-29,27065,Kanabec,East Central,16207,923,18
2020-12-29,27067,Kandiyohi,Southwest,42855,5365,64
2020-12-29,27069,Kittson,Northwest,4248,341,18
2020-12-29,27071,Koochiching,Northeast,12440,543,8
2020-12-29,27073,Lac qui Parle,Southwest,6658,593,14
2020-12-29,27075,Lake,Northeast,10658,539,15
2020-12-29,27077,Lake of the Woods,Northwest,3758,151,1
2020-12-29,27079,Le Sueur,Southeast,28494,1922,15
2020-12-29,27081,Lincoln,Southwest,5673,447,1
2020-12-29,27083,Lyon,Southwest,25629,2810,29
2020-12-29,27087,Mahnomen,Northwest,5519,390,7
2020-12-29,27089,Marshall,Northwest,9390,671,12
2020-12-29,27091,Martin,Southeast,19785,1558,25
2020-12-29,27085,McLeod,Southwest,35873,3046,39
2020-12-29,27093,Meeker,Southwest,23141,1865,31
2020-12-29,27095,Mille Lacs,East Central,26139,2014,43
2020-12-29,27097,Morrison,East Central,33169,2885,41
2020-12-29,27099,Mower,Southeast,40011,3299,24
2020-12-29,27101,Murray,Southwest,8276,747,5
2020-12-29,27103,Nicollet,Southeast,34220,2053,30
2020-12-29,27105,Nobles,Southwest,21924,3508,45
2020-12-29,27107,Norman,Northwest,6475,408,8
2020-12-29,27109,Olmsted,Southeast,156277,9084,58
2020-12-29,27111,Otter Tail,West Central,58812,4163,49
2020-12-29,27113,Pennington,Northwest,14178,895,14
2020-12-29,27115,Pine,East Central,29483,2440,12
2020-12-29,27117,Pipestone,Southwest,9047,864,21
2020-12-29,27119,Polk,Northwest,31529,3181,48
2020-12-29,27121,Pope,West Central,11097,687,4
2020-12-29,27123,Ramsey,Hennepin/Ramsey,550210,36756,672
2020-12-29,27125,Red Lake,Northwest,3999,307,3
2020-12-29,27127,Redwood,Southwest,15249,1302,26
2020-12-29,27129,Renville,Southwest,14612,1286,38
2020-12-29,27131,Rice,Southeast,66523,5463,52
2020-12-29,27133,Rock,Southwest,9414,1011,10
2020-12-29,27135,Roseau,Northwest,15150,1596,14
2020-12-29,27139,Scott,Metro suburbs,147381,10886,78
2020-12-29,27141,Sherburne,East Central,96036,7591,57
2020-12-29,27143,Sibley,Southeast,15028,999,5
2020-12-29,27137,St. Louis,Northeast,199754,12365,198
2020-12-29,27145,Stearns,East Central,159256,16811,170
2020-12-29,27147,Steele,Southeast,36803,2484,9
2020-12-29,27149,Stevens,West Central,9753,665,6
2020-12-29,27151,Swift,Southwest,9345,785,14
2020-12-29,27153,Todd,East Central,24582,2219,26
2020-12-29,27155,Traverse,West Central,3308,203,2
2020-12-29,27157,Wabasha,Southeast,21645,1472,2
2020-12-29,27159,Wadena,East Central,13773,1113,12
2020-12-29,27161,Waseca,Southeast,18691,1717,12
2020-12-29,27163,Washington,Metro suburbs,259201,18288,181
2020-12-29,27165,Watonwan,Southeast,10980,1021,7
2020-12-29,27167,Wilkin,West Central,6254,578,7
2020-12-29,27169,Winona,Southeast,50825,3530,42
2020-12-29,27171,Wright,East Central,136349,10722,84
2020-12-29,27173,Yellow Medicine,Southwest,9795,858,14
