date,geoid,county,region,pop,cases,deaths
2021-09-27,27001,Aitkin,Northeast,15902,1598,39
2021-09-27,27003,Anoka,Metro suburbs,353813,49151,487
2021-09-27,27005,Becker,West Central,34371,4595,61
2021-09-27,27007,Beltrami,Northwest,46847,5382,72
2021-09-27,27009,Benton,East Central,40545,6672,102
2021-09-27,27011,Big Stone,Southwest,4989,704,4
2021-09-27,27013,Blue Earth,Southeast,67427,8920,47
2021-09-27,27015,Brown,Southeast,25111,3615,44
2021-09-27,27017,Carlton,Northeast,35837,4004,60
2021-09-27,27019,Carver,Metro suburbs,103551,12418,53
2021-09-27,27021,Cass,East Central,29519,3573,38
2021-09-27,27023,Chippewa,Southwest,11924,1736,39
2021-09-27,27025,Chisago,East Central,55922,7365,58
2021-09-27,27027,Clay,West Central,63955,9396,97
2021-09-27,27029,Clearwater,Northwest,8810,1116,18
2021-09-27,27031,Cook,Northeast,5393,215,0
2021-09-27,27033,Cottonwood,Southwest,11277,1805,24
2021-09-27,27035,Crow Wing,East Central,64889,8123,103
2021-09-27,27037,Dakota,Metro suburbs,425423,53221,503
2021-09-27,27039,Dodge,Southeast,20822,2503,5
2021-09-27,27041,Douglas,West Central,37964,5524,84
2021-09-27,27043,Faribault,Southeast,13758,1861,25
2021-09-27,27045,Fillmore,Southeast,21058,2051,10
2021-09-27,27047,Freeborn,Southeast,30444,4400,42
2021-09-27,27049,Goodhue,Southeast,46403,5631,81
2021-09-27,27051,Grant,West Central,6021,693,8
2021-09-27,27053,Hennepin,Hennepin/Ramsey,1259428,143126,1869
2021-09-27,27055,Houston,Southeast,18578,2118,17
2021-09-27,27057,Hubbard,Northwest,21332,2442,41
2021-09-27,27059,Isanti,East Central,39966,5036,70
2021-09-27,27061,Itasca,Northeast,45108,5344,72
2021-09-27,27063,Jackson,Southwest,9911,1364,12
2021-09-27,27065,Kanabec,East Central,16207,1689,29
2021-09-27,27067,Kandiyohi,Southwest,42855,7558,92
2021-09-27,27069,Kittson,Northwest,4248,544,22
2021-09-27,27071,Koochiching,Northeast,12440,1259,19
2021-09-27,27073,Lac qui Parle,Southwest,6658,894,24
2021-09-27,27075,Lake,Northeast,10658,951,21
2021-09-27,27077,Lake of the Woods,Northwest,3758,420,4
2021-09-27,27079,Le Sueur,Southeast,28494,3494,30
2021-09-27,27081,Lincoln,Southwest,5673,677,4
2021-09-27,27083,Lyon,Southwest,25629,4046,54
2021-09-27,27087,Mahnomen,Northwest,5519,738,9
2021-09-27,27089,Marshall,Northwest,9390,1087,19
2021-09-27,27091,Martin,Southeast,19785,2741,33
2021-09-27,27085,McLeod,Southwest,35873,5225,65
2021-09-27,27093,Meeker,Southwest,23141,3153,49
2021-09-27,27095,Mille Lacs,East Central,26139,3647,60
2021-09-27,27097,Morrison,East Central,33169,4812,63
2021-09-27,27099,Mower,Southeast,40011,5799,38
2021-09-27,27101,Murray,Southwest,8276,1180,10
2021-09-27,27103,Nicollet,Southeast,34220,3897,49
2021-09-27,27105,Nobles,Southwest,21924,4570,50
2021-09-27,27107,Norman,Northwest,6475,688,9
2021-09-27,27109,Olmsted,Southeast,156277,16347,112
2021-09-27,27111,Otter Tail,West Central,58812,6955,97
2021-09-27,27113,Pennington,Northwest,14178,1965,22
2021-09-27,27115,Pine,East Central,29483,3856,27
2021-09-27,27117,Pipestone,Southwest,9047,1263,27
2021-09-27,27119,Polk,Northwest,31529,4470,75
2021-09-27,27121,Pope,West Central,11097,1346,8
2021-09-27,27123,Ramsey,Hennepin/Ramsey,550210,59611,953
2021-09-27,27125,Red Lake,Northwest,3999,508,8
2021-09-27,27127,Redwood,Southwest,15249,2083,42
2021-09-27,27129,Renville,Southwest,14612,2054,48
2021-09-27,27131,Rice,Southeast,66523,9317,125
2021-09-27,27133,Rock,Southwest,9414,1436,19
2021-09-27,27135,Roseau,Northwest,15150,2392,24
2021-09-27,27139,Scott,Metro suburbs,147381,20111,146
2021-09-27,27141,Sherburne,East Central,96036,13912,106
2021-09-27,27143,Sibley,Southeast,15028,1818,12
2021-09-27,27137,St. Louis,Northeast,199754,21005,339
2021-09-27,27145,Stearns,East Central,159256,25556,242
2021-09-27,27147,Steele,Southeast,36803,5232,21
2021-09-27,27149,Stevens,West Central,9753,1098,11
2021-09-27,27151,Swift,Southwest,9345,1207,19
2021-09-27,27153,Todd,East Central,24582,3351,35
2021-09-27,27155,Traverse,West Central,3308,446,5
2021-09-27,27157,Wabasha,Southeast,21645,2517,5
2021-09-27,27159,Wadena,East Central,13773,1951,27
2021-09-27,27161,Waseca,Southeast,18691,2999,26
2021-09-27,27163,Washington,Metro suburbs,259201,31337,316
2021-09-27,27165,Watonwan,Southeast,10980,1581,11
2021-09-27,27167,Wilkin,West Central,6254,912,14
2021-09-27,27169,Winona,Southeast,50825,5668,52
2021-09-27,27171,Wright,East Central,136349,19048,166
2021-09-27,27173,Yellow Medicine,Southwest,9795,1298,20
