date,geoid,county,region,pop,cases,deaths
2021-08-10,27001,Aitkin,Northeast,15902,1419,37
2021-08-10,27003,Anoka,Metro suburbs,353813,44012,466
2021-08-10,27005,Becker,West Central,34371,3933,58
2021-08-10,27007,Beltrami,Northwest,46847,4199,63
2021-08-10,27009,Benton,East Central,40545,5936,98
2021-08-10,27011,Big Stone,Southwest,4989,618,4
2021-08-10,27013,Blue Earth,Southeast,67427,7809,44
2021-08-10,27015,Brown,Southeast,25111,3116,40
2021-08-10,27017,Carlton,Northeast,35837,3607,58
2021-08-10,27019,Carver,Metro suburbs,103551,10915,49
2021-08-10,27021,Cass,East Central,29519,2926,33
2021-08-10,27023,Chippewa,Southwest,11924,1555,39
2021-08-10,27025,Chisago,East Central,55922,6397,55
2021-08-10,27027,Clay,West Central,63955,8351,92
2021-08-10,27029,Clearwater,Northwest,8810,914,17
2021-08-10,27031,Cook,Northeast,5393,177,0
2021-08-10,27033,Cottonwood,Southwest,11277,1690,24
2021-08-10,27035,Crow Wing,East Central,64889,7003,99
2021-08-10,27037,Dakota,Metro suburbs,425423,48040,480
2021-08-10,27039,Dodge,Southeast,20822,1983,3
2021-08-10,27041,Douglas,West Central,37964,4860,81
2021-08-10,27043,Faribault,Southeast,13758,1595,20
2021-08-10,27045,Fillmore,Southeast,21058,1657,10
2021-08-10,27047,Freeborn,Southeast,30444,3614,36
2021-08-10,27049,Goodhue,Southeast,46403,4940,75
2021-08-10,27051,Grant,West Central,6021,601,8
2021-08-10,27053,Hennepin,Hennepin/Ramsey,1259428,129038,1811
2021-08-10,27055,Houston,Southeast,18578,1805,16
2021-08-10,27057,Hubbard,Northwest,21332,2023,41
2021-08-10,27059,Isanti,East Central,39966,4511,68
2021-08-10,27061,Itasca,Northeast,45108,4699,69
2021-08-10,27063,Jackson,Southwest,9911,1243,12
2021-08-10,27065,Kanabec,East Central,16207,1498,29
2021-08-10,27067,Kandiyohi,Southwest,42855,6844,85
2021-08-10,27069,Kittson,Northwest,4248,497,22
2021-08-10,27071,Koochiching,Northeast,12440,977,19
2021-08-10,27073,Lac qui Parle,Southwest,6658,763,22
2021-08-10,27075,Lake,Northeast,10658,859,21
2021-08-10,27077,Lake of the Woods,Northwest,3758,352,4
2021-08-10,27079,Le Sueur,Southeast,28494,3054,28
2021-08-10,27081,Lincoln,Southwest,5673,595,3
2021-08-10,27083,Lyon,Southwest,25629,3696,54
2021-08-10,27087,Mahnomen,Northwest,5519,569,9
2021-08-10,27089,Marshall,Northwest,9390,907,18
2021-08-10,27091,Martin,Southeast,19785,2392,33
2021-08-10,27085,McLeod,Southwest,35873,4431,61
2021-08-10,27093,Meeker,Southwest,23141,2721,45
2021-08-10,27095,Mille Lacs,East Central,26139,3188,58
2021-08-10,27097,Morrison,East Central,33169,4340,62
2021-08-10,27099,Mower,Southeast,40011,4860,34
2021-08-10,27101,Murray,Southwest,8276,1084,10
2021-08-10,27103,Nicollet,Southeast,34220,3380,45
2021-08-10,27105,Nobles,Southwest,21924,4147,50
2021-08-10,27107,Norman,Northwest,6475,563,9
2021-08-10,27109,Olmsted,Southeast,156277,13853,104
2021-08-10,27111,Otter Tail,West Central,58812,6023,87
2021-08-10,27113,Pennington,Northwest,14178,1553,20
2021-08-10,27115,Pine,East Central,29483,3427,23
2021-08-10,27117,Pipestone,Southwest,9047,1173,26
2021-08-10,27119,Polk,Northwest,31529,3946,73
2021-08-10,27121,Pope,West Central,11097,1158,7
2021-08-10,27123,Ramsey,Hennepin/Ramsey,550210,54083,915
2021-08-10,27125,Red Lake,Northwest,3999,406,7
2021-08-10,27127,Redwood,Southwest,15249,1807,41
2021-08-10,27129,Renville,Southwest,14612,1859,46
2021-08-10,27131,Rice,Southeast,66523,8402,112
2021-08-10,27133,Rock,Southwest,9414,1314,19
2021-08-10,27135,Roseau,Northwest,15150,2146,21
2021-08-10,27139,Scott,Metro suburbs,147381,17958,139
2021-08-10,27141,Sherburne,East Central,96036,12302,96
2021-08-10,27143,Sibley,Southeast,15028,1500,10
2021-08-10,27137,St. Louis,Northeast,199754,18538,322
2021-08-10,27145,Stearns,East Central,159256,23030,228
2021-08-10,27147,Steele,Southeast,36803,4084,19
2021-08-10,27149,Stevens,West Central,9753,935,11
2021-08-10,27151,Swift,Southwest,9345,1084,18
2021-08-10,27153,Todd,East Central,24582,2934,33
2021-08-10,27155,Traverse,West Central,3308,390,5
2021-08-10,27157,Wabasha,Southeast,21645,2110,3
2021-08-10,27159,Wadena,East Central,13773,1670,23
2021-08-10,27161,Waseca,Southeast,18691,2477,23
2021-08-10,27163,Washington,Metro suburbs,259201,28119,299
2021-08-10,27165,Watonwan,Southeast,10980,1377,9
2021-08-10,27167,Wilkin,West Central,6254,850,13
2021-08-10,27169,Winona,Southeast,50825,4734,52
2021-08-10,27171,Wright,East Central,136349,16763,154
2021-08-10,27173,Yellow Medicine,Southwest,9795,1162,20
