date,geoid,county,region,pop,cases,deaths
2021-12-01,27001,Aitkin,Northeast,15697,2224,50
2021-12-01,27003,Anoka,Metro suburbs,363887,64112,577
2021-12-01,27005,Becker,West Central,35183,6285,74
2021-12-01,27007,Beltrami,Northwest,46228,8169,97
2021-12-01,27009,Benton,East Central,41379,9033,125
2021-12-01,27011,Big Stone,Southwest,5166,948,5
2021-12-01,27013,Blue Earth,Southeast,69112,11479,70
2021-12-01,27015,Brown,Southeast,25912,4707,59
2021-12-01,27017,Carlton,Northeast,36207,5469,74
2021-12-01,27019,Carver,Metro suburbs,106922,16706,69
2021-12-01,27021,Cass,East Central,30066,5012,53
2021-12-01,27023,Chippewa,Southwest,12598,2205,42
2021-12-01,27025,Chisago,East Central,56621,9953,79
2021-12-01,27027,Clay,West Central,65318,12104,105
2021-12-01,27029,Clearwater,Northwest,8524,1580,20
2021-12-01,27031,Cook,Northeast,5600,307,1
2021-12-01,27033,Cottonwood,Southwest,11517,2301,32
2021-12-01,27035,Crow Wing,East Central,66123,11213,123
2021-12-01,27037,Dakota,Metro suburbs,439882,67683,587
2021-12-01,27039,Dodge,Southeast,20867,3611,12
2021-12-01,27041,Douglas,West Central,39006,7875,101
2021-12-01,27043,Faribault,Southeast,13921,2582,33
2021-12-01,27045,Fillmore,Southeast,21228,3053,15
2021-12-01,27047,Freeborn,Southeast,30895,5612,46
2021-12-01,27049,Goodhue,Southeast,47582,8117,98
2021-12-01,27051,Grant,West Central,6074,1015,10
2021-12-01,27053,Hennepin,Hennepin/Ramsey,1281565,178683,2038
2021-12-01,27055,Houston,Southeast,18843,2720,17
2021-12-01,27057,Hubbard,Northwest,21344,3552,49
2021-12-01,27059,Isanti,East Central,41135,7007,83
2021-12-01,27061,Itasca,Northeast,45014,7722,99
2021-12-01,27063,Jackson,Southwest,9989,1610,16
2021-12-01,27065,Kanabec,East Central,16032,2501,36
2021-12-01,27067,Kandiyohi,Southwest,43732,9815,108
2021-12-01,27069,Kittson,Northwest,4207,732,23
2021-12-01,27071,Koochiching,Northeast,12062,1767,25
2021-12-01,27073,Lac qui Parle,Southwest,6719,1230,25
2021-12-01,27075,Lake,Northeast,10905,1329,24
2021-12-01,27077,Lake of the Woods,Northwest,3763,526,5
2021-12-01,27079,Le Sueur,Southeast,28674,4597,34
2021-12-01,27081,Lincoln,Southwest,5640,880,5
2021-12-01,27083,Lyon,Southwest,25269,5284,61
2021-12-01,27087,Mahnomen,Northwest,5411,1060,14
2021-12-01,27089,Marshall,Northwest,9040,1535,22
2021-12-01,27091,Martin,Southeast,20025,3865,44
2021-12-01,27085,McLeod,Southwest,36771,7130,84
2021-12-01,27093,Meeker,Southwest,23400,4334,58
2021-12-01,27095,Mille Lacs,East Central,26459,5324,79
2021-12-01,27097,Morrison,East Central,34010,6728,79
2021-12-01,27099,Mower,Southeast,40029,7334,49
2021-12-01,27101,Murray,Southwest,8179,1518,11
2021-12-01,27103,Nicollet,Southeast,34454,5224,60
2021-12-01,27105,Nobles,Southwest,22290,5250,54
2021-12-01,27107,Norman,Northwest,6441,1050,9
2021-12-01,27109,Olmsted,Southeast,162847,22339,130
2021-12-01,27111,Otter Tail,West Central,60081,9813,127
2021-12-01,27113,Pennington,Northwest,13992,2521,30
2021-12-01,27115,Pine,East Central,28876,5150,43
2021-12-01,27117,Pipestone,Southwest,9424,1497,29
2021-12-01,27119,Polk,Northwest,31192,6031,87
2021-12-01,27121,Pope,West Central,11308,2074,10
2021-12-01,27123,Ramsey,Hennepin/Ramsey,552352,73971,1046
2021-12-01,27125,Red Lake,Northwest,3935,714,10
2021-12-01,27127,Redwood,Southwest,15425,2814,45
2021-12-01,27129,Renville,Southwest,14723,2684,51
2021-12-01,27131,Rice,Southeast,67097,11451,138
2021-12-01,27133,Rock,Southwest,9704,1777,29
2021-12-01,27135,Roseau,Northwest,15331,3162,31
2021-12-01,27139,Scott,Metro suburbs,150928,25994,186
2021-12-01,27141,Sherburne,East Central,97183,19000,127
2021-12-01,27143,Sibley,Southeast,14836,2523,17
2021-12-01,27137,St. Louis,Northeast,200231,29591,409
2021-12-01,27145,Stearns,East Central,158292,33631,279
2021-12-01,27147,Steele,Southeast,37406,6857,31
2021-12-01,27149,Stevens,West Central,9671,1675,11
2021-12-01,27151,Swift,Southwest,9838,1731,23
2021-12-01,27153,Todd,East Central,25262,4928,43
2021-12-01,27155,Traverse,West Central,3360,605,6
2021-12-01,27157,Wabasha,Southeast,21387,3755,10
2021-12-01,27159,Wadena,East Central,14065,3029,40
2021-12-01,27161,Waseca,Southeast,18968,3743,33
2021-12-01,27163,Washington,Metro suburbs,267568,40545,359
2021-12-01,27165,Watonwan,Southeast,11253,1980,20
2021-12-01,27167,Wilkin,West Central,6506,1211,16
2021-12-01,27169,Winona,Southeast,49671,7102,58
2021-12-01,27171,Wright,East Central,141337,25957,217
2021-12-01,27173,Yellow Medicine,Southwest,9528,1880,23
2021-12-01,NA,NA,NA,NA,669,124
