date,geoid,county,region,pop,cases,deaths
2021-02-27,27001,Aitkin,Northeast,15902,1187,33
2021-02-27,27003,Anoka,Metro suburbs,353813,33200,384
2021-02-27,27005,Becker,West Central,34371,3099,41
2021-02-27,27007,Beltrami,Northwest,46847,3367,51
2021-02-27,27009,Benton,East Central,40545,4448,90
2021-02-27,27011,Big Stone,Southwest,4989,516,3
2021-02-27,27013,Blue Earth,Southeast,67427,5910,35
2021-02-27,27015,Brown,Southeast,25111,2435,37
2021-02-27,27017,Carlton,Northeast,35837,2998,48
2021-02-27,27019,Carver,Metro suburbs,103551,7652,40
2021-02-27,27021,Cass,East Central,29519,2191,24
2021-02-27,27023,Chippewa,Southwest,11924,1359,35
2021-02-27,27025,Chisago,East Central,55922,4968,44
2021-02-27,27027,Clay,West Central,63955,6888,87
2021-02-27,27029,Clearwater,Northwest,8810,719,14
2021-02-27,27031,Cook,Northeast,5393,118,0
2021-02-27,27033,Cottonwood,Southwest,11277,1345,20
2021-02-27,27035,Crow Wing,East Central,64889,5183,81
2021-02-27,27037,Dakota,Metro suburbs,425423,36091,387
2021-02-27,27039,Dodge,Southeast,20822,1515,4
2021-02-27,27041,Douglas,West Central,37964,3922,68
2021-02-27,27043,Faribault,Southeast,13758,1227,16
2021-02-27,27045,Fillmore,Southeast,21058,1370,8
2021-02-27,27047,Freeborn,Southeast,30444,2798,23
2021-02-27,27049,Goodhue,Southeast,46403,3844,68
2021-02-27,27051,Grant,West Central,6021,490,8
2021-02-27,27053,Hennepin,Hennepin/Ramsey,1259428,100379,1583
2021-02-27,27055,Houston,Southeast,18578,1571,14
2021-02-27,27057,Hubbard,Northwest,21332,1606,40
2021-02-27,27059,Isanti,East Central,39966,3053,54
2021-02-27,27061,Itasca,Northeast,45108,3116,46
2021-02-27,27063,Jackson,Southwest,9911,933,10
2021-02-27,27065,Kanabec,East Central,16207,1073,19
2021-02-27,27067,Kandiyohi,Southwest,42855,5784,74
2021-02-27,27069,Kittson,Northwest,4248,408,21
2021-02-27,27071,Koochiching,Northeast,12440,617,11
2021-02-27,27073,Lac qui Parle,Southwest,6658,682,16
2021-02-27,27075,Lake,Northeast,10658,735,18
2021-02-27,27077,Lake of the Woods,Northwest,3758,216,1
2021-02-27,27079,Le Sueur,Southeast,28494,2339,20
2021-02-27,27081,Lincoln,Southwest,5673,505,2
2021-02-27,27083,Lyon,Southwest,25629,3124,44
2021-02-27,27087,Mahnomen,Northwest,5519,441,7
2021-02-27,27089,Marshall,Northwest,9390,776,15
2021-02-27,27091,Martin,Southeast,19785,1882,28
2021-02-27,27085,McLeod,Southwest,35873,3383,49
2021-02-27,27093,Meeker,Southwest,23141,2069,34
2021-02-27,27095,Mille Lacs,East Central,26139,2267,47
2021-02-27,27097,Morrison,East Central,33169,3235,47
2021-02-27,27099,Mower,Southeast,40011,4027,31
2021-02-27,27101,Murray,Southwest,8276,943,8
2021-02-27,27103,Nicollet,Southeast,34220,2560,41
2021-02-27,27105,Nobles,Southwest,21924,3865,47
2021-02-27,27107,Norman,Northwest,6475,476,8
2021-02-27,27109,Olmsted,Southeast,156277,11761,88
2021-02-27,27111,Otter Tail,West Central,58812,4813,70
2021-02-27,27113,Pennington,Northwest,14178,1318,16
2021-02-27,27115,Pine,East Central,29483,2819,16
2021-02-27,27117,Pipestone,Southwest,9047,1014,24
2021-02-27,27119,Polk,Northwest,31529,3422,62
2021-02-27,27121,Pope,West Central,11097,802,5
2021-02-27,27123,Ramsey,Hennepin/Ramsey,550210,42945,800
2021-02-27,27125,Red Lake,Northwest,3999,362,5
2021-02-27,27127,Redwood,Southwest,15249,1465,27
2021-02-27,27129,Renville,Southwest,14612,1490,40
2021-02-27,27131,Rice,Southeast,66523,6671,91
2021-02-27,27133,Rock,Southwest,9414,1156,14
2021-02-27,27135,Roseau,Northwest,15150,1796,17
2021-02-27,27139,Scott,Metro suburbs,147381,13209,107
2021-02-27,27141,Sherburne,East Central,96036,8697,72
2021-02-27,27143,Sibley,Southeast,15028,1171,10
2021-02-27,27137,St. Louis,Northeast,199754,14746,262
2021-02-27,27145,Stearns,East Central,159256,18703,200
2021-02-27,27147,Steele,Southeast,36803,2992,11
2021-02-27,27149,Stevens,West Central,9753,739,8
2021-02-27,27151,Swift,Southwest,9345,879,18
2021-02-27,27153,Todd,East Central,24582,2463,30
2021-02-27,27155,Traverse,West Central,3308,302,5
2021-02-27,27157,Wabasha,Southeast,21645,1861,3
2021-02-27,27159,Wadena,East Central,13773,1302,20
2021-02-27,27161,Waseca,Southeast,18691,2086,17
2021-02-27,27163,Washington,Metro suburbs,259201,21986,254
2021-02-27,27165,Watonwan,Southeast,10980,1170,8
2021-02-27,27167,Wilkin,West Central,6254,669,10
2021-02-27,27169,Winona,Southeast,50825,4166,49
2021-02-27,27171,Wright,East Central,136349,12489,115
2021-02-27,27173,Yellow Medicine,Southwest,9795,976,17
