date,geoid,county,region,pop,cases,deaths
2021-10-21,27001,Aitkin,Northeast,15902,1825,43
2021-10-21,27003,Anoka,Metro suburbs,353813,53854,520
2021-10-21,27005,Becker,West Central,34371,5327,62
2021-10-21,27007,Beltrami,Northwest,46847,6528,79
2021-10-21,27009,Benton,East Central,40545,7472,111
2021-10-21,27011,Big Stone,Southwest,4989,797,4
2021-10-21,27013,Blue Earth,Southeast,67427,9645,59
2021-10-21,27015,Brown,Southeast,25111,4099,47
2021-10-21,27017,Carlton,Northeast,35837,4455,66
2021-10-21,27019,Carver,Metro suburbs,103551,13612,55
2021-10-21,27021,Cass,East Central,29519,4231,44
2021-10-21,27023,Chippewa,Southwest,11924,1902,40
2021-10-21,27025,Chisago,East Central,55922,8335,63
2021-10-21,27027,Clay,West Central,63955,10235,99
2021-10-21,27029,Clearwater,Northwest,8810,1360,18
2021-10-21,27031,Cook,Northeast,5393,246,0
2021-10-21,27033,Cottonwood,Southwest,11277,1966,28
2021-10-21,27035,Crow Wing,East Central,64889,9467,109
2021-10-21,27037,Dakota,Metro suburbs,425423,56954,525
2021-10-21,27039,Dodge,Southeast,20822,2733,10
2021-10-21,27041,Douglas,West Central,37964,6275,90
2021-10-21,27043,Faribault,Southeast,13758,2202,30
2021-10-21,27045,Fillmore,Southeast,21058,2432,12
2021-10-21,27047,Freeborn,Southeast,30444,4876,42
2021-10-21,27049,Goodhue,Southeast,46403,6194,85
2021-10-21,27051,Grant,West Central,6021,781,9
2021-10-21,27053,Hennepin,Hennepin/Ramsey,1259428,153348,1923
2021-10-21,27055,Houston,Southeast,18578,2310,17
2021-10-21,27057,Hubbard,Northwest,21332,2899,44
2021-10-21,27059,Isanti,East Central,39966,5692,74
2021-10-21,27061,Itasca,Northeast,45108,6153,82
2021-10-21,27063,Jackson,Southwest,9911,1465,14
2021-10-21,27065,Kanabec,East Central,16207,1913,30
2021-10-21,27067,Kandiyohi,Southwest,42855,8343,97
2021-10-21,27069,Kittson,Northwest,4248,608,22
2021-10-21,27071,Koochiching,Northeast,12440,1383,19
2021-10-21,27073,Lac qui Parle,Southwest,6658,983,24
2021-10-21,27075,Lake,Northeast,10658,1091,21
2021-10-21,27077,Lake of the Woods,Northwest,3758,471,4
2021-10-21,27079,Le Sueur,Southeast,28494,3853,32
2021-10-21,27081,Lincoln,Southwest,5673,782,5
2021-10-21,27083,Lyon,Southwest,25629,4548,56
2021-10-21,27087,Mahnomen,Northwest,5519,893,12
2021-10-21,27089,Marshall,Northwest,9390,1343,20
2021-10-21,27091,Martin,Southeast,19785,3262,36
2021-10-21,27085,McLeod,Southwest,35873,5937,70
2021-10-21,27093,Meeker,Southwest,23141,3562,53
2021-10-21,27095,Mille Lacs,East Central,26139,4153,67
2021-10-21,27097,Morrison,East Central,33169,5560,66
2021-10-21,27099,Mower,Southeast,40011,6454,40
2021-10-21,27101,Murray,Southwest,8276,1343,11
2021-10-21,27103,Nicollet,Southeast,34220,4333,52
2021-10-21,27105,Nobles,Southwest,21924,4808,52
2021-10-21,27107,Norman,Northwest,6475,872,9
2021-10-21,27109,Olmsted,Southeast,156277,18125,120
2021-10-21,27111,Otter Tail,West Central,58812,8020,105
2021-10-21,27113,Pennington,Northwest,14178,2165,27
2021-10-21,27115,Pine,East Central,29483,4270,31
2021-10-21,27117,Pipestone,Southwest,9047,1333,27
2021-10-21,27119,Polk,Northwest,31529,5107,78
2021-10-21,27121,Pope,West Central,11097,1612,8
2021-10-21,27123,Ramsey,Hennepin/Ramsey,550210,63323,978
2021-10-21,27125,Red Lake,Northwest,3999,589,9
2021-10-21,27127,Redwood,Southwest,15249,2396,43
2021-10-21,27129,Renville,Southwest,14612,2273,49
2021-10-21,27131,Rice,Southeast,66523,9966,131
2021-10-21,27133,Rock,Southwest,9414,1550,19
2021-10-21,27135,Roseau,Northwest,15150,2638,27
2021-10-21,27139,Scott,Metro suburbs,147381,21603,160
2021-10-21,27141,Sherburne,East Central,96036,15480,115
2021-10-21,27143,Sibley,Southeast,15028,2106,12
2021-10-21,27137,St. Louis,Northeast,199754,23627,358
2021-10-21,27145,Stearns,East Central,159256,28397,253
2021-10-21,27147,Steele,Southeast,36803,5852,25
2021-10-21,27149,Stevens,West Central,9753,1245,11
2021-10-21,27151,Swift,Southwest,9345,1345,19
2021-10-21,27153,Todd,East Central,24582,3988,36
2021-10-21,27155,Traverse,West Central,3308,512,5
2021-10-21,27157,Wabasha,Southeast,21645,2951,6
2021-10-21,27159,Wadena,East Central,13773,2366,29
2021-10-21,27161,Waseca,Southeast,18691,3272,31
2021-10-21,27163,Washington,Metro suburbs,259201,33598,331
2021-10-21,27165,Watonwan,Southeast,10980,1708,11
2021-10-21,27167,Wilkin,West Central,6254,1022,14
2021-10-21,27169,Winona,Southeast,50825,6112,54
2021-10-21,27171,Wright,East Central,136349,21301,171
2021-10-21,27173,Yellow Medicine,Southwest,9795,1566,20
