date,geoid,county,region,pop,cases,deaths
2022-03-18,27001,Aitkin,Northeast,15697,2935,60
2022-03-18,27003,Anoka,Metro suburbs,363887,97987,788
2022-03-18,27005,Becker,West Central,35183,8744,90
2022-03-18,27007,Beltrami,Northwest,46228,11926,124
2022-03-18,27009,Benton,East Central,41379,13965,174
2022-03-18,27011,Big Stone,Southwest,5166,1377,8
2022-03-18,27013,Blue Earth,Southeast,69112,17784,98
2022-03-18,27015,Brown,Southeast,25912,6512,79
2022-03-18,27017,Carlton,Northeast,36207,8828,95
2022-03-18,27019,Carver,Metro suburbs,106922,26484,115
2022-03-18,27021,Cass,East Central,30066,6968,79
2022-03-18,27023,Chippewa,Southwest,12598,3066,47
2022-03-18,27025,Chisago,East Central,56621,14450,120
2022-03-18,27027,Clay,West Central,65318,19703,122
2022-03-18,27029,Clearwater,Northwest,8524,2144,30
2022-03-18,27031,Cook,Northeast,5600,548,4
2022-03-18,27033,Cottonwood,Southwest,11517,3204,41
2022-03-18,27035,Crow Wing,East Central,66123,15858,165
2022-03-18,27037,Dakota,Metro suburbs,439882,109265,762
2022-03-18,27039,Dodge,Southeast,20867,5642,21
2022-03-18,27041,Douglas,West Central,39006,10842,116
2022-03-18,27043,Faribault,Southeast,13921,3738,50
2022-03-18,27045,Fillmore,Southeast,21228,4733,24
2022-03-18,27047,Freeborn,Southeast,30895,9035,72
2022-03-18,27049,Goodhue,Southeast,47582,12980,127
2022-03-18,27051,Grant,West Central,6074,1465,12
2022-03-18,27053,Hennepin,Hennepin/Ramsey,1281565,296259,2541
2022-03-18,27055,Houston,Southeast,18843,4491,18
2022-03-18,27057,Hubbard,Northwest,21344,4912,59
2022-03-18,27059,Isanti,East Central,41135,10059,117
2022-03-18,27061,Itasca,Northeast,45014,10975,144
2022-03-18,27063,Jackson,Southwest,9989,2136,17
2022-03-18,27065,Kanabec,East Central,16032,3474,55
2022-03-18,27067,Kandiyohi,Southwest,43732,13379,136
2022-03-18,27069,Kittson,Northwest,4207,1036,27
2022-03-18,27071,Koochiching,Northeast,12062,2692,37
2022-03-18,27073,Lac Qui Parle,Southwest,6719,1736,28
2022-03-18,27075,Lake,Northeast,10905,2059,28
2022-03-18,27077,Lake Of The Woods,Northwest,3763,762,6
2022-03-18,27079,Le Sueur,Southeast,28674,6442,49
2022-03-18,27081,Lincoln,Southwest,5640,1212,6
2022-03-18,27083,Lyon,Southwest,25269,7030,72
2022-03-18,27087,Mahnomen,Northwest,5411,1748,17
2022-03-18,27089,Marshall,Northwest,9040,2079,23
2022-03-18,27091,Martin,Southeast,20025,5560,64
2022-03-18,27085,Mcleod,Southwest,36771,10523,107
2022-03-18,27093,Meeker,Southwest,23400,5914,74
2022-03-18,27095,Mille Lacs,East Central,26459,7199,111
2022-03-18,27097,Morrison,East Central,34010,9051,104
2022-03-18,27099,Mower,Southeast,40029,11788,70
2022-03-18,27101,Murray,Southwest,8179,2025,15
2022-03-18,27103,Nicollet,Southeast,34454,7945,66
2022-03-18,27105,Nobles,Southwest,22290,6924,59
2022-03-18,27107,Norman,Northwest,6441,1488,13
2022-03-18,27109,Olmsted,Southeast,162847,40405,175
2022-03-18,27111,Otter Tail,West Central,60081,13471,164
2022-03-18,27113,Pennington,Northwest,13992,3532,41
2022-03-18,27115,Pine,East Central,28876,6981,67
2022-03-18,27117,Pipestone,Southwest,9424,1982,34
2022-03-18,27119,Polk,Northwest,31192,8821,103
2022-03-18,27121,Pope,West Central,11308,3018,17
2022-03-18,27123,Ramsey,Hennepin/Ramsey,552352,123204,1322
2022-03-18,27125,Red Lake,Northwest,3935,930,13
2022-03-18,27127,Redwood,Southwest,15425,3876,53
2022-03-18,27129,Renville,Southwest,14723,3722,56
2022-03-18,27131,Rice,Southeast,67097,17787,172
2022-03-18,27133,Rock,Southwest,9704,2324,33
2022-03-18,27135,Roseau,Northwest,15331,4457,44
2022-03-18,27139,Scott,Metro suburbs,150928,39967,253
2022-03-18,27141,Sherburne,East Central,97183,27149,178
2022-03-18,27143,Sibley,Southeast,14836,3481,23
2022-03-18,27137,St. Louis,Northeast,200231,46493,523
2022-03-18,27145,Stearns,East Central,158292,50605,362
2022-03-18,27147,Steele,Southeast,37406,10270,58
2022-03-18,27149,Stevens,West Central,9671,2618,13
2022-03-18,27151,Swift,Southwest,9838,2279,33
2022-03-18,27153,Todd,East Central,25262,6725,56
2022-03-18,27155,Traverse,West Central,3360,850,10
2022-03-18,27157,Wabasha,Southeast,21387,5538,16
2022-03-18,27159,Wadena,East Central,14065,4197,53
2022-03-18,27161,Waseca,Southeast,18968,5470,39
2022-03-18,27163,Washington,Metro suburbs,267568,66384,474
2022-03-18,27165,Watonwan,Southeast,11253,2966,23
2022-03-18,27167,Wilkin,West Central,6506,1645,22
2022-03-18,27169,Winona,Southeast,49671,12622,72
2022-03-18,27171,Wright,East Central,141337,36393,304
2022-03-18,27173,Yellow Medicine,Southwest,9528,2518,29
