date,geoid,county,region,pop,cases,deaths
2021-01-16,27001,Aitkin,Northeast,15902,1071,33
2021-01-16,27003,Anoka,Metro suburbs,353813,30811,360
2021-01-16,27005,Becker,West Central,34371,2817,38
2021-01-16,27007,Beltrami,Northwest,46847,3087,46
2021-01-16,27009,Benton,East Central,40545,4167,85
2021-01-16,27011,Big Stone,Southwest,4989,454,3
2021-01-16,27013,Blue Earth,Southeast,67427,5380,33
2021-01-16,27015,Brown,Southeast,25111,2137,34
2021-01-16,27017,Carlton,Northeast,35837,2781,43
2021-01-16,27019,Carver,Metro suburbs,103551,6914,36
2021-01-16,27021,Cass,East Central,29519,2061,23
2021-01-16,27023,Chippewa,Southwest,11924,1308,32
2021-01-16,27025,Chisago,East Central,55922,4497,32
2021-01-16,27027,Clay,West Central,63955,6484,78
2021-01-16,27029,Clearwater,Northwest,8810,685,14
2021-01-16,27031,Cook,Northeast,5393,113,0
2021-01-16,27033,Cottonwood,Southwest,11277,1265,18
2021-01-16,27035,Crow Wing,East Central,64889,4796,73
2021-01-16,27037,Dakota,Metro suburbs,425423,32788,331
2021-01-16,27039,Dodge,Southeast,20822,1330,4
2021-01-16,27041,Douglas,West Central,37964,3724,66
2021-01-16,27043,Faribault,Southeast,13758,1046,15
2021-01-16,27045,Fillmore,Southeast,21058,1221,5
2021-01-16,27047,Freeborn,Southeast,30444,2413,20
2021-01-16,27049,Goodhue,Southeast,46403,3436,57
2021-01-16,27051,Grant,West Central,6021,425,7
2021-01-16,27053,Hennepin,Hennepin/Ramsey,1259428,92491,1470
2021-01-16,27055,Houston,Southeast,18578,1353,13
2021-01-16,27057,Hubbard,Northwest,21332,1483,38
2021-01-16,27059,Isanti,East Central,39966,2811,41
2021-01-16,27061,Itasca,Northeast,45108,2826,43
2021-01-16,27063,Jackson,Southwest,9911,850,10
2021-01-16,27065,Kanabec,East Central,16207,972,18
2021-01-16,27067,Kandiyohi,Southwest,42855,5528,71
2021-01-16,27069,Kittson,Northwest,4248,370,19
2021-01-16,27071,Koochiching,Northeast,12440,590,10
2021-01-16,27073,Lac qui Parle,Southwest,6658,656,16
2021-01-16,27075,Lake,Northeast,10658,629,15
2021-01-16,27077,Lake of the Woods,Northwest,3758,180,1
2021-01-16,27079,Le Sueur,Southeast,28494,2085,15
2021-01-16,27081,Lincoln,Southwest,5673,482,1
2021-01-16,27083,Lyon,Southwest,25629,2998,35
2021-01-16,27087,Mahnomen,Northwest,5519,408,7
2021-01-16,27089,Marshall,Northwest,9390,701,15
2021-01-16,27091,Martin,Southeast,19785,1691,26
2021-01-16,27085,McLeod,Southwest,35873,3231,44
2021-01-16,27093,Meeker,Southwest,23141,1985,33
2021-01-16,27095,Mille Lacs,East Central,26139,2128,45
2021-01-16,27097,Morrison,East Central,33169,3100,43
2021-01-16,27099,Mower,Southeast,40011,3623,28
2021-01-16,27101,Murray,Southwest,8276,865,5
2021-01-16,27103,Nicollet,Southeast,34220,2233,36
2021-01-16,27105,Nobles,Southwest,21924,3667,46
2021-01-16,27107,Norman,Northwest,6475,422,8
2021-01-16,27109,Olmsted,Southeast,156277,10357,75
2021-01-16,27111,Otter Tail,West Central,58812,4534,64
2021-01-16,27113,Pennington,Northwest,14178,977,15
2021-01-16,27115,Pine,East Central,29483,2651,13
2021-01-16,27117,Pipestone,Southwest,9047,938,23
2021-01-16,27119,Polk,Northwest,31529,3277,56
2021-01-16,27121,Pope,West Central,11097,735,5
2021-01-16,27123,Ramsey,Hennepin/Ramsey,550210,39703,735
2021-01-16,27125,Red Lake,Northwest,3999,316,4
2021-01-16,27127,Redwood,Southwest,15249,1392,27
2021-01-16,27129,Renville,Southwest,14612,1365,39
2021-01-16,27131,Rice,Southeast,66523,6001,66
2021-01-16,27133,Rock,Southwest,9414,1095,12
2021-01-16,27135,Roseau,Northwest,15150,1653,16
2021-01-16,27139,Scott,Metro suburbs,147381,11899,96
2021-01-16,27141,Sherburne,East Central,96036,8157,65
2021-01-16,27143,Sibley,Southeast,15028,1079,7
2021-01-16,27137,St. Louis,Northeast,199754,13546,240
2021-01-16,27145,Stearns,East Central,159256,17775,185
2021-01-16,27147,Steele,Southeast,36803,2711,9
2021-01-16,27149,Stevens,West Central,9753,697,8
2021-01-16,27151,Swift,Southwest,9345,830,18
2021-01-16,27153,Todd,East Central,24582,2309,29
2021-01-16,27155,Traverse,West Central,3308,247,3
2021-01-16,27157,Wabasha,Southeast,21645,1688,3
2021-01-16,27159,Wadena,East Central,13773,1194,16
2021-01-16,27161,Waseca,Southeast,18691,1888,16
2021-01-16,27163,Washington,Metro suburbs,259201,20004,225
2021-01-16,27165,Watonwan,Southeast,10980,1061,8
2021-01-16,27167,Wilkin,West Central,6254,622,9
2021-01-16,27169,Winona,Southeast,50825,3862,46
2021-01-16,27171,Wright,East Central,136349,11548,102
2021-01-16,27173,Yellow Medicine,Southwest,9795,933,14
