date,geoid,county,region,pop,cases,deaths
2020-12-24,27001,Aitkin,Northeast,15902,1002,32
2020-12-24,27003,Anoka,Metro suburbs,353813,28326,307
2020-12-24,27005,Becker,West Central,34371,2627,32
2020-12-24,27007,Beltrami,Northwest,46847,2822,36
2020-12-24,27009,Benton,East Central,40545,3792,72
2020-12-24,27011,Big Stone,Southwest,4989,422,3
2020-12-24,27013,Blue Earth,Southeast,67427,4910,27
2020-12-24,27015,Brown,Southeast,25111,1957,30
2020-12-24,27017,Carlton,Northeast,35837,2536,35
2020-12-24,27019,Carver,Metro suburbs,103551,6289,32
2020-12-24,27021,Cass,East Central,29519,1879,19
2020-12-24,27023,Chippewa,Southwest,11924,1238,23
2020-12-24,27025,Chisago,East Central,55922,4018,26
2020-12-24,27027,Clay,West Central,63955,6065,75
2020-12-24,27029,Clearwater,Northwest,8810,635,13
2020-12-24,27031,Cook,Northeast,5393,102,0
2020-12-24,27033,Cottonwood,Southwest,11277,1203,14
2020-12-24,27035,Crow Wing,East Central,64889,4425,56
2020-12-24,27037,Dakota,Metro suburbs,425423,29355,262
2020-12-24,27039,Dodge,Southeast,20822,1136,3
2020-12-24,27041,Douglas,West Central,37964,3383,56
2020-12-24,27043,Faribault,Southeast,13758,867,9
2020-12-24,27045,Fillmore,Southeast,21058,1040,0
2020-12-24,27047,Freeborn,Southeast,30444,1905,17
2020-12-24,27049,Goodhue,Southeast,46403,2906,39
2020-12-24,27051,Grant,West Central,6021,369,7
2020-12-24,27053,Hennepin,Hennepin/Ramsey,1259428,84116,1345
2020-12-24,27055,Houston,Southeast,18578,1132,11
2020-12-24,27057,Hubbard,Northwest,21332,1370,36
2020-12-24,27059,Isanti,East Central,39966,2555,30
2020-12-24,27061,Itasca,Northeast,45108,2627,33
2020-12-24,27063,Jackson,Southwest,9911,767,6
2020-12-24,27065,Kanabec,East Central,16207,901,18
2020-12-24,27067,Kandiyohi,Southwest,42855,5292,60
2020-12-24,27069,Kittson,Northwest,4248,338,18
2020-12-24,27071,Koochiching,Northeast,12440,536,8
2020-12-24,27073,Lac qui Parle,Southwest,6658,576,14
2020-12-24,27075,Lake,Northeast,10658,528,15
2020-12-24,27077,Lake of the Woods,Northwest,3758,149,1
2020-12-24,27079,Le Sueur,Southeast,28494,1886,15
2020-12-24,27081,Lincoln,Southwest,5673,444,1
2020-12-24,27083,Lyon,Southwest,25629,2761,28
2020-12-24,27087,Mahnomen,Northwest,5519,384,7
2020-12-24,27089,Marshall,Northwest,9390,667,12
2020-12-24,27091,Martin,Southeast,19785,1542,24
2020-12-24,27085,McLeod,Southwest,35873,3008,36
2020-12-24,27093,Meeker,Southwest,23141,1837,31
2020-12-24,27095,Mille Lacs,East Central,26139,1993,43
2020-12-24,27097,Morrison,East Central,33169,2853,40
2020-12-24,27099,Mower,Southeast,40011,3265,24
2020-12-24,27101,Murray,Southwest,8276,735,5
2020-12-24,27103,Nicollet,Southeast,34220,2008,30
2020-12-24,27105,Nobles,Southwest,21924,3487,44
2020-12-24,27107,Norman,Northwest,6475,405,8
2020-12-24,27109,Olmsted,Southeast,156277,8837,54
2020-12-24,27111,Otter Tail,West Central,58812,4118,48
2020-12-24,27113,Pennington,Northwest,14178,875,14
2020-12-24,27115,Pine,East Central,29483,2323,12
2020-12-24,27117,Pipestone,Southwest,9047,861,21
2020-12-24,27119,Polk,Northwest,31529,3151,47
2020-12-24,27121,Pope,West Central,11097,676,3
2020-12-24,27123,Ramsey,Hennepin/Ramsey,550210,36203,654
2020-12-24,27125,Red Lake,Northwest,3999,301,3
2020-12-24,27127,Redwood,Southwest,15249,1285,26
2020-12-24,27129,Renville,Southwest,14612,1265,38
2020-12-24,27131,Rice,Southeast,66523,5312,48
2020-12-24,27133,Rock,Southwest,9414,1008,10
2020-12-24,27135,Roseau,Northwest,15150,1582,14
2020-12-24,27139,Scott,Metro suburbs,147381,10693,74
2020-12-24,27141,Sherburne,East Central,96036,7465,55
2020-12-24,27143,Sibley,Southeast,15028,982,4
2020-12-24,27137,St. Louis,Northeast,199754,12066,186
2020-12-24,27145,Stearns,East Central,159256,16630,165
2020-12-24,27147,Steele,Southeast,36803,2453,9
2020-12-24,27149,Stevens,West Central,9753,657,6
2020-12-24,27151,Swift,Southwest,9345,781,14
2020-12-24,27153,Todd,East Central,24582,2194,24
2020-12-24,27155,Traverse,West Central,3308,201,2
2020-12-24,27157,Wabasha,Southeast,21645,1441,2
2020-12-24,27159,Wadena,East Central,13773,1094,11
2020-12-24,27161,Waseca,Southeast,18691,1680,12
2020-12-24,27163,Washington,Metro suburbs,259201,17984,176
2020-12-24,27165,Watonwan,Southeast,10980,1019,5
2020-12-24,27167,Wilkin,West Central,6254,574,7
2020-12-24,27169,Winona,Southeast,50825,3474,42
2020-12-24,27171,Wright,East Central,136349,10562,81
2020-12-24,27173,Yellow Medicine,Southwest,9795,844,14
