date,geoid,county,region,pop,cases,deaths
2021-11-10,27001,Aitkin,Northeast,15697,2018,46
2021-11-10,27003,Anoka,Metro suburbs,363887,58053,543
2021-11-10,27005,Becker,West Central,35183,5839,68
2021-11-10,27007,Beltrami,Northwest,46228,7401,86
2021-11-10,27009,Benton,East Central,41379,8141,117
2021-11-10,27011,Big Stone,Southwest,5166,878,5
2021-11-10,27013,Blue Earth,Southeast,69112,10444,63
2021-11-10,27015,Brown,Southeast,25912,4428,53
2021-11-10,27017,Carlton,Northeast,36207,4877,69
2021-11-10,27019,Carver,Metro suburbs,106922,14856,61
2021-11-10,27021,Cass,East Central,30066,4606,49
2021-11-10,27023,Chippewa,Southwest,12598,2050,40
2021-11-10,27025,Chisago,East Central,56621,9062,66
2021-11-10,27027,Clay,West Central,65318,11153,100
2021-11-10,27029,Clearwater,Northwest,8524,1454,20
2021-11-10,27031,Cook,Northeast,5600,268,0
2021-11-10,27033,Cottonwood,Southwest,11517,2111,29
2021-11-10,27035,Crow Wing,East Central,66123,10394,118
2021-11-10,27037,Dakota,Metro suburbs,439882,61163,556
2021-11-10,27039,Dodge,Southeast,20867,3041,11
2021-11-10,27041,Douglas,West Central,39006,7002,96
2021-11-10,27043,Faribault,Southeast,13921,2368,31
2021-11-10,27045,Fillmore,Southeast,21228,2722,14
2021-11-10,27047,Freeborn,Southeast,30895,5198,42
2021-11-10,27049,Goodhue,Southeast,47582,6967,90
2021-11-10,27051,Grant,West Central,6074,885,9
2021-11-10,27053,Hennepin,Hennepin/Ramsey,1281565,163976,1974
2021-11-10,27055,Houston,Southeast,18843,2483,17
2021-11-10,27057,Hubbard,Northwest,21344,3218,46
2021-11-10,27059,Isanti,East Central,41135,6289,78
2021-11-10,27061,Itasca,Northeast,45014,6900,90
2021-11-10,27063,Jackson,Southwest,9989,1544,15
2021-11-10,27065,Kanabec,East Central,16032,2144,32
2021-11-10,27067,Kandiyohi,Southwest,43732,9095,103
2021-11-10,27069,Kittson,Northwest,4207,650,22
2021-11-10,27071,Koochiching,Northeast,12062,1495,21
2021-11-10,27073,Lac qui Parle,Southwest,6719,1103,25
2021-11-10,27075,Lake,Northeast,10905,1188,24
2021-11-10,27077,Lake of the Woods,Northwest,3763,499,4
2021-11-10,27079,Le Sueur,Southeast,28674,4143,33
2021-11-10,27081,Lincoln,Southwest,5640,837,5
2021-11-10,27083,Lyon,Southwest,25269,4905,57
2021-11-10,27087,Mahnomen,Northwest,5411,980,13
2021-11-10,27089,Marshall,Northwest,9040,1430,21
2021-11-10,27091,Martin,Southeast,20025,3556,42
2021-11-10,27085,McLeod,Southwest,36771,6507,77
2021-11-10,27093,Meeker,Southwest,23400,3920,55
2021-11-10,27095,Mille Lacs,East Central,26459,4683,68
2021-11-10,27097,Morrison,East Central,34010,6194,72
2021-11-10,27099,Mower,Southeast,40029,6906,45
2021-11-10,27101,Murray,Southwest,8179,1448,11
2021-11-10,27103,Nicollet,Southeast,34454,4711,57
2021-11-10,27105,Nobles,Southwest,22290,5069,53
2021-11-10,27107,Norman,Northwest,6441,961,9
2021-11-10,27109,Olmsted,Southeast,162847,19815,123
2021-11-10,27111,Otter Tail,West Central,60081,8936,114
2021-11-10,27113,Pennington,Northwest,13992,2285,29
2021-11-10,27115,Pine,East Central,28876,4601,39
2021-11-10,27117,Pipestone,Southwest,9424,1421,27
2021-11-10,27119,Polk,Northwest,31192,5565,82
2021-11-10,27121,Pope,West Central,11308,1841,10
2021-11-10,27123,Ramsey,Hennepin/Ramsey,552352,67640,1007
2021-11-10,27125,Red Lake,Northwest,3935,655,10
2021-11-10,27127,Redwood,Southwest,15425,2595,44
2021-11-10,27129,Renville,Southwest,14723,2514,51
2021-11-10,27131,Rice,Southeast,67097,10526,136
2021-11-10,27133,Rock,Southwest,9704,1676,27
2021-11-10,27135,Roseau,Northwest,15331,2862,31
2021-11-10,27139,Scott,Metro suburbs,150928,23234,167
2021-11-10,27141,Sherburne,East Central,97183,16861,117
2021-11-10,27143,Sibley,Southeast,14836,2315,14
2021-11-10,27137,St. Louis,Northeast,200231,26137,374
2021-11-10,27145,Stearns,East Central,158292,30635,261
2021-11-10,27147,Steele,Southeast,37406,6268,28
2021-11-10,27149,Stevens,West Central,9671,1451,11
2021-11-10,27151,Swift,Southwest,9838,1536,20
2021-11-10,27153,Todd,East Central,25262,4466,39
2021-11-10,27155,Traverse,West Central,3360,572,6
2021-11-10,27157,Wabasha,Southeast,21387,3361,8
2021-11-10,27159,Wadena,East Central,14065,2729,33
2021-11-10,27161,Waseca,Southeast,18968,3464,31
2021-11-10,27163,Washington,Metro suburbs,267568,36378,341
2021-11-10,27165,Watonwan,Southeast,11253,1845,16
2021-11-10,27167,Wilkin,West Central,6506,1130,15
2021-11-10,27169,Winona,Southeast,49671,6563,55
2021-11-10,27171,Wright,East Central,141337,23304,187
2021-11-10,27173,Yellow Medicine,Southwest,9528,1715,21
2021-11-10,NA,NA,NA,NA,684,124
