date,geoid,county,region,pop,cases,deaths
2021-03-06,27001,Aitkin,Northeast,15902,1191,33
2021-03-06,27003,Anoka,Metro suburbs,353813,33496,391
2021-03-06,27005,Becker,West Central,34371,3148,42
2021-03-06,27007,Beltrami,Northwest,46847,3389,51
2021-03-06,27009,Benton,East Central,40545,4509,90
2021-03-06,27011,Big Stone,Southwest,4989,517,3
2021-03-06,27013,Blue Earth,Southeast,67427,6010,35
2021-03-06,27015,Brown,Southeast,25111,2482,37
2021-03-06,27017,Carlton,Northeast,35837,3004,49
2021-03-06,27019,Carver,Metro suburbs,103551,7876,41
2021-03-06,27021,Cass,East Central,29519,2212,24
2021-03-06,27023,Chippewa,Southwest,11924,1369,35
2021-03-06,27025,Chisago,East Central,55922,5017,45
2021-03-06,27027,Clay,West Central,63955,6955,88
2021-03-06,27029,Clearwater,Northwest,8810,720,14
2021-03-06,27031,Cook,Northeast,5393,119,0
2021-03-06,27033,Cottonwood,Southwest,11277,1360,20
2021-03-06,27035,Crow Wing,East Central,64889,5235,82
2021-03-06,27037,Dakota,Metro suburbs,425423,36619,394
2021-03-06,27039,Dodge,Southeast,20822,1540,4
2021-03-06,27041,Douglas,West Central,37964,3945,68
2021-03-06,27043,Faribault,Southeast,13758,1249,17
2021-03-06,27045,Fillmore,Southeast,21058,1396,9
2021-03-06,27047,Freeborn,Southeast,30444,2864,24
2021-03-06,27049,Goodhue,Southeast,46403,3890,69
2021-03-06,27051,Grant,West Central,6021,492,8
2021-03-06,27053,Hennepin,Hennepin/Ramsey,1259428,101490,1592
2021-03-06,27055,Houston,Southeast,18578,1582,14
2021-03-06,27057,Hubbard,Northwest,21332,1610,41
2021-03-06,27059,Isanti,East Central,39966,3094,56
2021-03-06,27061,Itasca,Northeast,45108,3146,46
2021-03-06,27063,Jackson,Southwest,9911,946,10
2021-03-06,27065,Kanabec,East Central,16207,1088,20
2021-03-06,27067,Kandiyohi,Southwest,42855,5812,74
2021-03-06,27069,Kittson,Northwest,4248,410,21
2021-03-06,27071,Koochiching,Northeast,12440,621,11
2021-03-06,27073,Lac qui Parle,Southwest,6658,687,16
2021-03-06,27075,Lake,Northeast,10658,742,18
2021-03-06,27077,Lake of the Woods,Northwest,3758,222,1
2021-03-06,27079,Le Sueur,Southeast,28494,2381,20
2021-03-06,27081,Lincoln,Southwest,5673,512,2
2021-03-06,27083,Lyon,Southwest,25629,3138,45
2021-03-06,27087,Mahnomen,Northwest,5519,443,7
2021-03-06,27089,Marshall,Northwest,9390,786,15
2021-03-06,27091,Martin,Southeast,19785,1908,29
2021-03-06,27085,McLeod,Southwest,35873,3412,50
2021-03-06,27093,Meeker,Southwest,23141,2081,34
2021-03-06,27095,Mille Lacs,East Central,26139,2294,47
2021-03-06,27097,Morrison,East Central,33169,3277,47
2021-03-06,27099,Mower,Southeast,40011,4108,31
2021-03-06,27101,Murray,Southwest,8276,954,8
2021-03-06,27103,Nicollet,Southeast,34220,2624,41
2021-03-06,27105,Nobles,Southwest,21924,3872,47
2021-03-06,27107,Norman,Northwest,6475,479,8
2021-03-06,27109,Olmsted,Southeast,156277,11859,90
2021-03-06,27111,Otter Tail,West Central,58812,4860,71
2021-03-06,27113,Pennington,Northwest,14178,1387,16
2021-03-06,27115,Pine,East Central,29483,2832,16
2021-03-06,27117,Pipestone,Southwest,9047,1018,24
2021-03-06,27119,Polk,Northwest,31529,3450,63
2021-03-06,27121,Pope,West Central,11097,816,5
2021-03-06,27123,Ramsey,Hennepin/Ramsey,550210,43327,810
2021-03-06,27125,Red Lake,Northwest,3999,361,5
2021-03-06,27127,Redwood,Southwest,15249,1471,27
2021-03-06,27129,Renville,Southwest,14612,1526,40
2021-03-06,27131,Rice,Southeast,66523,6776,91
2021-03-06,27133,Rock,Southwest,9414,1163,14
2021-03-06,27135,Roseau,Northwest,15150,1810,17
2021-03-06,27139,Scott,Metro suburbs,147381,13403,107
2021-03-06,27141,Sherburne,East Central,96036,8785,74
2021-03-06,27143,Sibley,Southeast,15028,1183,10
2021-03-06,27137,St. Louis,Northeast,199754,14887,265
2021-03-06,27145,Stearns,East Central,159256,18822,202
2021-03-06,27147,Steele,Southeast,36803,3036,11
2021-03-06,27149,Stevens,West Central,9753,747,8
2021-03-06,27151,Swift,Southwest,9345,878,18
2021-03-06,27153,Todd,East Central,24582,2497,30
2021-03-06,27155,Traverse,West Central,3308,311,5
2021-03-06,27157,Wabasha,Southeast,21645,1873,3
2021-03-06,27159,Wadena,East Central,13773,1314,20
2021-03-06,27161,Waseca,Southeast,18691,2104,17
2021-03-06,27163,Washington,Metro suburbs,259201,22208,262
2021-03-06,27165,Watonwan,Southeast,10980,1182,8
2021-03-06,27167,Wilkin,West Central,6254,677,11
2021-03-06,27169,Winona,Southeast,50825,4197,49
2021-03-06,27171,Wright,East Central,136349,12609,116
2021-03-06,27173,Yellow Medicine,Southwest,9795,977,17
