date,geoid,county,region,pop,cases,deaths
2021-10-28,27001,Aitkin,Northeast,15697,1883,44
2021-10-28,27003,Anoka,Metro suburbs,363887,54947,526
2021-10-28,27005,Becker,West Central,35183,5479,65
2021-10-28,27007,Beltrami,Northwest,46228,6769,82
2021-10-28,27009,Benton,East Central,41379,7660,114
2021-10-28,27011,Big Stone,Southwest,5166,810,5
2021-10-28,27013,Blue Earth,Southeast,69112,9834,59
2021-10-28,27015,Brown,Southeast,25912,4190,49
2021-10-28,27017,Carlton,Northeast,36207,4560,66
2021-10-28,27019,Carver,Metro suburbs,106922,13898,58
2021-10-28,27021,Cass,East Central,30066,4352,47
2021-10-28,27023,Chippewa,Southwest,12598,1944,40
2021-10-28,27025,Chisago,East Central,56621,8514,64
2021-10-28,27027,Clay,West Central,65318,10432,99
2021-10-28,27029,Clearwater,Northwest,8524,1392,18
2021-10-28,27031,Cook,Northeast,5600,247,0
2021-10-28,27033,Cottonwood,Southwest,11517,2006,29
2021-10-28,27035,Crow Wing,East Central,66123,9746,112
2021-10-28,27037,Dakota,Metro suburbs,439882,57930,533
2021-10-28,27039,Dodge,Southeast,20867,2796,10
2021-10-28,27041,Douglas,West Central,39006,6484,91
2021-10-28,27043,Faribault,Southeast,13921,2249,30
2021-10-28,27045,Fillmore,Southeast,21228,2519,14
2021-10-28,27047,Freeborn,Southeast,30895,4955,42
2021-10-28,27049,Goodhue,Southeast,47582,6341,87
2021-10-28,27051,Grant,West Central,6074,825,9
2021-10-28,27053,Hennepin,Hennepin/Ramsey,1281565,155861,1940
2021-10-28,27055,Houston,Southeast,18843,2359,17
2021-10-28,27057,Hubbard,Northwest,21344,2993,44
2021-10-28,27059,Isanti,East Central,41135,5883,74
2021-10-28,27061,Itasca,Northeast,45014,6340,87
2021-10-28,27063,Jackson,Southwest,9989,1492,15
2021-10-28,27065,Kanabec,East Central,16032,1962,30
2021-10-28,27067,Kandiyohi,Southwest,43732,8567,98
2021-10-28,27069,Kittson,Northwest,4207,621,22
2021-10-28,27071,Koochiching,Northeast,12062,1411,19
2021-10-28,27073,Lac qui Parle,Southwest,6719,1017,25
2021-10-28,27075,Lake,Northeast,10905,1114,22
2021-10-28,27077,Lake of the Woods,Northwest,3763,486,4
2021-10-28,27079,Le Sueur,Southeast,28674,3928,32
2021-10-28,27081,Lincoln,Southwest,5640,796,5
2021-10-28,27083,Lyon,Southwest,25269,4652,56
2021-10-28,27087,Mahnomen,Northwest,5411,928,12
2021-10-28,27089,Marshall,Northwest,9040,1365,20
2021-10-28,27091,Martin,Southeast,20025,3343,39
2021-10-28,27085,McLeod,Southwest,36771,6090,73
2021-10-28,27093,Meeker,Southwest,23400,3681,54
2021-10-28,27095,Mille Lacs,East Central,26459,4279,67
2021-10-28,27097,Morrison,East Central,34010,5765,71
2021-10-28,27099,Mower,Southeast,40029,6581,42
2021-10-28,27101,Murray,Southwest,8179,1387,11
2021-10-28,27103,Nicollet,Southeast,34454,4424,55
2021-10-28,27105,Nobles,Southwest,22290,4862,52
2021-10-28,27107,Norman,Northwest,6441,905,9
2021-10-28,27109,Olmsted,Southeast,162847,18534,120
2021-10-28,27111,Otter Tail,West Central,60081,8310,108
2021-10-28,27113,Pennington,Northwest,13992,2205,27
2021-10-28,27115,Pine,East Central,28876,4355,33
2021-10-28,27117,Pipestone,Southwest,9424,1343,27
2021-10-28,27119,Polk,Northwest,31192,5256,81
2021-10-28,27121,Pope,West Central,11308,1657,9
2021-10-28,27123,Ramsey,Hennepin/Ramsey,552352,64216,991
2021-10-28,27125,Red Lake,Northwest,3935,608,9
2021-10-28,27127,Redwood,Southwest,15425,2461,43
2021-10-28,27129,Renville,Southwest,14723,2338,50
2021-10-28,27131,Rice,Southeast,67097,10099,131
2021-10-28,27133,Rock,Southwest,9704,1594,19
2021-10-28,27135,Roseau,Northwest,15331,2709,27
2021-10-28,27139,Scott,Metro suburbs,150928,21946,162
2021-10-28,27141,Sherburne,East Central,97183,15835,116
2021-10-28,27143,Sibley,Southeast,14836,2166,12
2021-10-28,27137,St. Louis,Northeast,200231,24298,366
2021-10-28,27145,Stearns,East Central,158292,29087,258
2021-10-28,27147,Steele,Southeast,37406,5969,26
2021-10-28,27149,Stevens,West Central,9671,1295,11
2021-10-28,27151,Swift,Southwest,9838,1390,19
2021-10-28,27153,Todd,East Central,25262,4152,37
2021-10-28,27155,Traverse,West Central,3360,535,5
2021-10-28,NA,Unknown/missing,NA,NA,538,0
2021-10-28,27157,Wabasha,Southeast,21387,3092,8
2021-10-28,27159,Wadena,East Central,14065,2473,29
2021-10-28,27161,Waseca,Southeast,18968,3330,31
2021-10-28,27163,Washington,Metro suburbs,267568,34166,333
2021-10-28,27165,Watonwan,Southeast,11253,1740,14
2021-10-28,27167,Wilkin,West Central,6506,1056,14
2021-10-28,27169,Winona,Southeast,49671,6202,55
2021-10-28,27171,Wright,East Central,141337,21810,173
2021-10-28,27173,Yellow Medicine,Southwest,9528,1614,21
