date,geoid,county,region,pop,cases,deaths
2021-09-01,27001,Aitkin,Northeast,15902,1485,37
2021-09-01,27003,Anoka,Metro suburbs,353813,46033,472
2021-09-01,27005,Becker,West Central,34371,4078,58
2021-09-01,27007,Beltrami,Northwest,46847,4597,69
2021-09-01,27009,Benton,East Central,40545,6131,98
2021-09-01,27011,Big Stone,Southwest,4989,634,4
2021-09-01,27013,Blue Earth,Southeast,67427,8224,47
2021-09-01,27015,Brown,Southeast,25111,3301,42
2021-09-01,27017,Carlton,Northeast,35837,3752,59
2021-09-01,27019,Carver,Metro suburbs,103551,11532,51
2021-09-01,27021,Cass,East Central,29519,3152,34
2021-09-01,27023,Chippewa,Southwest,11924,1647,39
2021-09-01,27025,Chisago,East Central,55922,6730,55
2021-09-01,27027,Clay,West Central,63955,8686,92
2021-09-01,27029,Clearwater,Northwest,8810,959,18
2021-09-01,27031,Cook,Northeast,5393,196,0
2021-09-01,27033,Cottonwood,Southwest,11277,1730,24
2021-09-01,27035,Crow Wing,East Central,64889,7390,100
2021-09-01,27037,Dakota,Metro suburbs,425423,50075,487
2021-09-01,27039,Dodge,Southeast,20822,2213,3
2021-09-01,27041,Douglas,West Central,37964,5100,83
2021-09-01,27043,Faribault,Southeast,13758,1677,22
2021-09-01,27045,Fillmore,Southeast,21058,1786,10
2021-09-01,27047,Freeborn,Southeast,30444,3955,37
2021-09-01,27049,Goodhue,Southeast,46403,5246,76
2021-09-01,27051,Grant,West Central,6021,625,8
2021-09-01,27053,Hennepin,Hennepin/Ramsey,1259428,135270,1835
2021-09-01,27055,Houston,Southeast,18578,1918,16
2021-09-01,27057,Hubbard,Northwest,21332,2138,41
2021-09-01,27059,Isanti,East Central,39966,4708,68
2021-09-01,27061,Itasca,Northeast,45108,4910,69
2021-09-01,27063,Jackson,Southwest,9911,1316,12
2021-09-01,27065,Kanabec,East Central,16207,1573,29
2021-09-01,27067,Kandiyohi,Southwest,42855,7191,88
2021-09-01,27069,Kittson,Northwest,4248,509,22
2021-09-01,27071,Koochiching,Northeast,12440,1025,19
2021-09-01,27073,Lac qui Parle,Southwest,6658,802,22
2021-09-01,27075,Lake,Northeast,10658,884,21
2021-09-01,27077,Lake of the Woods,Northwest,3758,368,4
2021-09-01,27079,Le Sueur,Southeast,28494,3223,30
2021-09-01,27081,Lincoln,Southwest,5673,609,3
2021-09-01,27083,Lyon,Southwest,25629,3803,54
2021-09-01,27087,Mahnomen,Northwest,5519,622,9
2021-09-01,27089,Marshall,Northwest,9390,964,18
2021-09-01,27091,Martin,Southeast,19785,2490,33
2021-09-01,27085,McLeod,Southwest,35873,4682,61
2021-09-01,27093,Meeker,Southwest,23141,2894,46
2021-09-01,27095,Mille Lacs,East Central,26139,3392,58
2021-09-01,27097,Morrison,East Central,33169,4494,62
2021-09-01,27099,Mower,Southeast,40011,5240,34
2021-09-01,27101,Murray,Southwest,8276,1117,10
2021-09-01,27103,Nicollet,Southeast,34220,3546,46
2021-09-01,27105,Nobles,Southwest,21924,4309,50
2021-09-01,27107,Norman,Northwest,6475,590,9
2021-09-01,27109,Olmsted,Southeast,156277,14945,108
2021-09-01,27111,Otter Tail,West Central,58812,6334,89
2021-09-01,27113,Pennington,Northwest,14178,1744,20
2021-09-01,27115,Pine,East Central,29483,3616,23
2021-09-01,27117,Pipestone,Southwest,9047,1199,26
2021-09-01,27119,Polk,Northwest,31529,4104,75
2021-09-01,27121,Pope,West Central,11097,1232,8
2021-09-01,27123,Ramsey,Hennepin/Ramsey,550210,56508,924
2021-09-01,27125,Red Lake,Northwest,3999,445,7
2021-09-01,27127,Redwood,Southwest,15249,1882,41
2021-09-01,27129,Renville,Southwest,14612,1923,46
2021-09-01,27131,Rice,Southeast,66523,8753,114
2021-09-01,27133,Rock,Southwest,9414,1353,19
2021-09-01,27135,Roseau,Northwest,15150,2228,21
2021-09-01,27139,Scott,Metro suburbs,147381,18767,141
2021-09-01,27141,Sherburne,East Central,96036,12899,98
2021-09-01,27143,Sibley,Southeast,15028,1642,10
2021-09-01,27137,St. Louis,Northeast,199754,19272,326
2021-09-01,27145,Stearns,East Central,159256,23890,232
2021-09-01,27147,Steele,Southeast,36803,4558,21
2021-09-01,27149,Stevens,West Central,9753,982,11
2021-09-01,27151,Swift,Southwest,9345,1144,18
2021-09-01,27153,Todd,East Central,24582,3055,33
2021-09-01,27155,Traverse,West Central,3308,400,5
2021-09-01,27157,Wabasha,Southeast,21645,2271,4
2021-09-01,27159,Wadena,East Central,13773,1718,23
2021-09-01,27161,Waseca,Southeast,18691,2695,23
2021-09-01,27163,Washington,Metro suburbs,259201,29488,304
2021-09-01,27165,Watonwan,Southeast,10980,1460,10
2021-09-01,27167,Wilkin,West Central,6254,873,14
2021-09-01,27169,Winona,Southeast,50825,5203,52
2021-09-01,27171,Wright,East Central,136349,17594,157
2021-09-01,27173,Yellow Medicine,Southwest,9795,1199,20
