date,geoid,county,region,pop,cases,deaths
2021-12-27,27001,Aitkin,Northeast,15697,2409,53
2021-12-27,27003,Anoka,Metro suburbs,363887,70230,660
2021-12-27,27005,Becker,West Central,35183,6581,80
2021-12-27,27007,Beltrami,Northwest,46228,8693,109
2021-12-27,27009,Benton,East Central,41379,9928,138
2021-12-27,27011,Big Stone,Southwest,5166,1003,7
2021-12-27,27013,Blue Earth,Southeast,69112,12550,76
2021-12-27,27015,Brown,Southeast,25912,4979,66
2021-12-27,27017,Carlton,Northeast,36207,6034,80
2021-12-27,27019,Carver,Metro suburbs,106922,18391,86
2021-12-27,27021,Cass,East Central,30066,5329,63
2021-12-27,27023,Chippewa,Southwest,12598,2331,43
2021-12-27,27025,Chisago,East Central,56621,10856,98
2021-12-27,27027,Clay,West Central,65318,13014,113
2021-12-27,27029,Clearwater,Northwest,8524,1683,25
2021-12-27,27031,Cook,Northeast,5600,345,1
2021-12-27,27033,Cottonwood,Southwest,11517,2458,34
2021-12-27,27035,Crow Wing,East Central,66123,12063,137
2021-12-27,27037,Dakota,Metro suburbs,439882,74574,643
2021-12-27,27039,Dodge,Southeast,20867,3933,13
2021-12-27,27041,Douglas,West Central,39006,8461,102
2021-12-27,27043,Faribault,Southeast,13921,2812,38
2021-12-27,27045,Fillmore,Southeast,21228,3394,16
2021-12-27,27047,Freeborn,Southeast,30895,6244,51
2021-12-27,27049,Goodhue,Southeast,47582,9066,106
2021-12-27,27051,Grant,West Central,6074,1106,12
2021-12-27,27053,Hennepin,Hennepin/Ramsey,1281565,196397,2152
2021-12-27,27055,Houston,Southeast,18843,3075,18
2021-12-27,27057,Hubbard,Northwest,21344,3765,51
2021-12-27,27059,Isanti,East Central,41135,7753,95
2021-12-27,27061,Itasca,Northeast,45014,8389,113
2021-12-27,27063,Jackson,Southwest,9989,1711,16
2021-12-27,27065,Kanabec,East Central,16032,2788,43
2021-12-27,27067,Kandiyohi,Southwest,43732,10453,117
2021-12-27,27069,Kittson,Northwest,4207,849,23
2021-12-27,27071,Koochiching,Northeast,12062,1976,29
2021-12-27,27073,Lac qui Parle,Southwest,6719,1326,26
2021-12-27,27075,Lake,Northeast,10905,1463,26
2021-12-27,27077,Lake of the Woods,Northwest,3763,561,5
2021-12-27,27079,Le Sueur,Southeast,28674,5010,41
2021-12-27,27081,Lincoln,Southwest,5640,939,5
2021-12-27,27083,Lyon,Southwest,25269,5567,66
2021-12-27,27087,Mahnomen,Northwest,5411,1153,15
2021-12-27,27089,Marshall,Northwest,9040,1644,23
2021-12-27,27091,Martin,Southeast,20025,4173,51
2021-12-27,27085,McLeod,Southwest,36771,7784,92
2021-12-27,27093,Meeker,Southwest,23400,4688,67
2021-12-27,27095,Mille Lacs,East Central,26459,5754,92
2021-12-27,27097,Morrison,East Central,34010,7115,86
2021-12-27,27099,Mower,Southeast,40029,7814,53
2021-12-27,27101,Murray,Southwest,8179,1597,14
2021-12-27,27103,Nicollet,Southeast,34454,5647,61
2021-12-27,27105,Nobles,Southwest,22290,5420,56
2021-12-27,27107,Norman,Northwest,6441,1092,10
2021-12-27,27109,Olmsted,Southeast,162847,24517,139
2021-12-27,27111,Otter Tail,West Central,60081,10482,142
2021-12-27,27113,Pennington,Northwest,13992,2653,31
2021-12-27,27115,Pine,East Central,28876,5610,48
2021-12-27,27117,Pipestone,Southwest,9424,1602,30
2021-12-27,27119,Polk,Northwest,31192,6332,91
2021-12-27,27121,Pope,West Central,11308,2260,14
2021-12-27,27123,Ramsey,Hennepin/Ramsey,552352,81551,1112
2021-12-27,27125,Red Lake,Northwest,3935,731,11
2021-12-27,27127,Redwood,Southwest,15425,3013,49
2021-12-27,27129,Renville,Southwest,14723,2848,52
2021-12-27,27131,Rice,Southeast,67097,12372,147
2021-12-27,27133,Rock,Southwest,9704,1844,32
2021-12-27,27135,Roseau,Northwest,15331,3382,36
2021-12-27,27139,Scott,Metro suburbs,150928,28588,207
2021-12-27,27141,Sherburne,East Central,97183,20614,146
2021-12-27,27143,Sibley,Southeast,14836,2770,20
2021-12-27,27137,St. Louis,Northeast,200231,32434,443
2021-12-27,27145,Stearns,East Central,158292,36613,309
2021-12-27,27147,Steele,Southeast,37406,7467,41
2021-12-27,27149,Stevens,West Central,9671,1852,11
2021-12-27,27151,Swift,Southwest,9838,1823,29
2021-12-27,27153,Todd,East Central,25262,5250,50
2021-12-27,27155,Traverse,West Central,3360,626,8
2021-12-27,27157,Wabasha,Southeast,21387,4064,12
2021-12-27,27159,Wadena,East Central,14065,3213,43
2021-12-27,27161,Waseca,Southeast,18968,4226,34
2021-12-27,27163,Washington,Metro suburbs,267568,44853,397
2021-12-27,27165,Watonwan,Southeast,11253,2149,21
2021-12-27,27167,Wilkin,West Central,6506,1283,17
2021-12-27,27169,Winona,Southeast,49671,8160,62
2021-12-27,27171,Wright,East Central,141337,28265,254
2021-12-27,27173,Yellow Medicine,Southwest,9528,1992,25
2021-12-27,NA,NA,NA,NA,686,134
