date,geoid,county,region,pop,cases,deaths
2020-07-28,27001,Aitkin,Northeast,15902,25,0
2020-07-28,27003,Anoka,Metro suburbs,353813,3083,112
2020-07-28,27005,Becker,West Central,34371,114,1
2020-07-28,27007,Beltrami,Northwest,46847,157,0
2020-07-28,27009,Benton,East Central,40545,290,3
2020-07-28,27011,Big Stone,Southwest,4989,21,0
2020-07-28,27013,Blue Earth,Southeast,67427,783,4
2020-07-28,27015,Brown,Southeast,25111,73,2
2020-07-28,27017,Carlton,Northeast,35837,115,0
2020-07-28,27019,Carver,Metro suburbs,103551,693,2
2020-07-28,27021,Cass,East Central,29519,45,2
2020-07-28,27023,Chippewa,Southwest,11924,90,1
2020-07-28,27025,Chisago,East Central,55922,156,1
2020-07-28,27027,Clay,West Central,63955,717,39
2020-07-28,27029,Clearwater,Northwest,8810,15,0
2020-07-28,27031,Cook,Northeast,5393,2,0
2020-07-28,27033,Cottonwood,Southwest,11277,159,0
2020-07-28,27035,Crow Wing,East Central,64889,166,12
2020-07-28,27037,Dakota,Metro suburbs,425423,3565,102
2020-07-28,27039,Dodge,Southeast,20822,118,0
2020-07-28,27041,Douglas,West Central,37964,117,0
2020-07-28,27043,Faribault,Southeast,13758,75,0
2020-07-28,27045,Fillmore,Southeast,21058,57,0
2020-07-28,27047,Freeborn,Southeast,30444,344,1
2020-07-28,27049,Goodhue,Southeast,46403,159,8
2020-07-28,27051,Grant,West Central,6021,41,1
2020-07-28,27053,Hennepin,Hennepin/Ramsey,1259428,16661,808
2020-07-28,27055,Houston,Southeast,18578,37,0
2020-07-28,27057,Hubbard,Northwest,21332,21,0
2020-07-28,27059,Isanti,East Central,39966,101,0
2020-07-28,27061,Itasca,Northeast,45108,121,12
2020-07-28,27063,Jackson,Southwest,9911,65,0
2020-07-28,27065,Kanabec,East Central,16207,23,1
2020-07-28,27067,Kandiyohi,Southwest,42855,648,1
2020-07-28,27069,Kittson,Northwest,4248,3,0
2020-07-28,27071,Koochiching,Northeast,12440,60,3
2020-07-28,27073,Lac qui Parle,Southwest,6658,6,0
2020-07-28,27075,Lake,Northeast,10658,14,0
2020-07-28,27077,Lake of the Woods,Northwest,3758,1,0
2020-07-28,27079,Le Sueur,Southeast,28494,187,1
2020-07-28,27081,Lincoln,Southwest,5673,53,0
2020-07-28,27083,Lyon,Southwest,25629,410,3
2020-07-28,27087,Mahnomen,Northwest,5519,20,1
2020-07-28,27089,Marshall,Northwest,9390,26,0
2020-07-28,27091,Martin,Southeast,19785,196,5
2020-07-28,27085,McLeod,Southwest,35873,118,0
2020-07-28,27093,Meeker,Southwest,23141,81,2
2020-07-28,27095,Mille Lacs,East Central,26139,50,3
2020-07-28,27097,Morrison,East Central,33169,79,1
2020-07-28,27099,Mower,Southeast,40011,1054,2
2020-07-28,27101,Murray,Southwest,8276,118,1
2020-07-28,27103,Nicollet,Southeast,34220,271,13
2020-07-28,27105,Nobles,Southwest,21924,1728,6
2020-07-28,27107,Norman,Northwest,6475,31,0
2020-07-28,27109,Olmsted,Southeast,156277,1531,21
2020-07-28,27111,Otter Tail,West Central,58812,155,2
2020-07-28,27113,Pennington,Northwest,14178,65,1
2020-07-28,27115,Pine,East Central,29483,122,0
2020-07-28,27117,Pipestone,Southwest,9047,136,8
2020-07-28,27119,Polk,Northwest,31529,117,3
2020-07-28,27121,Pope,West Central,11097,35,0
2020-07-28,27123,Ramsey,Hennepin/Ramsey,550210,6416,254
2020-07-28,27125,Red Lake,Northwest,3999,9,0
2020-07-28,27127,Redwood,Southwest,15249,30,0
2020-07-28,27129,Renville,Southwest,14612,53,4
2020-07-28,27131,Rice,Southeast,66523,956,8
2020-07-28,27133,Rock,Southwest,9414,62,0
2020-07-28,27135,Roseau,Northwest,15150,41,0
2020-07-28,27139,Scott,Metro suburbs,147381,1217,11
2020-07-28,27141,Sherburne,East Central,96036,587,5
2020-07-28,27143,Sibley,Southeast,15028,74,2
2020-07-28,27137,St. Louis,Northeast,199754,332,18
2020-07-28,27145,Stearns,East Central,159256,2742,19
2020-07-28,27147,Steele,Southeast,36803,315,1
2020-07-28,27149,Stevens,West Central,9753,15,0
2020-07-28,27151,Swift,Southwest,9345,51,1
2020-07-28,27153,Todd,East Central,24582,410,2
2020-07-28,27155,Traverse,West Central,3308,9,0
2020-07-28,27157,Wabasha,Southeast,21645,70,0
2020-07-28,27159,Wadena,East Central,13773,20,0
2020-07-28,27161,Waseca,Southeast,18691,117,0
2020-07-28,27163,Washington,Metro suburbs,259201,1723,42
2020-07-28,27165,Watonwan,Southeast,10980,293,0
2020-07-28,27167,Wilkin,West Central,6254,24,3
2020-07-28,27169,Winona,Southeast,50825,228,16
2020-07-28,27171,Wright,East Central,136349,734,5
2020-07-28,27173,Yellow Medicine,Southwest,9795,43,0
