date,geoid,county,region,pop,cases,deaths
2021-11-09,27001,Aitkin,Northeast,15697,2006,46
2021-11-09,27003,Anoka,Metro suburbs,363887,57687,537
2021-11-09,27005,Becker,West Central,35183,5814,68
2021-11-09,27007,Beltrami,Northwest,46228,7352,85
2021-11-09,27009,Benton,East Central,41379,8074,116
2021-11-09,27011,Big Stone,Southwest,5166,875,5
2021-11-09,27013,Blue Earth,Southeast,69112,10355,63
2021-11-09,27015,Brown,Southeast,25912,4414,52
2021-11-09,27017,Carlton,Northeast,36207,4844,69
2021-11-09,27019,Carver,Metro suburbs,106922,14736,60
2021-11-09,27021,Cass,East Central,30066,4581,47
2021-11-09,27023,Chippewa,Southwest,12598,2037,40
2021-11-09,27025,Chisago,East Central,56621,9002,66
2021-11-09,27027,Clay,West Central,65318,11068,100
2021-11-09,27029,Clearwater,Northwest,8524,1451,19
2021-11-09,27031,Cook,Northeast,5600,267,0
2021-11-09,27033,Cottonwood,Southwest,11517,2105,29
2021-11-09,27035,Crow Wing,East Central,66123,10335,117
2021-11-09,27037,Dakota,Metro suburbs,439882,60791,555
2021-11-09,27039,Dodge,Southeast,20867,2991,11
2021-11-09,27041,Douglas,West Central,39006,6958,95
2021-11-09,27043,Faribault,Southeast,13921,2359,31
2021-11-09,27045,Fillmore,Southeast,21228,2708,14
2021-11-09,27047,Freeborn,Southeast,30895,5163,42
2021-11-09,27049,Goodhue,Southeast,47582,6878,89
2021-11-09,27051,Grant,West Central,6074,880,9
2021-11-09,27053,Hennepin,Hennepin/Ramsey,1281565,163032,1971
2021-11-09,27055,Houston,Southeast,18843,2462,17
2021-11-09,27057,Hubbard,Northwest,21344,3204,46
2021-11-09,27059,Isanti,East Central,41135,6235,77
2021-11-09,27061,Itasca,Northeast,45014,6809,90
2021-11-09,27063,Jackson,Southwest,9989,1541,15
2021-11-09,27065,Kanabec,East Central,16032,2117,31
2021-11-09,27067,Kandiyohi,Southwest,43732,9048,102
2021-11-09,27069,Kittson,Northwest,4207,649,22
2021-11-09,27071,Koochiching,Northeast,12062,1488,21
2021-11-09,27073,Lac qui Parle,Southwest,6719,1100,25
2021-11-09,27075,Lake,Northeast,10905,1180,24
2021-11-09,27077,Lake of the Woods,Northwest,3763,498,4
2021-11-09,27079,Le Sueur,Southeast,28674,4119,33
2021-11-09,27081,Lincoln,Southwest,5640,834,5
2021-11-09,27083,Lyon,Southwest,25269,4892,57
2021-11-09,27087,Mahnomen,Northwest,5411,977,13
2021-11-09,27089,Marshall,Northwest,9040,1426,21
2021-11-09,27091,Martin,Southeast,20025,3534,41
2021-11-09,27085,McLeod,Southwest,36771,6481,76
2021-11-09,27093,Meeker,Southwest,23400,3892,55
2021-11-09,27095,Mille Lacs,East Central,26459,4633,68
2021-11-09,27097,Morrison,East Central,34010,6165,72
2021-11-09,27099,Mower,Southeast,40029,6883,45
2021-11-09,27101,Murray,Southwest,8179,1444,11
2021-11-09,27103,Nicollet,Southeast,34454,4684,57
2021-11-09,27105,Nobles,Southwest,22290,5051,53
2021-11-09,27107,Norman,Northwest,6441,958,9
2021-11-09,27109,Olmsted,Southeast,162847,19682,123
2021-11-09,27111,Otter Tail,West Central,60081,8869,113
2021-11-09,27113,Pennington,Northwest,13992,2284,29
2021-11-09,27115,Pine,East Central,28876,4572,37
2021-11-09,27117,Pipestone,Southwest,9424,1415,27
2021-11-09,27119,Polk,Northwest,31192,5539,82
2021-11-09,27121,Pope,West Central,11308,1821,10
2021-11-09,27123,Ramsey,Hennepin/Ramsey,552352,67269,1003
2021-11-09,27125,Red Lake,Northwest,3935,647,10
2021-11-09,27127,Redwood,Southwest,15425,2587,44
2021-11-09,27129,Renville,Southwest,14723,2493,51
2021-11-09,27131,Rice,Southeast,67097,10472,135
2021-11-09,27133,Rock,Southwest,9704,1675,24
2021-11-09,27135,Roseau,Northwest,15331,2849,31
2021-11-09,27139,Scott,Metro suburbs,150928,23056,165
2021-11-09,27141,Sherburne,East Central,97183,16732,117
2021-11-09,27143,Sibley,Southeast,14836,2305,14
2021-11-09,27137,St. Louis,Northeast,200231,25939,373
2021-11-09,27145,Stearns,East Central,158292,30475,261
2021-11-09,27147,Steele,Southeast,37406,6239,28
2021-11-09,27149,Stevens,West Central,9671,1438,11
2021-11-09,27151,Swift,Southwest,9838,1521,20
2021-11-09,27153,Todd,East Central,25262,4433,38
2021-11-09,27155,Traverse,West Central,3360,569,6
2021-11-09,27157,Wabasha,Southeast,21387,3331,8
2021-11-09,27159,Wadena,East Central,14065,2707,33
2021-11-09,27161,Waseca,Southeast,18968,3450,31
2021-11-09,27163,Washington,Metro suburbs,267568,36146,341
2021-11-09,27165,Watonwan,Southeast,11253,1835,16
2021-11-09,27167,Wilkin,West Central,6506,1127,15
2021-11-09,27169,Winona,Southeast,49671,6523,55
2021-11-09,27171,Wright,East Central,141337,23066,184
2021-11-09,27173,Yellow Medicine,Southwest,9528,1711,21
2021-11-09,NA,NA,NA,NA,684,124
