date,geoid,county,region,pop,cases,deaths
2020-11-19,27001,Aitkin,Northeast,15902,563,18
2020-11-19,27003,Anoka,Metro suburbs,353813,17859,203
2020-11-19,27005,Becker,West Central,34371,1492,6
2020-11-19,27007,Beltrami,Northwest,46847,1659,13
2020-11-19,27009,Benton,East Central,40545,2370,36
2020-11-19,27011,Big Stone,Southwest,4989,256,1
2020-11-19,27013,Blue Earth,Southeast,67427,3436,12
2020-11-19,27015,Brown,Southeast,25111,960,9
2020-11-19,27017,Carlton,Northeast,35837,1313,9
2020-11-19,27019,Carver,Metro suburbs,103551,3594,10
2020-11-19,27021,Cass,East Central,29519,1057,8
2020-11-19,27023,Chippewa,Southwest,11924,697,7
2020-11-19,27025,Chisago,East Central,55922,2547,7
2020-11-19,27027,Clay,West Central,63955,4076,51
2020-11-19,27029,Clearwater,Northwest,8810,387,4
2020-11-19,27031,Cook,Northeast,5393,50,0
2020-11-19,27033,Cottonwood,Southwest,11277,580,0
2020-11-19,27035,Crow Wing,East Central,64889,2810,27
2020-11-19,27037,Dakota,Metro suburbs,425423,17340,170
2020-11-19,27039,Dodge,Southeast,20822,723,0
2020-11-19,27041,Douglas,West Central,37964,1880,22
2020-11-19,27043,Faribault,Southeast,13758,430,0
2020-11-19,27045,Fillmore,Southeast,21058,536,0
2020-11-19,27047,Freeborn,Southeast,30444,1235,5
2020-11-19,27049,Goodhue,Southeast,46403,1545,25
2020-11-19,27051,Grant,West Central,6021,197,6
2020-11-19,27053,Hennepin,Hennepin/Ramsey,1259428,54662,1066
2020-11-19,27055,Houston,Southeast,18578,543,2
2020-11-19,27057,Hubbard,Northwest,21332,843,17
2020-11-19,27059,Isanti,East Central,39966,1443,11
2020-11-19,27061,Itasca,Northeast,45108,1533,21
2020-11-19,27063,Jackson,Southwest,9911,358,1
2020-11-19,27065,Kanabec,East Central,16207,455,11
2020-11-19,27067,Kandiyohi,Southwest,42855,3047,12
2020-11-19,27069,Kittson,Northwest,4248,150,3
2020-11-19,27071,Koochiching,Northeast,12440,300,5
2020-11-19,27073,Lac qui Parle,Southwest,6658,279,3
2020-11-19,27075,Lake,Northeast,10658,285,1
2020-11-19,27077,Lake of the Woods,Northwest,3758,78,1
2020-11-19,27079,Le Sueur,Southeast,28494,1172,8
2020-11-19,27081,Lincoln,Southwest,5673,281,1
2020-11-19,27083,Lyon,Southwest,25629,1702,10
2020-11-19,27087,Mahnomen,Northwest,5519,216,4
2020-11-19,27089,Marshall,Northwest,9390,360,7
2020-11-19,27091,Martin,Southeast,19785,890,20
2020-11-19,27085,McLeod,Southwest,35873,1539,8
2020-11-19,27093,Meeker,Southwest,23141,880,7
2020-11-19,27095,Mille Lacs,East Central,26139,1178,30
2020-11-19,27097,Morrison,East Central,33169,1862,19
2020-11-19,27099,Mower,Southeast,40011,2155,22
2020-11-19,27101,Murray,Southwest,8276,481,3
2020-11-19,27103,Nicollet,Southeast,34220,1328,22
2020-11-19,27105,Nobles,Southwest,21924,2855,27
2020-11-19,27107,Norman,Northwest,6475,277,6
2020-11-19,27109,Olmsted,Southeast,156277,5698,30
2020-11-19,27111,Otter Tail,West Central,58812,2261,14
2020-11-19,27113,Pennington,Northwest,14178,451,4
2020-11-19,27115,Pine,East Central,29483,1023,5
2020-11-19,27117,Pipestone,Southwest,9047,605,17
2020-11-19,27119,Polk,Northwest,31529,1949,20
2020-11-19,27121,Pope,West Central,11097,419,0
2020-11-19,27123,Ramsey,Hennepin/Ramsey,550210,23071,450
2020-11-19,27125,Red Lake,Northwest,3999,162,3
2020-11-19,27127,Redwood,Southwest,15249,641,17
2020-11-19,27129,Renville,Southwest,14612,580,17
2020-11-19,27131,Rice,Southeast,66523,3248,27
2020-11-19,27133,Rock,Southwest,9414,563,9
2020-11-19,27135,Roseau,Northwest,15150,826,1
2020-11-19,27139,Scott,Metro suburbs,147381,6701,52
2020-11-19,27141,Sherburne,East Central,96036,4558,36
2020-11-19,27143,Sibley,Southeast,15028,593,4
2020-11-19,27137,St. Louis,Northeast,199754,6546,87
2020-11-19,27145,Stearns,East Central,159256,11238,79
2020-11-19,27147,Steele,Southeast,36803,1482,6
2020-11-19,27149,Stevens,West Central,9753,380,1
2020-11-19,27151,Swift,Southwest,9345,442,5
2020-11-19,27153,Todd,East Central,24582,1535,12
2020-11-19,27155,Traverse,West Central,3308,109,0
2020-11-19,27157,Wabasha,Southeast,21645,801,1
2020-11-19,27159,Wadena,East Central,13773,613,6
2020-11-19,27161,Waseca,Southeast,18691,1201,10
2020-11-19,27163,Washington,Metro suburbs,259201,11495,100
2020-11-19,27165,Watonwan,Southeast,10980,730,4
2020-11-19,27167,Wilkin,West Central,6254,292,5
2020-11-19,27169,Winona,Southeast,50825,2260,25
2020-11-19,27171,Wright,East Central,136349,5817,30
2020-11-19,27173,Yellow Medicine,Southwest,9795,499,8
