date,geoid,county,region,pop,cases,deaths
2021-09-29,27001,Aitkin,Northeast,15902,1626,39
2021-09-29,27003,Anoka,Metro suburbs,353813,49772,494
2021-09-29,27005,Becker,West Central,34371,4698,61
2021-09-29,27007,Beltrami,Northwest,46847,5522,72
2021-09-29,27009,Benton,East Central,40545,6786,102
2021-09-29,27011,Big Stone,Southwest,4989,714,4
2021-09-29,27013,Blue Earth,Southeast,67427,9006,48
2021-09-29,27015,Brown,Southeast,25111,3677,44
2021-09-29,27017,Carlton,Northeast,35837,4059,60
2021-09-29,27019,Carver,Metro suburbs,103551,12572,53
2021-09-29,27021,Cass,East Central,29519,3653,39
2021-09-29,27023,Chippewa,Southwest,11924,1745,39
2021-09-29,27025,Chisago,East Central,55922,7485,58
2021-09-29,27027,Clay,West Central,63955,9474,97
2021-09-29,27029,Clearwater,Northwest,8810,1168,18
2021-09-29,27031,Cook,Northeast,5393,218,0
2021-09-29,27033,Cottonwood,Southwest,11277,1817,24
2021-09-29,27035,Crow Wing,East Central,64889,8299,103
2021-09-29,27037,Dakota,Metro suburbs,425423,53666,504
2021-09-29,27039,Dodge,Southeast,20822,2532,5
2021-09-29,27041,Douglas,West Central,37964,5605,84
2021-09-29,27043,Faribault,Southeast,13758,1893,25
2021-09-29,27045,Fillmore,Southeast,21058,2088,11
2021-09-29,27047,Freeborn,Southeast,30444,4466,42
2021-09-29,27049,Goodhue,Southeast,46403,5686,81
2021-09-29,27051,Grant,West Central,6021,697,9
2021-09-29,27053,Hennepin,Hennepin/Ramsey,1259428,144322,1874
2021-09-29,27055,Houston,Southeast,18578,2141,17
2021-09-29,27057,Hubbard,Northwest,21332,2493,41
2021-09-29,27059,Isanti,East Central,39966,5117,71
2021-09-29,27061,Itasca,Northeast,45108,5448,72
2021-09-29,27063,Jackson,Southwest,9911,1371,12
2021-09-29,27065,Kanabec,East Central,16207,1721,29
2021-09-29,27067,Kandiyohi,Southwest,42855,7647,92
2021-09-29,27069,Kittson,Northwest,4248,552,22
2021-09-29,27071,Koochiching,Northeast,12440,1291,19
2021-09-29,27073,Lac qui Parle,Southwest,6658,898,24
2021-09-29,27075,Lake,Northeast,10658,985,21
2021-09-29,27077,Lake of the Woods,Northwest,3758,424,4
2021-09-29,27079,Le Sueur,Southeast,28494,3533,30
2021-09-29,27081,Lincoln,Southwest,5673,689,4
2021-09-29,27083,Lyon,Southwest,25629,4113,54
2021-09-29,27087,Mahnomen,Northwest,5519,755,9
2021-09-29,27089,Marshall,Northwest,9390,1102,19
2021-09-29,27091,Martin,Southeast,19785,2800,33
2021-09-29,27085,McLeod,Southwest,35873,5294,65
2021-09-29,27093,Meeker,Southwest,23141,3200,49
2021-09-29,27095,Mille Lacs,East Central,26139,3688,61
2021-09-29,27097,Morrison,East Central,33169,4893,63
2021-09-29,27099,Mower,Southeast,40011,5884,38
2021-09-29,27101,Murray,Southwest,8276,1197,10
2021-09-29,27103,Nicollet,Southeast,34220,3947,49
2021-09-29,27105,Nobles,Southwest,21924,4605,51
2021-09-29,27107,Norman,Northwest,6475,705,9
2021-09-29,27109,Olmsted,Southeast,156277,16546,112
2021-09-29,27111,Otter Tail,West Central,58812,7072,97
2021-09-29,27113,Pennington,Northwest,14178,1992,22
2021-09-29,27115,Pine,East Central,29483,3915,29
2021-09-29,27117,Pipestone,Southwest,9047,1268,27
2021-09-29,27119,Polk,Northwest,31529,4539,75
2021-09-29,27121,Pope,West Central,11097,1360,8
2021-09-29,27123,Ramsey,Hennepin/Ramsey,550210,60078,955
2021-09-29,27125,Red Lake,Northwest,3999,519,8
2021-09-29,27127,Redwood,Southwest,15249,2129,43
2021-09-29,27129,Renville,Southwest,14612,2089,48
2021-09-29,27131,Rice,Southeast,66523,9404,127
2021-09-29,27133,Rock,Southwest,9414,1455,19
2021-09-29,27135,Roseau,Northwest,15150,2412,24
2021-09-29,27139,Scott,Metro suburbs,147381,20316,151
2021-09-29,27141,Sherburne,East Central,96036,14088,109
2021-09-29,27143,Sibley,Southeast,15028,1845,12
2021-09-29,27137,St. Louis,Northeast,199754,21356,342
2021-09-29,27145,Stearns,East Central,159256,25947,243
2021-09-29,27147,Steele,Southeast,36803,5309,21
2021-09-29,27149,Stevens,West Central,9753,1119,11
2021-09-29,27151,Swift,Southwest,9345,1220,19
2021-09-29,27153,Todd,East Central,24582,3418,35
2021-09-29,27155,Traverse,West Central,3308,455,5
2021-09-29,27157,Wabasha,Southeast,21645,2571,5
2021-09-29,27159,Wadena,East Central,13773,2009,27
2021-09-29,27161,Waseca,Southeast,18691,3033,26
2021-09-29,27163,Washington,Metro suburbs,259201,31634,318
2021-09-29,27165,Watonwan,Southeast,10980,1603,11
2021-09-29,27167,Wilkin,West Central,6254,922,14
2021-09-29,27169,Winona,Southeast,50825,5726,52
2021-09-29,27171,Wright,East Central,136349,19270,167
2021-09-29,27173,Yellow Medicine,Southwest,9795,1346,20
