date,geoid,county,region,pop,cases,deaths
2021-07-30,27001,Aitkin,Northeast,15902,1402,37
2021-07-30,27003,Anoka,Metro suburbs,353813,43482,465
2021-07-30,27005,Becker,West Central,34371,3900,57
2021-07-30,27007,Beltrami,Northwest,46847,4118,63
2021-07-30,27009,Benton,East Central,40545,5882,98
2021-07-30,27011,Big Stone,Southwest,4989,613,4
2021-07-30,27013,Blue Earth,Southeast,67427,7728,44
2021-07-30,27015,Brown,Southeast,25111,3093,40
2021-07-30,27017,Carlton,Northeast,35837,3571,58
2021-07-30,27019,Carver,Metro suburbs,103551,10803,49
2021-07-30,27021,Cass,East Central,29519,2891,33
2021-07-30,27023,Chippewa,Southwest,11924,1544,38
2021-07-30,27025,Chisago,East Central,55922,6299,55
2021-07-30,27027,Clay,West Central,63955,8307,92
2021-07-30,27029,Clearwater,Northwest,8810,895,17
2021-07-30,27031,Cook,Northeast,5393,174,0
2021-07-30,27033,Cottonwood,Southwest,11277,1682,24
2021-07-30,27035,Crow Wing,East Central,64889,6917,99
2021-07-30,27037,Dakota,Metro suburbs,425423,47466,477
2021-07-30,27039,Dodge,Southeast,20822,1917,3
2021-07-30,27041,Douglas,West Central,37964,4808,81
2021-07-30,27043,Faribault,Southeast,13758,1578,20
2021-07-30,27045,Fillmore,Southeast,21058,1605,10
2021-07-30,27047,Freeborn,Southeast,30444,3536,34
2021-07-30,27049,Goodhue,Southeast,46403,4876,74
2021-07-30,27051,Grant,West Central,6021,595,8
2021-07-30,27053,Hennepin,Hennepin/Ramsey,1259428,127080,1803
2021-07-30,27055,Houston,Southeast,18578,1765,16
2021-07-30,27057,Hubbard,Northwest,21332,1989,41
2021-07-30,27059,Isanti,East Central,39966,4475,67
2021-07-30,27061,Itasca,Northeast,45108,4639,68
2021-07-30,27063,Jackson,Southwest,9911,1232,12
2021-07-30,27065,Kanabec,East Central,16207,1481,28
2021-07-30,27067,Kandiyohi,Southwest,42855,6731,85
2021-07-30,27069,Kittson,Northwest,4248,492,22
2021-07-30,27071,Koochiching,Northeast,12440,969,19
2021-07-30,27073,Lac qui Parle,Southwest,6658,762,22
2021-07-30,27075,Lake,Northeast,10658,851,21
2021-07-30,27077,Lake of the Woods,Northwest,3758,350,4
2021-07-30,27079,Le Sueur,Southeast,28494,3012,28
2021-07-30,27081,Lincoln,Southwest,5673,587,3
2021-07-30,27083,Lyon,Southwest,25629,3664,54
2021-07-30,27087,Mahnomen,Northwest,5519,566,9
2021-07-30,27089,Marshall,Northwest,9390,890,17
2021-07-30,27091,Martin,Southeast,19785,2376,33
2021-07-30,27085,McLeod,Southwest,35873,4366,61
2021-07-30,27093,Meeker,Southwest,23141,2676,44
2021-07-30,27095,Mille Lacs,East Central,26139,3168,56
2021-07-30,27097,Morrison,East Central,33169,4295,62
2021-07-30,27099,Mower,Southeast,40011,4788,34
2021-07-30,27101,Murray,Southwest,8276,1077,10
2021-07-30,27103,Nicollet,Southeast,34220,3351,45
2021-07-30,27105,Nobles,Southwest,21924,4117,50
2021-07-30,27107,Norman,Northwest,6475,551,9
2021-07-30,27109,Olmsted,Southeast,156277,13587,104
2021-07-30,27111,Otter Tail,West Central,58812,5926,87
2021-07-30,27113,Pennington,Northwest,14178,1541,20
2021-07-30,27115,Pine,East Central,29483,3381,23
2021-07-30,27117,Pipestone,Southwest,9047,1173,26
2021-07-30,27119,Polk,Northwest,31529,3913,72
2021-07-30,27121,Pope,West Central,11097,1141,6
2021-07-30,27123,Ramsey,Hennepin/Ramsey,550210,53350,911
2021-07-30,27125,Red Lake,Northwest,3999,403,7
2021-07-30,27127,Redwood,Southwest,15249,1789,41
2021-07-30,27129,Renville,Southwest,14612,1842,46
2021-07-30,27131,Rice,Southeast,66523,8300,112
2021-07-30,27133,Rock,Southwest,9414,1299,19
2021-07-30,27135,Roseau,Northwest,15150,2129,21
2021-07-30,27139,Scott,Metro suburbs,147381,17763,139
2021-07-30,27141,Sherburne,East Central,96036,12185,96
2021-07-30,27143,Sibley,Southeast,15028,1477,10
2021-07-30,27137,St. Louis,Northeast,199754,18353,320
2021-07-30,27145,Stearns,East Central,159256,22764,227
2021-07-30,27147,Steele,Southeast,36803,4018,19
2021-07-30,27149,Stevens,West Central,9753,927,11
2021-07-30,27151,Swift,Southwest,9345,1077,18
2021-07-30,27153,Todd,East Central,24582,2896,33
2021-07-30,27155,Traverse,West Central,3308,383,5
2021-07-30,27157,Wabasha,Southeast,21645,2088,3
2021-07-30,27159,Wadena,East Central,13773,1653,23
2021-07-30,27161,Waseca,Southeast,18691,2418,23
2021-07-30,27163,Washington,Metro suburbs,259201,27810,296
2021-07-30,27165,Watonwan,Southeast,10980,1362,9
2021-07-30,27167,Wilkin,West Central,6254,846,13
2021-07-30,27169,Winona,Southeast,50825,4664,52
2021-07-30,27171,Wright,East Central,136349,16615,153
2021-07-30,27173,Yellow Medicine,Southwest,9795,1156,20
