date,geoid,county,region,pop,cases,deaths
2021-09-20,27001,Aitkin,Northeast,15902,1552,38
2021-09-20,27003,Anoka,Metro suburbs,353813,48192,481
2021-09-20,27005,Becker,West Central,34371,4368,59
2021-09-20,27007,Beltrami,Northwest,46847,5080,72
2021-09-20,27009,Benton,East Central,40545,6472,101
2021-09-20,27011,Big Stone,Southwest,4989,685,4
2021-09-20,27013,Blue Earth,Southeast,67427,8701,47
2021-09-20,27015,Brown,Southeast,25111,3479,44
2021-09-20,27017,Carlton,Northeast,35837,3917,59
2021-09-20,27019,Carver,Metro suburbs,103551,12122,52
2021-09-20,27021,Cass,East Central,29519,3457,35
2021-09-20,27023,Chippewa,Southwest,11924,1715,39
2021-09-20,27025,Chisago,East Central,55922,7154,58
2021-09-20,27027,Clay,West Central,63955,9171,95
2021-09-20,27029,Clearwater,Northwest,8810,1026,18
2021-09-20,27031,Cook,Northeast,5393,214,0
2021-09-20,27033,Cottonwood,Southwest,11277,1770,24
2021-09-20,27035,Crow Wing,East Central,64889,7820,102
2021-09-20,27037,Dakota,Metro suburbs,425423,52269,497
2021-09-20,27039,Dodge,Southeast,20822,2422,4
2021-09-20,27041,Douglas,West Central,37964,5374,84
2021-09-20,27043,Faribault,Southeast,13758,1808,25
2021-09-20,27045,Fillmore,Southeast,21058,1968,10
2021-09-20,27047,Freeborn,Southeast,30444,4304,38
2021-09-20,27049,Goodhue,Southeast,46403,5519,80
2021-09-20,27051,Grant,West Central,6021,684,8
2021-09-20,27053,Hennepin,Hennepin/Ramsey,1259428,140785,1856
2021-09-20,27055,Houston,Southeast,18578,2054,16
2021-09-20,27057,Hubbard,Northwest,21332,2330,41
2021-09-20,27059,Isanti,East Central,39966,4925,70
2021-09-20,27061,Itasca,Northeast,45108,5196,71
2021-09-20,27063,Jackson,Southwest,9911,1349,12
2021-09-20,27065,Kanabec,East Central,16207,1650,29
2021-09-20,27067,Kandiyohi,Southwest,42855,7451,89
2021-09-20,27069,Kittson,Northwest,4248,533,22
2021-09-20,27071,Koochiching,Northeast,12440,1181,19
2021-09-20,27073,Lac qui Parle,Southwest,6658,848,24
2021-09-20,27075,Lake,Northeast,10658,913,21
2021-09-20,27077,Lake of the Woods,Northwest,3758,398,4
2021-09-20,27079,Le Sueur,Southeast,28494,3417,29
2021-09-20,27081,Lincoln,Southwest,5673,652,4
2021-09-20,27083,Lyon,Southwest,25629,3951,54
2021-09-20,27087,Mahnomen,Northwest,5519,690,9
2021-09-20,27089,Marshall,Northwest,9390,1041,18
2021-09-20,27091,Martin,Southeast,19785,2635,33
2021-09-20,27085,McLeod,Southwest,35873,5032,63
2021-09-20,27093,Meeker,Southwest,23141,3057,49
2021-09-20,27095,Mille Lacs,East Central,26139,3558,60
2021-09-20,27097,Morrison,East Central,33169,4683,63
2021-09-20,27099,Mower,Southeast,40011,5607,38
2021-09-20,27101,Murray,Southwest,8276,1155,10
2021-09-20,27103,Nicollet,Southeast,34220,3789,47
2021-09-20,27105,Nobles,Southwest,21924,4499,50
2021-09-20,27107,Norman,Northwest,6475,654,9
2021-09-20,27109,Olmsted,Southeast,156277,15877,110
2021-09-20,27111,Otter Tail,West Central,58812,6683,93
2021-09-20,27113,Pennington,Northwest,14178,1911,21
2021-09-20,27115,Pine,East Central,29483,3751,26
2021-09-20,27117,Pipestone,Southwest,9047,1250,26
2021-09-20,27119,Polk,Northwest,31529,4359,75
2021-09-20,27121,Pope,West Central,11097,1312,8
2021-09-20,27123,Ramsey,Hennepin/Ramsey,550210,58714,945
2021-09-20,27125,Red Lake,Northwest,3999,480,7
2021-09-20,27127,Redwood,Southwest,15249,1996,42
2021-09-20,27129,Renville,Southwest,14612,2002,48
2021-09-20,27131,Rice,Southeast,66523,9129,121
2021-09-20,27133,Rock,Southwest,9414,1395,19
2021-09-20,27135,Roseau,Northwest,15150,2340,23
2021-09-20,27139,Scott,Metro suburbs,147381,19700,145
2021-09-20,27141,Sherburne,East Central,96036,13539,101
2021-09-20,27143,Sibley,Southeast,15028,1767,10
2021-09-20,27137,St. Louis,Northeast,199754,20363,335
2021-09-20,27145,Stearns,East Central,159256,24909,240
2021-09-20,27147,Steele,Southeast,36803,5029,21
2021-09-20,27149,Stevens,West Central,9753,1152,11
2021-09-20,27151,Swift,Southwest,9345,1176,19
2021-09-20,27153,Todd,East Central,24582,3226,34
2021-09-20,27155,Traverse,West Central,3308,425,5
2021-09-20,27157,Wabasha,Southeast,21645,2436,4
2021-09-20,27159,Wadena,East Central,13773,1858,26
2021-09-20,27161,Waseca,Southeast,18691,2901,25
2021-09-20,27163,Washington,Metro suburbs,259201,30731,309
2021-09-20,27165,Watonwan,Southeast,10980,1553,11
2021-09-20,27167,Wilkin,West Central,6254,897,14
2021-09-20,27169,Winona,Southeast,50825,5561,52
2021-09-20,27171,Wright,East Central,136349,18589,163
2021-09-20,27173,Yellow Medicine,Southwest,9795,1253,20
