date,geoid,county,region,pop,cases,deaths
2021-12-05,27001,Aitkin,Northeast,15697,2250,52
2021-12-05,27003,Anoka,Metro suburbs,363887,64961,589
2021-12-05,27005,Becker,West Central,35183,6316,75
2021-12-05,27007,Beltrami,Northwest,46228,8249,100
2021-12-05,27009,Benton,East Central,41379,9174,128
2021-12-05,27011,Big Stone,Southwest,5166,958,5
2021-12-05,27013,Blue Earth,Southeast,69112,11621,71
2021-12-05,27015,Brown,Southeast,25912,4736,61
2021-12-05,27017,Carlton,Northeast,36207,5525,77
2021-12-05,27019,Carver,Metro suburbs,106922,16876,71
2021-12-05,27021,Cass,East Central,30066,5052,55
2021-12-05,27023,Chippewa,Southwest,12598,2220,43
2021-12-05,27025,Chisago,East Central,56621,10052,81
2021-12-05,27027,Clay,West Central,65318,12219,108
2021-12-05,27029,Clearwater,Northwest,8524,1594,21
2021-12-05,27031,Cook,Northeast,5600,314,1
2021-12-05,27033,Cottonwood,Southwest,11517,2329,33
2021-12-05,27035,Crow Wing,East Central,66123,11318,124
2021-12-05,27037,Dakota,Metro suburbs,439882,68505,591
2021-12-05,27039,Dodge,Southeast,20867,3664,12
2021-12-05,27041,Douglas,West Central,39006,7967,101
2021-12-05,27043,Faribault,Southeast,13921,2618,35
2021-12-05,27045,Fillmore,Southeast,21228,3101,15
2021-12-05,27047,Freeborn,Southeast,30895,5699,47
2021-12-05,27049,Goodhue,Southeast,47582,8226,99
2021-12-05,27051,Grant,West Central,6074,1024,10
2021-12-05,27053,Hennepin,Hennepin/Ramsey,1281565,180913,2056
2021-12-05,27055,Houston,Southeast,18843,2753,17
2021-12-05,27057,Hubbard,Northwest,21344,3576,49
2021-12-05,27059,Isanti,East Central,41135,7110,85
2021-12-05,27061,Itasca,Northeast,45014,7799,99
2021-12-05,27063,Jackson,Southwest,9989,1620,16
2021-12-05,27065,Kanabec,East Central,16032,2544,37
2021-12-05,27067,Kandiyohi,Southwest,43732,9913,108
2021-12-05,27069,Kittson,Northwest,4207,746,23
2021-12-05,27071,Koochiching,Northeast,12062,1792,25
2021-12-05,27073,Lac qui Parle,Southwest,6719,1244,25
2021-12-05,27075,Lake,Northeast,10905,1341,24
2021-12-05,27077,Lake of the Woods,Northwest,3763,528,5
2021-12-05,27079,Le Sueur,Southeast,28674,4647,36
2021-12-05,27081,Lincoln,Southwest,5640,891,5
2021-12-05,27083,Lyon,Southwest,25269,5329,61
2021-12-05,27087,Mahnomen,Northwest,5411,1083,14
2021-12-05,27089,Marshall,Northwest,9040,1548,22
2021-12-05,27091,Martin,Southeast,20025,3913,44
2021-12-05,27085,McLeod,Southwest,36771,7233,84
2021-12-05,27093,Meeker,Southwest,23400,4379,60
2021-12-05,27095,Mille Lacs,East Central,26459,5394,79
2021-12-05,27097,Morrison,East Central,34010,6786,81
2021-12-05,27099,Mower,Southeast,40029,7400,49
2021-12-05,27101,Murray,Southwest,8179,1529,11
2021-12-05,27103,Nicollet,Southeast,34454,5285,61
2021-12-05,27105,Nobles,Southwest,22290,5279,54
2021-12-05,27107,Norman,Northwest,6441,1057,9
2021-12-05,27109,Olmsted,Southeast,162847,22677,131
2021-12-05,27111,Otter Tail,West Central,60081,9908,130
2021-12-05,27113,Pennington,Northwest,13992,2548,30
2021-12-05,27115,Pine,East Central,28876,5211,43
2021-12-05,27117,Pipestone,Southwest,9424,1509,29
2021-12-05,27119,Polk,Northwest,31192,6089,87
2021-12-05,27121,Pope,West Central,11308,2099,10
2021-12-05,27123,Ramsey,Hennepin/Ramsey,552352,74981,1054
2021-12-05,27125,Red Lake,Northwest,3935,718,10
2021-12-05,27127,Redwood,Southwest,15425,2838,45
2021-12-05,27129,Renville,Southwest,14723,2716,51
2021-12-05,27131,Rice,Southeast,67097,11578,139
2021-12-05,27133,Rock,Southwest,9704,1784,29
2021-12-05,27135,Roseau,Northwest,15331,3205,32
2021-12-05,27139,Scott,Metro suburbs,150928,26281,188
2021-12-05,27141,Sherburne,East Central,97183,19206,130
2021-12-05,27143,Sibley,Southeast,14836,2560,17
2021-12-05,27137,St. Louis,Northeast,200231,29939,416
2021-12-05,27145,Stearns,East Central,158292,34021,287
2021-12-05,27147,Steele,Southeast,37406,6950,34
2021-12-05,27149,Stevens,West Central,9671,1702,11
2021-12-05,27151,Swift,Southwest,9838,1741,24
2021-12-05,27153,Todd,East Central,25262,4964,43
2021-12-05,27155,Traverse,West Central,3360,608,6
2021-12-05,27157,Wabasha,Southeast,21387,3801,10
2021-12-05,27159,Wadena,East Central,14065,3060,40
2021-12-05,27161,Waseca,Southeast,18968,3814,33
2021-12-05,27163,Washington,Metro suburbs,267568,41119,367
2021-12-05,27165,Watonwan,Southeast,11253,2011,21
2021-12-05,27167,Wilkin,West Central,6506,1220,16
2021-12-05,27169,Winona,Southeast,49671,7151,58
2021-12-05,27171,Wright,East Central,141337,26260,226
2021-12-05,27173,Yellow Medicine,Southwest,9528,1899,25
2021-12-05,NA,NA,NA,NA,687,124
